Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,0.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.000388235,0.000388235,0.21459186,0.000388235,0.000388235,0.13592938,0.0,0.0,0.14649412,0.000388235,0.000388235,0.1658287,0.000388235,0.000388235,0.07205702,0.000388235,0.000388235,0.07364429,0.000388235,0.000388235,0.006966057,0.0,0.0,0.01643463,0.000388235,0.000388235,0.11757369,0.000388235,0.000388235,0.09365021,0.0,0.0,0.069743745,0.0,0.0,0.009234245,0.000388235,0.000388235,0.0030898757,0.000388235,0.000388235,0.13706896,0.000388235,0.000388235,0.27157983,0.000388235,0.000388235,0.0019300497,0.0,0.0,0.023117622,0.000388235,0.000388235,0.19025482,0.000388235,0.000388235,0.0024685445,0.000388235,0.000388235,0.024029648,0.000388235,0.000388235,0.2603418,0.000388235,0.000388235,0.2148856,0.0,0.0,20.275091,0.0,0.0,38.026882,28.0,28.0,16.12081,0.0,0.0,12.849517
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,16.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.181957791,0.0024368388,0.2145919,0.142948135,0.002993117,0.13592958,0.0,0.0,0.14649412,0.305270194,0.33064565,0.1665383,0.084957271,0.0022509557,0.07205713,0.056420006,0.0019085587,0.07364437,0.006414339,0.0005833046,0.0069661005,0.0,0.0,0.01643463,0.099487713,0.0012199376,0.117573835,0.078281122,0.0015072717,0.093650304,0.0,0.0,0.069743745,0.0,0.0,0.009234245,0.001178144,0.0005325452,0.0030899262,0.036522463,0.00226548,0.13706905,0.024217404,0.0031810685,0.27157986,0.000392715,0.0004891842,0.0019301103,0.0,0.0,0.023117622,0.245839376,0.0022527564,0.1902549,0.001047239,0.00050443335,0.0024685937,0.007068864,0.00072104135,0.024029678,0.122526973,0.0029804797,0.2603419,0.113494536,0.0023910883,0.21488567,18.43948984,1.5161387,20.276443,47.82123356,4.712989,38.033802,33.29885859,30.777367,16.124714,11.57292722,1.9893166,12.853843
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,32.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.146911524,0.013404584,0.21459444,0.118385014,0.014911865,0.13593744,0.0,0.0,0.14649412,0.23291895,0.28666282,0.16637528,0.065896237,0.012418692,0.072063014,0.035943402,0.0070535415,0.073646255,0.002710018,0.00086588,0.006966403,0.0,0.0,0.01643463,0.039366583,0.0041153645,0.11758024,0.093994849,0.006081562,0.09365526,0.0,0.0,0.069743745,0.0,0.0,0.009234245,0.002139488,0.0006857917,0.003090124,0.050491922,0.011243977,0.13707341,0.194693427,0.028894914,0.27158746,0.00057053,0.00059666816,0.001930345,0.0,0.0,0.023117622,0.175438033,0.013429003,0.1902635,0.000142633,0.0006428373,0.002468821,0.004564242,0.0014780713,0.024030147,0.171159057,0.014773968,0.26034716,0.084866366,0.012829592,0.21488795,19.00495368,5.5806437,20.276766,51.6038936,15.223844,38.032074,37.45366162,34.57848,16.130169,13.58038059,6.749087,12.85314
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,48.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.12332411,0.09266151,0.21492732,0.115932876,0.08068451,0.13635927,0.0,0.0,0.14649412,0.193267084,0.15417056,0.16830248,0.072406719,0.08330902,0.07262218,0.026553693,0.028995413,0.07371381,0.002053121,0.0013868962,0.0069683134,0.0,0.0,0.01643463,0.009718104,0.016593425,0.117839456,0.026006194,0.033398256,0.09402579,0.0,0.0,0.069743745,0.0,0.0,0.009234245,0.000273749,0.0008989916,0.0030907888,0.078018582,0.06897811,0.13745858,0.363812967,0.3051409,0.27297646,0.000136875,0.00075062626,0.0019311667,0.0,0.0,0.023117622,0.143855315,0.104008,0.19142386,0.001094998,0.0008638558,0.0024698258,0.00465374,0.0040417896,0.024040958,0.104572275,0.080067195,0.26063538,0.089516057,0.101027526,0.21524136,19.23476936,20.017696,20.310194,46.161626760000004,32.6082,38.068615,36.94247556,27.975962,16.17264,14.64552623,15.433673,12.869037
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,0.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.0006,0.0006,0.21459186,0.0006,0.0006,0.13592938,0.0006,0.0006,0.14649412,0.0006,0.0006,0.1658287,0.0,0.0,0.07205702,0.0006,0.0006,0.07364429,0.0,0.0,0.006966057,0.0,0.0,0.01643463,0.0,0.0,0.11757369,0.0,0.0,0.09365021,0.0006,0.0006,0.069743745,0.0006,0.0006,0.009234245,0.0,0.0,0.0030898757,0.0,0.0,0.13706896,0.0006,0.0006,0.27157983,0.0,0.0,0.0019300497,0.0,0.0,0.023117622,0.0006,0.0006,0.19025482,0.0006,0.0006,0.0024685445,0.0,0.0,0.024029648,0.0,0.0,0.2603418,0.0006,0.0006,0.2148856,0.0,0.0,20.275091,0.0,0.0,38.026882,28.0,28.0,16.12081,0.0,0.0,12.849517
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,16.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.285126075,0.0036593578,0.21459195,0.166285527,0.0044812807,0.13592981,0.388683865,0.0043025278,0.14649431,0.416968372,0.33861944,0.16655792,0.0,0.0,0.07205702,0.059078123,0.002877787,0.07364447,0.0,0.0,0.006966057,0.0,0.0,0.01643463,0.0,0.0,0.11757369,0.0,0.0,0.09365021,0.139597726,0.0021958326,0.069743894,0.005930622,0.0012416859,0.009234387,0.0,0.0,0.0030898757,0.0,0.0,0.13706896,0.405107127,0.0047471235,0.2715799,0.0,0.0,0.0019300497,0.0,0.0,0.023117622,0.263000292,0.0033874896,0.19025499,0.003649614,0.00077678135,0.0024686565,0.0,0.0,0.024029648,0.0,0.0,0.2603418,0.473309284,0.003604526,0.21488573,40.9549616,1.7222908,20.276257,17.47333628,4.854279,38.032864,9.50877297,29.672255,16.124039,19.21585576,2.256444,12.853188
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,32.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.134208745,0.019535651,0.21459705,0.045185859,0.02237627,0.13594694,0.245936963,0.027934603,0.14650613,0.173549667,0.32013634,0.16621059,0.0,0.0,0.07205702,0.026976632,0.010593232,0.073648565,0.0,0.0,0.006966057,0.0,0.0,0.01643463,0.0,0.0,0.11757369,0.0,0.0,0.09365021,0.103860034,0.007599556,0.06974925,0.035968843,0.002862354,0.009236766,0.0,0.0,0.0030898757,0.0,0.0,0.13706896,0.339231149,0.039470974,0.27159402,0.0,0.0,0.0019300497,0.0,0.0,0.023117622,0.174673693,0.019242031,0.19027133,0.002922468,0.0009895157,0.0024691834,0.0,0.0,0.024029648,0.0,0.0,0.2603418,0.583594475,0.019320799,0.21489069,43.79219712,6.269077,20.276972,14.96073524,14.427511,38.031506,1.39819728,31.644058,16.12838,20.82460901,7.328088,12.853024
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,48.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.102238258,0.12451907,0.21512128,0.020767146,0.1231217,0.13693023,0.217522543,0.23806053,0.1483179,0.123537895,0.25359416,0.16883627,0.0,0.0,0.07205702,0.02143276,0.043852314,0.073803335,0.0,0.0,0.006966057,0.0,0.0,0.01643463,0.0,0.0,0.11757369,0.0,0.0,0.09365021,0.099708926,0.030186795,0.069948144,0.016374096,0.009657934,0.00933687,0.0,0.0,0.0030898757,0.0,0.0,0.13706896,0.303919195,0.347363,0.27343428,0.0,0.0,0.0019300497,0.0,0.0,0.023117622,0.120342949,0.13219377,0.19190155,0.001064982,0.0013288187,0.0024715224,0.0,0.0,0.024029648,0.0,0.0,0.2603418,0.574291462,0.1510399,0.21563181,45.66858328,22.238241,20.321922,14.6485848,26.69503,38.047928,0.92954637,23.898321,16.164467,22.79118804,16.853888,12.874056
BF-BT-BC-BY-BL-BA-BP-EL-FP-AC-BH-CG-ER,0.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.000507692,0.000507692,0.21459186,0.0,0.0,0.13592938,0.000507692,0.000507692,0.14649412,0.000507692,0.000507692,0.1658287,0.000507692,0.000507692,0.07205702,0.0,0.0,0.07364429,0.0,0.0,0.006966057,0.000507692,0.000507692,0.01643463,0.000507692,0.000507692,0.11757369,0.000507692,0.000507692,0.09365021,0.0,0.0,0.069743745,0.000507692,0.000507692,0.009234245,0.000507692,0.000507692,0.0030898757,0.0,0.0,0.13706896,0.000507692,0.000507692,0.27157983,0.000507692,0.000507692,0.0019300497,0.000507692,0.000507692,0.023117622,0.000507692,0.000507692,0.19025482,0.0,0.0,0.0024685445,0.0,0.0,0.024029648,0.0,0.0,0.2603418,0.0,0.0,0.2148856,0.0,0.0,20.275091,0.0,0.0,38.026882,28.0,28.0,16.12081,0.0,0.0,12.849517
BF-BT-BC-BY-BL-BA-BP-EL-FP-AC-BH-CG-ER,16.0,0.0,0.0,0.2231511,0.0,0.0,0.012862702,0.0,0.0,0.02668606,0.194487932,0.0031151085,0.21459192,0.0,0.0,0.13592938,0.195311335,0.003660172,0.14649427,0.318327834,0.33566815,0.16656527,0.106219065,0.0028712628,0.07205718,0.0,0.0,0.07364429,0.0,0.0,0.006966057,0.013503819,0.0009159964,0.016434692,0.275510846,0.0015662635,0.117573924,0.276663611,0.0019372895,0.09365036,0.0,0.0,0.069743745,0.003622976,0.0010510561,0.009234348,0.001646807,0.0006941533,0.0030899595,0.0,0.0,0.13706896,0.076411855,0.0040092645,0.2715799,0.0,0.000638205,0.0019301502,0.016468072,0.0021043755,0.023117814,0.494206844,0.002872364,0.19025496,0.0,0.0,0.0024685445,0.0,0.0,0.024029648,0.0,0.0,0.2603418,0.0,0.0,0.2148856,25.15776744,1.6410921,20.276335,40.85513232,4.8296084,38.033314,27.02687728,29.423098,16.124004,14.67063066,2.0698035,12.85352
