Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,16,0.0,0.0,0.1546853736842877,0.0,0.0,0.004676191133719809,0.0,0.0,0.021418843146346678,0.0,0.0,0.036757038408688825,0.0,0.0,0.051471189689024754,0.0,0.0,0.023053912781865193,0.34184113,0.8234463368054037,0.08975748264534644,0.0,0.0,0.05263551382217191,0.07299953,0.19561211968698444,0.05012272356646896,0.0,0.0,0.0029737336166164724,0.008330701,0.02457128705334588,0.007764939320282549,0.0,0.0,0.04015544462058429,0.0,0.0,0.03721159910499239,0.032475613,0.18929010244495004,0.05673684822512115,0.002117975,0.014104491990239332,0.006403241564797324,0.000423595,0.0004991707038035642,0.0008268661958332757,0.0,0.0,0.032348350283950555,0.120865755,0.3043897571003562,0.10001890233454436,0.0,0.0,0.0005095883670035821,0.0,0.0,0.013992096139439192,0.49715927,0.3128595162941892,0.06671291083261988,0.00084719,0.004517105542526267,0.0013049000797125954,0.016379004,0.1307263236915368,0.010807605608742943,0.603764,0.42606210494082575,0.1100004402238639,0.0,0.0,0.06713908962274928,37.062206,36.84413989917084,6.027376485896184,31.813194,36.764631523114076,7.911914204183631,14.476906,18.117727194664326,7.78187928415349,6.7649255,7.313736708652641,4.030156795454218
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,32,0.0,0.0,0.07056601787960393,0.0,0.0,0.004480312208850146,0.0,0.0,0.011829204587706643,0.0,0.0,0.03168042908677382,0.0,0.0,0.05064455419485725,0.0,0.0,0.014714833208571143,0.22336137,0.3352725298505348,0.0901192810142386,0.0,0.0,0.029332724069260463,0.06769451,0.08372154696419365,0.022883853523714137,0.0,0.0,0.0015266422817933334,0.009300372,0.020682885590608158,0.008660652690407777,0.0,0.0,0.03040129919168355,0.0,0.0,0.02568631036015745,0.0882773,0.20919563081062265,0.04159072545535736,0.011129953,0.018001388716107902,0.008136790981003172,0.001372186,7.741806366120055e-06,0.0007905217056310629,0.0,0.0,0.05979747070598229,0.58012974,0.5600370098890011,0.13671219954544078,0.0,0.0,0.0008842493342612542,0.0,0.0,0.00824623846711664,0.24684103,0.10064878665737353,0.05156150374745394,0.001372186,0.001142437459491219,0.0009604918586830768,0.012197209,0.08538406243531327,0.007653525727330912,0.20704763,0.32116415612662763,0.09980560921093229,0.0,0.0,0.05565231782677671,44.18221,43.68786559275031,6.998875944365409,29.599396,27.504791409651716,7.8436708931427574,6.4871187,11.722466227648283,9.36552005000999,8.742924,4.2512937387276395,4.829356358166876
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,48,0.0,0.0,0.05153425522069632,0.0,0.0,0.0030260672569756286,0.0,0.0,0.006456448614129917,0.0,0.0,0.03365916081838849,0.0,0.0,0.051945930840311405,0.0,0.0,0.016176755863841485,0.18425229,0.2578123937036665,0.1177360718379532,0.0,0.0,0.026997254142707483,0.026445622,0.03437395086116313,0.019079600446583633,0.0,0.0,0.0011226568621881053,0.008020394,0.01705042772343557,0.006462637304394558,0.0,0.0,0.02074527593365072,0.0,0.0,0.012659174603609102,0.08215485,0.1843528138365258,0.04992590273850794,0.021459972,0.026348535923784056,0.007063902771617503,0.001083837,0.0,0.000889322419298455,0.0,0.0,0.05861402300951779,0.55286527,0.5240338964324174,0.11346532865964054,0.0,0.0,0.0004887314337648219,0.0,0.0,0.009035482358286995,0.27865452,0.03495992112179236,0.05301700531175557,0.000433535,0.0012327346116526791,0.0009045544548421172,0.01755816,0.06042932708979265,0.007350189929740125,0.29707974,0.20997907861090503,0.10084798806342654,0.0,0.0,0.06267215655675074,49.125763,44.981781256877184,7.3881339766754195,25.674353,18.99893455076335,7.837483043948737,3.1814978,11.198546152012568,9.323194406713242,7.945105,1.7545969808114137,5.331570907109722
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,16,0.0,0.0,0.1546853736842877,0.0,0.0,0.004676191133719809,0.0,0.0,0.021418843146346678,0.3771578,0.32147856711231526,0.048514140665088856,0.27588767,0.2832836288982179,0.06326824449891433,0.0,0.0,0.023053912781865193,0.4656022,0.5847612229660513,0.08666922426012391,0.0,0.0,0.05263551382217191,0.0,0.0,0.04445722665237595,0.0,0.0,0.0029737336166164724,0.022311497,0.04531208443987911,0.007166576924261481,0.0,0.0,0.04015544462058429,0.0,0.0,0.03721159910499239,0.030728405,0.08219384640434413,0.05679473782260658,0.001870425,0.006274506138230274,0.006378868525876047,0.0,0.0,0.0007153448272654295,0.0,0.0,0.032348350283950555,0.0,0.0,0.08981599313155009,0.002538434,0.0017053445641630471,0.0005738746977356525,0.03927892,0.060052165098190446,0.01565732061295899,0.0,0.0,0.0450827433845391,0.002004027,0.00482020348188561,0.0012567675047752136,0.01576501,0.0746698708290836,0.0109050039992038,0.48978415,0.48224848779449303,0.10741928115566424,0.0,0.0,0.06713908962274928,0.99032325,5.935770773337026,5.94813003187528,49.959785,52.46087650773188,7.781160706084847,44.206757,38.11387114248646,7.649080620748805,16.650507,13.283398536903405,3.9787560233896784
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,32,0.0,0.0,0.07056601787960393,0.0,0.0,0.004480312208850146,0.0,0.0,0.011829204587706643,0.31646305,0.2669831377985261,0.04212947054074512,0.23112808,0.20518065840611754,0.06478318254553983,0.0,0.0,0.014714833208571143,0.51080364,0.3766107345433021,0.08256358281132581,0.0,0.0,0.029332724069260463,0.0,0.0,0.01938608850518575,0.0,0.0,0.0015266422817933334,0.026082948,0.03666484887759536,0.007349827883306348,0.0,0.0,0.03040129919168355,0.0,0.0,0.02568631036015745,0.027741402,0.0719789630535832,0.040758686308230097,0.003769212,0.00444968780942967,0.008084612262255764,0.0,0.0,0.0006303267491846523,0.0,0.0,0.05979747070598229,0.0,0.0,0.11152678130634897,0.001055379,0.0021496547504665925,0.0009961504690386216,0.040104415,0.04816450667430372,0.009441104076470364,0.0,0.0,0.030224697265190947,0.00195999,0.0026881306054954424,0.0008937840376735395,0.016735302,0.0399836364078503,0.00733790977124138,0.47899145,0.32142127653415287,0.08701833518813373,0.0,0.0,0.05565231782677671,2.1837506,6.63787228045976,6.592255659900957,57.79142,49.63795620347628,7.596144866027657,59.8338,42.102829861204555,8.953899089417405,18.059845,13.212601358193865,4.694592166246707
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,48,0.0,0.0,0.05153425522069632,0.0,0.0,0.0030260672569756286,0.0,0.0,0.006456448614129917,0.40499067,0.301474919687454,0.046604992936265965,0.22685382,0.1613951966295346,0.07072553483745914,0.0,0.0,0.016176755863841485,0.64082515,0.3861413527709914,0.11137492900176404,0.0,0.0,0.026997254142707483,0.0,0.0,0.01577696828652686,0.0,0.0,0.0011226568621881053,0.020052698,0.0155067967136171,0.006321582138208992,0.0,0.0,0.02074527593365072,0.0,0.0,0.012659174603609102,0.0119332,0.031952005128612626,0.05516099041794398,0.003936726,0.0075332176644336,0.006940926822340376,0.0,0.0,0.0006404831105444632,0.0,0.0,0.05861402300951779,0.0,0.0,0.09117590261620201,0.002460454,0.001336939621066069,0.0005545732556289096,0.05782066,0.05316335623796675,0.010517762780028583,0.0,0.0,0.02588129056963484,0.003936726,0.00191522520101578,0.0008546858888673625,0.014516676,0.025699927468899375,0.00615097584722335,0.33105403,0.19281941206164888,0.08166919189419719,0.0,0.0,0.06267215655675074,1.9707891,11.094000872505035,7.2411645531831255,56.47259,44.74053438364763,7.643697036597814,57.12771,38.8283975891527,9.27478341959818,19.837984,14.163659453304263,5.5714821956127025
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,16,0.0,0.0,0.1546853736842877,0.0,0.0,0.004676191133719809,0.0,0.0,0.021418843146346678,0.28512606,0.20730802324544584,0.04619053403947815,0.16628553,0.17123995732754338,0.06112062401615859,0.38868386,0.37626945984212057,0.04773081167045223,0.41696838,0.2973028523872472,0.0781882236094873,0.0,0.0,0.05263551382217191,0.059078127,0.0401674747170806,0.04818693009624475,0.0,0.0,0.0029737336166164724,0.0,0.0,0.005727516351875184,0.0,0.0,0.04015544462058429,0.0,-0.0,0.03721159910499239,0.13959773,0.058456590090617766,0.0533407995741193,0.005930622,0.005072232956256306,0.006262700359486895,0.0,-0.0,0.0007153448272654295,0.0,0.0,0.032348350283950555,0.40510717,0.2364038585827366,0.0978854351397418,0.0,0.0,0.0005095883670035821,0.0,0.0,0.013992096139439192,0.26300028,0.41027037398526645,0.06452319973416731,0.003649614,0.0020507662306141483,0.0012550953550904825,0.0,0.0,0.004658512369265955,0.0,0.0,0.07615432973427971,0.47330928,0.29306432888538403,0.07971998827754989,40.95496,31.869666866390617,5.880081631230496,17.473337,29.650660836795396,7.743450700460471,9.508773,18.838018115782802,7.589870166846993,19.215857,22.896884353676796,3.9560170313053504
