Experiments,Time,PC_OD,PC_OD pred,PJ_OD,PJ_OD pred,BV_OD,BV_OD pred,BF_OD,BF_OD pred,BO_OD,BO_OD pred,BT_OD,BT_OD pred,BC_OD,BC_OD pred,BY_OD,BY_OD pred,BU_OD,BU_OD pred,DP_OD,DP_OD pred,BL_OD,BL_OD pred,BA_OD,BA_OD pred,BP_OD,BP_OD pred,CA_OD,CA_OD pred,EL_OD,EL_OD pred,FP_OD,FP_OD pred,CH_OD,CH_OD pred,AC_OD,AC_OD pred,BH_OD,BH_OD pred,CG_OD,CG_OD pred,ER_OD,ER_OD pred,RI_OD,RI_OD pred,CC_OD,CC_OD pred,DL_OD,DL_OD pred,DF_OD,DF_OD pred,Butyrate,Butyrate pred,Acetate,Acetate pred,Lactate,Lactate pred,Succinate,Succinate pred
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,0,0.0,3.5272569099461387e-12,0.0,0.0,0.0,4.3264439069084365e-12,0.000388235,0.0003882349965784429,0.000388235,0.0003882350028622697,0.0,3.5077537391663832e-12,0.000388235,0.0003882349997084535,0.000388235,0.0003882350041517651,0.000388235,0.0003882350003118323,0.000388235,0.00038823500457730437,0.0,0.0,0.000388235,0.00038823499813116073,0.000388235,0.00038823499853687585,0.0,0.0,0.0,1.3361376241527445e-11,0.000388235,0.00038823499793313093,0.000388235,0.00038823500280361694,0.000388235,0.00038823499884417355,0.000388235,0.0003882349969310674,0.0,0.0,0.000388235,0.0003882350054319638,0.000388235,0.0003882349968432293,0.000388235,0.0003882350017237272,0.000388235,0.0003882350016395093,0.000388235,0.0003882349969503013,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,16,0.0,0.051252685634446266,0.0,0.004639009518947157,0.0,0.011300535112619074,0.181957791,0.1676586914431339,0.142948135,0.08242310199005859,0.0,0.05992194920589258,0.305270194,0.32336650995751937,0.084957271,0.06284429823541482,0.056420006,0.05776521839457831,0.006414339,0.004855715025175533,0.0,0.007053245967748876,0.099487713,0.09704807326155565,0.078281122,0.05591732085745272,0.0,0.011817388329472555,0.0,0.0007674077612374838,0.001178144,0.0006527502578817662,0.036522463,0.05320465823291745,0.024217404,0.10538271978874489,0.000392715,0.0005112081990812317,0.0,0.013620049837020906,0.245839376,0.12795400037423957,0.001047239,0.001308658605239304,0.007068864,0.01478065215264494,0.122526973,0.20982626264580936,0.113494536,0.20986953153566168,18.43948984,16.4681067134467,47.82123356,44.87462606337292,33.29885859,32.851408508099375,11.57292722,13.93445082758404
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,32,0.0,0.028216272392281465,0.0,0.0011692470508561812,0.0,0.0092919360190328,0.146911524,0.12671424632612321,0.118385014,0.0596334448489491,0.0,0.044695269200191116,0.23291895,0.2538743199470818,0.065896237,0.055313406823279024,0.035943402,0.03581674699446415,0.002710018,0.002643545903101849,0.0,0.003959567048465815,0.039366583,0.038310910403607415,0.093994849,0.058114129597142676,0.0,0.0,0.0,0.00012678842333081362,0.002139488,0.00038785056973975214,0.050491922,0.06888536363069545,0.194693427,0.2832269899267641,0.00057053,0.00034185066898426207,0.0,0.011425629244525363,0.175438033,0.06228684178314223,0.000142633,0.0006473800413293856,0.004564242,0.013128068283847091,0.171159057,0.17747735151031843,0.084866366,0.22154570077176222,19.00495368,16.179917006847305,51.6038936,46.259876542214805,37.45366162,35.970056428366505,13.58038059,14.593581392434556
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,48,0.0,0.01086068772226536,0.0,0.0009599987383508398,0.0,0.0033061298558174357,0.12332411,0.15091441784243712,0.115932876,0.06534205490998385,0.0,0.05750841310815722,0.193267084,0.25321981317152253,0.072406719,0.058312469427490354,0.026553693,0.01163541967136695,0.002053121,0.0014051347611485885,0.0,0.0026690035098459416,0.009718104,0.019937399825072283,0.026006194,0.019732979467020868,0.0,0.0,0.0,0.0,0.000273749,0.0,0.078018582,0.06251858222213476,0.363812967,0.33187403608737537,0.000136875,0.00021277002854205266,0.0,0.018651480252011094,0.143855315,0.02722199775870799,0.001094998,0.0005652531647341327,0.00465374,0.014036364537090479,0.104572275,0.09940314250434513,0.089516057,0.28256744832567077,19.23476936,18.940213185268313,46.16162676,42.24483367254547,36.94247556,34.53827249912305,14.64552623,17.396722245544538
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,0,0.0,3.5272569099461387e-12,0.0,0.0,0.0,4.3264439069084365e-12,0.0006,0.0006000000112986166,0.0006,0.0005999999989771347,0.0006,0.0006000000047557073,0.0006,0.0006000000138192715,0.0,2.3723032002362365e-13,0.0006,0.0006000000024645166,0.0,0.0,0.0,0.0,0.0,1.7825666615532698e-12,0.0,0.0,0.0006,0.0006000000004159562,0.0006,0.0005999999941053654,0.0,0.0,0.0,0.0,0.0006,0.0005999999924513254,0.0,0.0,0.0,0.0,0.0006,0.0005999999877213873,0.0006,0.0006000000135403915,0.0,1.0404210045583673e-13,0.0,0.0,0.0006,0.0005999999952000915,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,16,0.0,0.1849205764678078,0.0,0.0103069390384049,0.0,0.015040868531016644,0.285126075,0.18685954680426345,0.166285527,0.10024032837020108,0.388683865,0.05240261768351082,0.416968372,0.32233867647250725,0.0,0.033334617250308785,0.059078123,0.07277234336005439,0.0,0.0047286837033524275,0.0,0.009403832323667006,0.0,0.06262946103386609,0.0,0.039904756778542286,0.139597726,0.058902492841471574,0.005930622,0.0024893294548508616,0.0,0.0014049795005864876,0.0,0.05552641864424965,0.405107127,0.16705108705239463,0.0,0.00046772521304251375,0.0,0.012654298998487013,0.263000292,0.18452301233111318,0.003649614,0.0018746793071932806,0.0,0.012046304304078256,0.0,0.14674263920812974,0.473309284,0.16249442917360807,40.9549616,23.813615658412832,17.47333628,36.57175596750262,9.50877297,24.807511758964502,19.21585576,16.752804219590455
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,32,0.0,0.18001057921064084,0.0,0.011808657853635579,0.0,0.022325643192680378,0.134208745,0.1327264972988496,0.045185859,0.11294034876246067,0.245936963,0.06121515620815529,0.173549667,0.16279665221680611,0.0,0.030785300466324064,0.026976632,0.04662432639364886,0.0,0.0015789819191505592,0.0,0.0039315986220834565,0.0,0.021894473461275498,0.0,0.015399771871652139,0.103860034,0.06887430322281543,0.035968843,0.003736526960667133,0.0,0.0016437757703554605,0.0,0.05728583163293943,0.339231149,0.426307037931866,0.0,0.0005352443349572187,0.0,0.005639862386696795,0.174673693,0.150124769503009,0.002922468,0.0009122304896088944,0.0,0.012263959555991476,0.0,0.0743102872293951,0.583594475,0.16506666934413083,43.79219712,27.114571402613848,14.96073524,33.79851376594927,1.39819728,21.024073156250505,20.82460901,20.472739316089836
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,48,0.0,0.1250184204347615,0.0,0.010336023335472132,0.0,0.006467864000049401,0.102238258,0.19229161852210339,0.020767146,0.12234879386189525,0.217522543,0.06145997824325962,0.123537895,0.12917772750502807,0.0,0.02077520144687286,0.02143276,0.043377161274425396,0.0,0.0009327253103401318,0.0,0.00261119685004905,0.0,0.026298245309461295,0.0,0.003351963099978303,0.099708926,0.06644007824906023,0.016374096,0.014595022712230229,0.0,0.0018542335597576012,0.0,0.06459679902837623,0.303919195,0.4357616447780769,0.0,0.00036564708331781,0.0,0.012753833784883237,0.120342949,0.10236179084216698,0.001064982,0.0009941282661406438,0.0,0.009872457501675376,0.0,0.04740027254695901,0.574291462,0.17286591260698075,45.66858328,31.333839968966352,14.6485848,32.14140967196241,0.92954637,17.91973728342679,22.79118804,22.638869091466987
BF-BT-BC-BY-BL-BA-BP-EL-FP-AC-BH-CG-ER,0,0.0,3.5272569099461387e-12,0.0,0.0,0.0,4.3264439069084365e-12,0.000507692,0.0005076919945944365,0.0,5.8815578546801e-12,0.000507692,0.0005076919973315775,0.000507692,0.0005076920056535721,0.000507692,0.0005076920105409319,0.0,0.0,0.0,0.0,0.000507692,0.0005076920031492971,0.000507692,0.0005076920149055021,0.000507692,0.0005076919913921248,0.0,0.0,0.000507692,0.0005076920070527281,0.000507692,0.0005076920061559012,0.0,0.0,0.000507692,0.0005076920026283963,0.000507692,0.0005076919922449892,0.000507692,0.000507691999950613,0.000507692,0.000507692012264867,0.0,0.0,0.0,1.0404210045583673e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BF-BT-BC-BY-BL-BA-BP-EL-FP-AC-BH-CG-ER,16,0.0,0.15217718591741317,0.0,0.010052636983961903,0.0,0.01718513235754588,0.194487932,0.16038195387932613,0.0,0.03264720437711836,0.195311335,0.11763003164423357,0.318327834,0.28771230096376643,0.106219065,0.09893515256542838,0.0,0.06153744031286213,0.0,0.002448407225310622,0.013503819,0.0116628798401705,0.275510846,0.10497510181242503,0.276663611,0.031545422127950376,0.0,0.023904657293692927,0.003622976,0.0018559026780729478,0.001646807,0.0011697203046415563,0.0,0.010948533920537372,0.076411855,0.15351338736244552,0.0,0.0008720350327049727,0.016468072,0.012792449649055411,0.494206844,0.22950347466230303,0.0,0.0012387307322797281,0.0,0.013059714013261697,0.0,0.2219529588496168,0.0,0.13230583926061096,25.15776744,23.991222495987714,40.85513232,39.53244364028821,27.02687728,24.597369979132047,14.67063066,15.347146283029534
