Experiments,Time,PC_OD,PC_OD pred,PJ_OD,PJ_OD pred,BV_OD,BV_OD pred,BF_OD,BF_OD pred,BO_OD,BO_OD pred,BT_OD,BT_OD pred,BC_OD,BC_OD pred,BY_OD,BY_OD pred,BU_OD,BU_OD pred,DP_OD,DP_OD pred,BL_OD,BL_OD pred,BA_OD,BA_OD pred,BP_OD,BP_OD pred,CA_OD,CA_OD pred,EL_OD,EL_OD pred,FP_OD,FP_OD pred,CH_OD,CH_OD pred,AC_OD,AC_OD pred,BH_OD,BH_OD pred,CG_OD,CG_OD pred,ER_OD,ER_OD pred,RI_OD,RI_OD pred,CC_OD,CC_OD pred,DL_OD,DL_OD pred,DF_OD,DF_OD pred,Butyrate,Butyrate pred,Acetate,Acetate pred,Lactate,Lactate pred,Succinate,Succinate pred
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,0,0.0,2.375423479878541e-12,0.0,4.794917934924925e-12,0.0,0.0,0.0,4.809377641143767e-12,0.0,7.605129308425884e-12,0.0,0.0,0.0006,0.0005999999957520399,0.0,0.0,0.0006,0.0006000000026123103,0.0006,0.0005999999991214689,0.0006,0.0005999999987591322,0.0,5.308241639214589e-13,0.0006,0.0005999999980509337,0.0006,0.0006000000053102678,0.0006,0.0006000000022713309,0.0006,0.0006000000089438802,0.0,7.566090440801199e-12,0.0,0.0,0.0006,0.000599999987053693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602261035595363e-12,0.0006,0.0005999999905608187,0.0006,0.0005999999839060732,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,16,0.0,0.0,0.0,0.009013613625027183,0.0,0.005990188996488469,0.0,0.0,0.0,0.004176196139285937,0.0,0.08655979298863978,0.743964354,0.5133122792396391,0.0,0.02914695787608195,0.15587983,0.0997422541185185,0.011977959,0.008956932727754285,0.010480714,0.02683708427955251,0.0,0.07344640753030296,0.209115204,0.15580970323238713,0.030277619,0.07256583020351191,0.001330884,0.0024837724302116445,0.000332721,0.000543778949910809,0.0,0.024881441918999166,0.0,0.0,0.001497245,0.0008240901826092918,0.0,0.015378259278787585,0.0,0.024349747302910216,0.0,0.001080333421302389,0.0,0.008118522327293418,0.306768844,0.3521898849128394,0.154881667,0.14796649079100382,0.30539048,6.25588638573519,61.39043596,51.155021010929076,54.17905765,41.57269846224258,11.98589679,8.697286608888515
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,32,0.0,0.0,0.0,0.007764208675784304,0.0,0.008972065341925647,0.0,0.004916501758216493,0.0,0.0,0.0,0.06650804496949023,0.775864642,0.4468904549327426,0.0,0.03853136284714179,0.125267634,0.06844539953131135,0.008155989,0.007266703543910154,0.032623958,0.01928252808633267,0.0,0.029008338704901326,0.27960405,0.1377024551184754,0.035342621,0.11801232831664288,0.004391687,0.007256570531176523,0.000209128,0.0007680466016696665,0.0,0.09319586849544612,0.0,0.04628146199781147,0.00104564,0.0008955357438070888,0.0,0.009286974762546049,0.0,0.0021579952854180323,0.0,0.0005090358046497224,0.0,0.0056393369212705425,0.339205512,0.30869673423331623,0.227112938,0.17148383710534573,0.72099992,7.659426347229845,52.58407892,52.46979506914539,55.56850088,43.732172598418835,11.82875188,9.143391458047635
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,48,0.0,0.0,0.0,0.006633824193539176,0.0,0.00811796047614724,0.0,0.009433325520138397,0.0,0.0,0.0,0.06974420480327759,0.949757822,0.4871203345991546,0.0,0.04176546954676778,0.104214934,0.04510842340704785,0.007600765,0.004395948073908708,0.014357001,0.01248220244124302,0.0,0.015667960148680084,0.163669808,0.07316890400691921,0.012836848,0.10750196651556124,0.002533588,0.012444796756648311,0.000168906,0.0008203072983642766,0.0,0.10902893891085201,0.0,0.05698834414930265,0.001182341,0.00076126546598279,0.0,0.0035304055606378386,0.0,0.0,0.0,0.0,0.0,0.004495104645537195,0.292882814,0.24894732549005794,0.260115071,0.2170988395717539,1.76906968,7.825426258332088,55.35610532,49.45639465662781,59.45763081,43.24264748736983,13.98110143,10.233608870326561
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,0,0.0,2.375423479878541e-12,0.0,4.794917934924925e-12,0.0,0.0,0.000471429,0.00047142900693374095,0.0,7.605129308425884e-12,0.0,0.0,0.000471429,0.00047142900221127857,0.000471429,0.00047142899281584746,0.0,0.0,0.0,0.0,0.0,0.0,0.000471429,0.000471429010188325,0.0,0.0,0.000471429,0.00047142899682988304,0.000471429,0.00047142899653773344,0.000471429,0.00047142900533744385,0.000471429,0.00047142900589939235,0.000471429,0.0004714289967950103,0.000471429,0.0004714289984036852,0.0,0.0,0.000471429,0.00047142900110788135,0.0,0.0,0.000471429,0.0004714290107421627,0.000471429,0.000471429012102798,0.000471429,0.0004714289952912705,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,16,0.0,0.08324836756079473,0.0,0.005294421716275964,0.0,0.016100895085100264,0.158661918,0.1816796105740691,0.0,0.0,0.0,0.003907032009940303,0.338587804,0.22856798088317917,0.118791977,0.11574956909609141,0.0,0.0,0.0,0.00017642137992160238,0.0,0.0,0.091598633,0.16489272585086906,0.0,0.0,0.017174744,0.0469825589193798,0.000408922,0.002023014501184459,0.000204461,0.0008541338206961707,0.035576255,0.07212404090468068,0.12431243,0.14072078392541076,0.000613384,0.0010514270186655133,0.0,0.0,0.346152869,0.2655856661707648,0.0,6.746497497440497e-05,0.006951682,0.016585108879798728,0.551023026,0.24724214907315803,0.103048462,0.23687476653097983,25.63802568,22.03178555191516,59.685464,38.80960686143564,22.14417596,24.2507290554898,13.5931722,12.857233316174433
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,32,0.0,0.03036378502519231,0.0,0.0018190809318022524,0.0,0.012429020913826888,0.126627674,0.16136595053112535,0.0,0.0,0.0,0.0,0.277241401,0.1623127266216592,0.07491748,0.09430677784243681,0.0,0.0,0.0,0.0,0.0,0.0006756085210419113,0.037848124,0.08658563715217818,0.0,0.0,0.035667573,0.06775781757920775,0.000934522,0.004646037858045746,0.000623014,0.0007407569628158523,0.055604034,0.14897263534035413,0.456981051,0.29315212132281077,0.000311507,0.0010359219980133798,0.0,0.0021057869175618634,0.197651313,0.2235991660925904,0.0,0.00013640227173348412,0.005139869,0.017693890902179488,0.235499437,0.25151819437672474,0.155130582,0.22280088321626024,27.37300208,27.02320775674269,41.15194828,41.56652653085025,21.36678998,21.35921791995029,14.47412695,13.337521116059548
BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,48,0.0,0.006445165254149898,0.0,0.0,0.0,0.0056519413926136896,0.153531549,0.21150672916665642,0.0,0.0,0.0,0.0,0.219147244,0.12262516515911993,0.083327344,0.08588588710014318,0.0,0.0,0.0,0.0,0.0,0.0017323177782581352,0.023401402,0.056306013107828595,0.0,0.002222114607489563,0.049372369,0.07132734264581211,0.001376553,0.00700244564851203,0.000642391,0.0005884551000916129,0.056255134,0.1492060027133169,0.406633769,0.32144261981783634,0.00018354,0.0009523759853091416,0.0,0.005388890007685505,0.114712754,0.1822443535684911,0.0,4.0507144786739195e-05,0.005414442,0.023014805037481767,0.145822852,0.20746728304408496,0.180420219,0.23183344368294068,28.44683208,31.312195311440256,36.78762604,39.75106889662574,23.73217468,18.055677833775405,20.582903,14.418672400549166
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,0,0.0,2.375423479878541e-12,0.0,4.794917934924925e-12,0.0,0.0,0.0006,0.0005999999850641062,0.0006,0.000599999991740559,0.0,0.0,0.0006,0.0005999999957520399,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0005999999987591322,0.0,5.308241639214589e-13,0.0,0.0,0.0006,0.0006000000053102678,0.0006,0.0006000000022713309,0.0,1.0357828906636807e-11,0.0,7.566090440801199e-12,0.0,0.0,0.0006,0.000599999987053693,0.0006,0.0006000000066253474,0.0,0.0,0.0006,0.0006000000132451968,0.0006,0.0005999999887696451,0.0006,0.0005999999905608187,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,16,0.0,0.0127920052775366,0.0,0.0070332923695004745,0.0,0.00907827245479394,0.377157813,0.1930190627489689,0.275887667,0.21779085329043202,0.0,0.1560994022737317,0.465602189,0.33260431087603415,0.0,0.0,0.0,0.014315625989152175,0.0,0.002295203119138012,0.022311497,0.03096859127195644,0.0,0.04157927298221851,0.0,0.054087921414259554,0.030728408,0.05543929678610206,0.001870425,0.002744946624686298,0.0,0.0,0.0,0.007634561480725603,0.0,0.0,0.002538434,0.00156619285607197,0.039278922,0.03289549649948361,0.0,0.12238758714808087,0.002004027,0.001962239374926848,0.01576501,0.017995444512584727,0.48978411,0.3249040413279717,0.0,0.0014982157015661635,0.9903232,14.571598488745144,49.95978676,46.81602389484154,44.20675573,34.05881394791177,16.65050648,12.651099582489067
