Experiments,Time,PC_OD,PC_OD pred,PJ_OD,PJ_OD pred,BV_OD,BV_OD pred,BF_OD,BF_OD pred,BO_OD,BO_OD pred,BT_OD,BT_OD pred,BC_OD,BC_OD pred,BY_OD,BY_OD pred,BU_OD,BU_OD pred,DP_OD,DP_OD pred,BL_OD,BL_OD pred,BA_OD,BA_OD pred,BP_OD,BP_OD pred,CA_OD,CA_OD pred,EL_OD,EL_OD pred,FP_OD,FP_OD pred,CH_OD,CH_OD pred,AC_OD,AC_OD pred,BH_OD,BH_OD pred,CG_OD,CG_OD pred,ER_OD,ER_OD pred,RI_OD,RI_OD pred,CC_OD,CC_OD pred,DL_OD,DL_OD pred,DF_OD,DF_OD pred,Butyrate,Butyrate pred,Acetate,Acetate pred,Lactate,Lactate pred,Succinate,Succinate pred
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,0,0.0,4.290818839559202e-12,0.0,2.2021852657400087e-12,0.0,0.0,0.0,0.0,0.0,4.938434318597917e-12,0.0,6.345061059681231e-12,0.0006,0.00060000001077242,0.0,3.1667910481425476e-12,0.0006,0.0006000000126654872,0.0,0.0,0.0006,0.0006000000109108912,0.0,6.420959684089178e-12,0.0,0.0,0.0006,0.0006000000097166661,0.0006,0.0005999999944515091,0.0006,0.0006000000036923382,0.0,2.965980705395971e-12,0.0006,0.0005999999969947021,0.0,5.078005344775344e-12,0.0,6.835069538352681e-12,0.0006,0.0006000000078423993,0.0006,0.0005999999939073027,0.0006,0.0006000000111548541,0.0006,0.0005999999875521771,0.0,1.2526520836234067e-11,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,16,0.0,0.08513869532790147,0.0,0.012326273863549286,0.0,0.0,0.0,0.2262241254419159,0.0,0.04096417094239724,0.0,0.030558711279756665,0.341841121,0.33706437768347197,0.0,0.0630169871833836,0.072999529,0.05843686161846328,0.0,0.004321091395276429,0.008330701,0.013303953466097003,0.0,0.16137614964722263,0.0,0.026607595531675354,0.032475612,0.07250641390942868,0.002117975,0.0022734474671745495,0.000423595,0.0020996721246510264,0.0,0.04555677522261532,0.120865758,0.2182140770549352,0.0,0.0005517927003774817,0.0,0.012010167190085255,0.497159267,0.16103886402874348,0.00084719,0.0028367228879748636,0.016379005,0.017450518104670003,0.603763995,0.19844558833130926,0.0,0.20868636896736253,37.06220448,25.816700259634572,31.8131948,39.782409671858225,14.47690446,24.884021928924277,6.76492558,12.036781911562358
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,32,0.0,0.05599681429031661,0.0,0.010339467929292967,0.0,0.0,0.0,0.1451158426569111,0.0,0.019874292428484104,0.0,0.005584919251301376,0.223361386,0.2326026632528609,0.0,0.05065745723331669,0.067694509,0.04692009688657742,0.0,0.0035277220168312673,0.009300372,0.004710324234958156,0.0,0.08467852611951873,0.0,0.028277731317418144,0.088277299,0.11851293586798452,0.011129953,0.00831578983007633,0.001372186,0.0033372587848958203,0.0,0.08008919276539248,0.580129743,0.4191339791936284,0.0,0.0003743418532796741,0.0,0.01066054636893123,0.246841013,0.08896163521788338,0.001372186,0.0019011035418022132,0.012197209,0.01147099040332562,0.207047619,0.22378156008819033,0.0,0.18498144396737526,44.18220984,30.34645218560636,29.59939548,39.39568429331731,6.48711895,20.05659456631129,8.74292394,12.413814451046512
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,48,0.0,0.02657871827906448,0.0,0.009614652303220485,0.0,0.0,0.0,0.15258216289484303,0.0,0.0,0.0,0.0,0.184252297,0.19374881888604786,0.0,0.041402685933159385,0.026445624,0.08366131943804372,0.0,0.002248804399191481,0.008020394,0.0021549722781795673,0.0,0.07620189151816517,0.0,0.010088222568396801,0.082154848,0.10627463201741305,0.021459973,0.015182492509860906,0.001083837,0.0026326338835943102,0.0,0.08036459399260464,0.552865276,0.4698385748432033,0.0,0.00020233867538930474,0.0,0.02414952888514254,0.278654504,0.05069642686588948,0.000433535,0.0009634292709567449,0.01755816,0.014688489897350396,0.297079734,0.1914241852453102,0.0,0.20827752629100096,49.125764,37.956074815772325,25.67435172,33.17164799100952,3.18149782,12.288138012500633,7.94510523,13.80949133281868
BC-BU-DP-BA-BP-CA-FP-CG-RI-CC-DF,0,0.0,4.290818839559202e-12,0.0,2.2021852657400087e-12,0.0,0.0,0.0,0.0,0.0,4.938434318597917e-12,0.0,6.345061059681231e-12,0.0006,0.00060000001077242,0.0,3.1667910481425476e-12,0.0006,0.0006000000126654872,0.0006,0.0006000000014665396,0.0,0.0,0.0006,0.0005999999994360937,0.0006,0.0005999999809989824,0.0006,0.0006000000097166661,0.0,7.827303529720636e-12,0.0006,0.0006000000036923382,0.0,2.965980705395971e-12,0.0,1.8671293244149068e-11,0.0,5.078005344775344e-12,0.0006,0.0005999999983265561,0.0,3.65111369957094e-12,0.0006,0.0005999999939073027,0.0006,0.0006000000111548541,0.0,0.0,0.0006,0.0006000000046380845,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BC-BU-DP-BA-BP-CA-FP-CG-RI-CC-DF,16,0.0,0.07673130528211233,0.0,0.013621892424823824,0.0,0.0,0.0,0.1784037236157787,0.0,0.0,0.0,0.09763160786616733,0.556296655,0.3573786403619307,0.0,0.025858182922068956,0.087174503,0.08439017941123042,0.007375374,0.00830152218629986,0.0,0.013198472599614833,0.342048085,0.18578639941214337,0.114499659,0.04567253425617532,0.019103428,0.027062789834721827,0.0,0.0009854942314370832,0.000725447,0.0013761578009756949,0.0,0.0,0.0,0.025878609155059545,0.0,0.0002546035908492692,0.034216899,0.02396447609390829,0.0,0.049165378398591225,0.002780879,0.0023011893189119875,0.02115886,0.021436584991746874,0.0,0.14441099488864537,0.173865375,0.16904511533803362,1.200972,11.475271712150874,56.57878976,47.36038086459826,50.41196817,40.987483677769276,8.68255116,11.53524726670814
BC-BU-DP-BA-BP-CA-FP-CG-RI-CC-DF,32,0.0,0.00583310768749451,0.0,0.011430148247274206,0.0,0.0,0.0,0.14868562834891044,0.0,0.0,0.0,0.10857332462169292,0.611492976,0.23984078248888388,0.0,0.03463090167986224,0.068535121,0.07087151831843691,0.008151022,0.006106553334874016,0.0,0.0036311754999839934,0.140230843,0.1173077504170226,0.285951149,0.07181865997465624,0.019129949,0.060791481805286346,0.0,0.0026588538571168103,0.00066539,0.003171826390547864,0.0,0.0,0.0,0.15601535794654536,0.0,0.0002916431435744412,0.049238825,0.02332991428330978,0.0,0.0588280879838407,0.002994253,0.001957293394434971,0.023954023,0.00946206073152859,0.0,0.22464253744697632,0.177991699,0.07889193759003452,1.59898552,12.64861540847378,61.22271804,51.36899648872509,53.18028484,42.289507276507194,8.81368684,11.013759040307958
BC-BU-DP-BA-BP-CA-FP-CG-RI-CC-DF,48,0.0,0.021914390534569478,0.0,0.01017281473777984,0.0,0.0,0.0,0.18176494586466296,0.0,0.0,0.0,0.11564889713098549,0.899807605,0.23621363145231117,0.0,0.04346250122450603,0.054458603,0.14286443237211383,0.003787289,0.004644697772694041,0.0,0.0011696657779542295,0.04466389,0.09567909421164908,0.097685934,0.025129745792619236,0.003526097,0.03653566973335315,0.0,0.012952589320638322,0.000652981,0.002832407124343034,0.0,0.006595317777528448,0.0,0.2786668958623678,0.0,0.00023393440750950326,0.08149201,0.06427623011514594,0.0,0.04013942617903554,0.000783577,0.001299757851126827,0.036436331,0.01224814316802706,0.0,0.12103467455964712,0.312777825,0.0892692413672106,1.55357368,20.02190459408485,60.35181256,41.896248413439345,55.17342669,33.367707855702754,11.23214938,13.146510004473154
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,0,0.0,4.290818839559202e-12,0.0,2.2021852657400087e-12,0.0,0.0,0.0,0.0,0.0,4.938434318597917e-12,0.0,6.345061059681231e-12,0.0006,0.00060000001077242,0.0,3.1667910481425476e-12,0.0006,0.0006000000126654872,0.0006,0.0006000000014665396,0.0006,0.0006000000109108912,0.0,6.420959684089178e-12,0.0006,0.0005999999809989824,0.0006,0.0006000000097166661,0.0006,0.0005999999944515091,0.0006,0.0006000000036923382,0.0,2.965980705395971e-12,0.0,1.8671293244149068e-11,0.0006,0.0006000000103418522,0.0,6.835069538352681e-12,0.0,3.65111369957094e-12,0.0,7.967402182885303e-12,0.0,9.56355600181119e-13,0.0006,0.0005999999875521771,0.0006,0.0006000000046380845,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,16,0.0,0.07768505699498329,0.0,0.00955852859891845,0.0,0.00965732317042639,0.0,0.12426873285643997,0.0,0.07843116767601309,0.0,0.10627816433850264,0.743964354,0.30162456787787506,0.0,0.0756657585036758,0.15587983,0.0483156651919579,0.011977959,0.005280805923205547,0.010480714,0.012543686622159662,0.0,0.15051856229902227,0.209115204,0.06021602206010838,0.030277619,0.019649413819617437,0.001330884,0.0008987091214543958,0.000332721,0.0008112964048488729,0.0,0.0,0.0,0.06481879748343905,0.001497245,0.0005116773519412208,0.0,0.017637543049184648,0.0,0.030628247073542947,0.0,0.0008688601311332938,0.0,0.012635020107961276,0.306768844,0.24485538684557623,0.154881667,0.18205163790563217,0.30539048,14.430815660671431,61.39043596,46.6122711145575,54.17905765,37.10596789614368,11.98589679,13.15137497806802
