Experiments,Time,PC_OD,PC_OD pred,PJ_OD,PJ_OD pred,BV_OD,BV_OD pred,BF_OD,BF_OD pred,BO_OD,BO_OD pred,BT_OD,BT_OD pred,BC_OD,BC_OD pred,BY_OD,BY_OD pred,BU_OD,BU_OD pred,DP_OD,DP_OD pred,BL_OD,BL_OD pred,BA_OD,BA_OD pred,BP_OD,BP_OD pred,CA_OD,CA_OD pred,EL_OD,EL_OD pred,FP_OD,FP_OD pred,CH_OD,CH_OD pred,AC_OD,AC_OD pred,BH_OD,BH_OD pred,CG_OD,CG_OD pred,ER_OD,ER_OD pred,RI_OD,RI_OD pred,CC_OD,CC_OD pred,DL_OD,DL_OD pred,DF_OD,DF_OD pred,Butyrate,Butyrate pred,Acetate,Acetate pred,Lactate,Lactate pred,Succinate,Succinate pred
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,0,0.0,5.913234582977794e-12,0.0,1.9163788394713221e-13,0.0,0.0,0.0,1.0388125418463873e-11,0.0,0.0,0.0,0.0,0.0006,0.0005999999967084204,0.0,6.439887414565887e-12,0.0006,0.0005999999938011795,0.0006,0.0005999999938238026,0.0006,0.0006000000097817247,0.0,0.0,0.0006,0.0006000000099168296,0.0006,0.0006000000071621077,0.0006,0.0005999999948084174,0.0006,0.0006000000143232577,0.0,4.4929451869027415e-12,0.0,3.695279976109744e-12,0.0006,0.0006000000125957986,0.0,0.0,0.0,3.736430083519857e-12,0.0,1.3727833865322114e-11,0.0,2.830274832858401e-12,0.0006,0.0006000000130386076,0.0006,0.0006000000098475142,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,16,0.0,0.0,0.0,0.004858338678581221,0.0,0.01003146350136619,0.0,0.007039967816438508,0.0,0.0,0.0,0.03901118840694828,0.743964354,0.5148775573817619,0.0,0.03191199867264013,0.15587983,0.10387597376360397,0.011977959,0.008804543286996262,0.010480714,0.024442617909696325,0.0,0.06908132354037394,0.209115204,0.19697338004734166,0.030277619,0.06258837988381916,0.001330884,0.002681667006863945,0.000332721,0.0007590579493302678,0.0,0.012338442384359383,0.0,0.0,0.001497245,0.0011399545641286807,0.0,0.0056342278596323864,0.0,0.015205020692756588,0.0,0.0004741227338141379,0.0,0.0047772596052162285,0.306768844,0.4886138722323892,0.154881667,0.1622647788225549,0.30539048,6.723598531232179,61.39043596,50.68022635906391,54.17905765,46.06828365520838,11.98589679,7.922851664934798
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,32,0.0,0.0,0.0,0.0059793931799185405,0.0,0.01630685223108306,0.0,0.0353002153226562,0.0,0.0,0.0,0.054779467777188645,0.775864642,0.4564916593066032,0.0,0.030901380409929978,0.125267634,0.07303441177305976,0.008155989,0.00703290353566079,0.032623958,0.01774709391025252,0.0,0.017600647256883043,0.27960405,0.16199277444319035,0.035342621,0.08684564956040886,0.004391687,0.003930661719144742,0.000209128,0.0006434806986216038,0.0,0.022021626891466806,0.0,0.008487643935876588,0.00104564,0.0010125299357568382,0.0,0.003540871751662851,0.0,0.011107612026405395,0.0,8.334117000052517e-05,0.0,0.0035417952674021563,0.339205512,0.3813710019272831,0.227112938,0.17531419367151924,0.72099992,6.879008460392255,52.58407892,54.76929561619052,55.56850088,51.80273854620073,11.82875188,8.636345428894371
BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,48,0.0,0.0,0.0,0.003132781109629928,0.0,0.01139800103436393,0.0,0.05584709760538671,0.0,0.0,0.0,0.07686198811343087,0.949757822,0.471536527831605,0.0,0.02961690475832495,0.104214934,0.05266339363535073,0.007600765,0.004204482537337513,0.014357001,0.01273282550812336,0.0,0.0,0.163669808,0.08765267691100437,0.012836848,0.0799111341593735,0.002533588,0.00344168761605444,0.000168906,9.331005384291004e-06,0.0,0.03953532240136856,0.0,0.06357407346902944,0.001182341,0.0008498208472348573,0.0,0.0,0.0,0.011888072127260937,0.0,0.0,0.0,0.00031302185596924614,0.292882814,0.2646011410759184,0.260115071,0.1957791153415495,1.76906968,7.2141856726657,55.35610532,52.92873266059633,59.45763081,52.68040436751025,13.98110143,10.475013887074715
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,0,0.0,5.913234582977794e-12,0.0,1.9163788394713221e-13,0.0006,0.0006000000097654816,0.0006,0.000600000011743583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439887414565887e-12,0.0,5.267956806453283e-12,0.0,4.466812607729215e-12,0.0006,0.0006000000097817247,0.0,0.0,0.0,2.6479962970601956e-12,0.0006,0.0006000000071621077,0.0,0.0,0.0006,0.0006000000143232577,0.0006,0.0006000000036653943,0.0006,0.0005999999896862472,0.0006,0.0006000000125957986,0.0,0.0,0.0006,0.0006000000025928263,0.0006,0.0006000000002474744,0.0,2.830274832858401e-12,0.0,3.0361190991867737e-12,0.0006,0.0006000000098475142,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,16,0.0,0.29044865875707965,0.0,0.005324254316313266,0.088653422,0.050445978859496046,0.430435692,0.368765493279298,0.0,0.09659371903283913,0.0,0.040664793049134326,0.0,0.022058545468190083,0.0,0.018354961969167027,0.0,0.01618361158464028,0.0,0.0008523062190127959,0.018897177,0.014161058962222542,0.0,0.04190737612141668,0.0,0.0,0.199703497,0.03595763910856678,0.0,0.0005107897255989581,0.006532357,0.0019338641080182627,0.30958708,0.11276237471049816,0.595611014,0.23400613798226186,0.002332985,0.0015524796693314664,0.0,0.0010652867094991976,0.600043685,0.3452537193060401,0.008632044,0.0029038100135183125,0.0,0.0026764949766115423,0.0,0.06363048063621524,0.414571395,0.26510668121732495,31.85940104,24.465326541520753,32.35661536,42.333840937776905,7.68118245,18.056590536807597,18.07217348,19.71580748900893
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,32,0.0,0.16906934569969778,0.0,0.001189028216833879,0.011252305,0.029374475369698394,0.252373129,0.26024500274744355,0.0,0.06867832589029921,0.0,0.032080322870619446,0.0,0.025493666114732222,0.0,0.01820451026285482,0.0,0.024872695305634292,0.0,0.0002460393830685096,0.006697801,0.007524465648180434,0.0,0.01954774903075692,0.0,0.0,0.131544805,0.03224388586117195,0.0,0.0009508770962136878,0.005358241,0.0021830545685084203,0.721487087,0.21569365679205252,0.662010617,0.45638955849473056,0.001607472,0.0016697621122740772,0.0,0.002881398624822824,0.191289187,0.2648462779325787,0.00133956,0.002446596252295206,0.0,0.002027131533003561,0.0,0.0977457010157696,0.249426097,0.28921139523353934,34.5199824,28.14755522771933,39.41342328,42.43860370474039,1.02817301,14.99723507456068,24.08999451,23.296932249323348
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,48,0.0,0.12268535139761894,0.0,0.0,0.01200963,0.017948169830687012,0.261209455,0.27821069867607834,0.0,0.0667684986703174,0.0,0.03391621375425516,0.0,0.02282131882682803,0.0,0.014899687582501611,0.0,0.026165685281461855,0.0,2.9077656925904916e-05,0.00331845,0.00439172672789513,0.0,0.006013793324507209,0.0,0.0,0.173191508,0.01822873131816831,0.0,0.0008432730431736368,0.002844386,0.0014232545342436546,0.451783322,0.20058432729232029,0.493026921,0.48894354446952776,0.000790107,0.001398411256361166,0.0,0.0034810592372939465,0.136056467,0.22761988396559357,0.000790107,0.002222480660310989,0.0,0.0010659664597915987,0.0,0.08573419264753507,0.390312979,0.312143110985789,34.3107644,30.677538629113574,41.68957704,38.693621420742005,8.1419459,13.358230549731529,28.10430182,26.23511779472108
BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,0,0.0,5.913234582977794e-12,0.0,1.9163788394713221e-13,0.0006,0.0006000000097654816,0.0006,0.000600000011743583,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0005999999848261439,0.0006,0.0005999999938011795,0.0006,0.0005999999938238026,0.0006,0.0006000000097817247,0.0,0.0,0.0,2.6479962970601956e-12,0.0006,0.0006000000071621077,0.0006,0.0005999999948084174,0.0,0.0,0.0006,0.0006000000036653943,0.0,3.695279976109744e-12,0.0006,0.0006000000125957986,0.0,0.0,0.0006,0.0006000000025928263,0.0,1.3727833865322114e-11,0.0,2.830274832858401e-12,0.0,3.0361190991867737e-12,0.0,2.540691994897676e-12,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,16,0.0,0.09926297611636245,0.0,0.0021991341719614765,0.033567868,0.05643632784322152,0.250080614,0.3501262615939868,0.0,0.07349425919275923,0.0,0.0,0.0,0.0003295217221880309,0.1599638,0.24256826315127164,0.158027192,0.1431905061343142,0.028145366,0.012284077589068673,0.056548946,0.03423822268265783,0.0,0.026695634924466194,0.0,0.03243319327501445,0.186947201,0.07425943926644539,0.005422502,0.0028116547581684176,0.0,0.0,0.094377351,0.1425235060388174,0.0,0.017483467351700893,0.001291072,0.0015995996720987553,0.0,0.014788914556835621,0.540571777,0.31681175603791145,0.0,0.0005342460327370875,0.0,0.0025277321908059756,0.0,0.0,0.0,0.0,6.36688416,7.6603333086230005,42.62972408,39.90167473695878,36.61382892,34.64781041727106,18.47539383,19.831602010146764
BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,32,0.0,0.10014935475092696,0.0,0.0033314138108833866,0.016128372,0.03211602094997522,0.207364787,0.25204187402728706,0.0,0.07424837446877253,0.0,0.011738119684502349,0.0,0.0,0.216581,0.20832983639444685,0.10937476,0.09736179880377066,0.015586242,0.007485873455466965,0.05014704,0.02372226888187924,0.0,0.012498303221119035,0.0,0.03298441587828299,0.108019435,0.08002594216546347,0.003252781,0.004008694419128482,0.0,0.0,0.318365938,0.25877874577861015,0.0,0.050760328980172936,0.002575118,0.0016845032489747301,0.0,0.011195041143254529,0.362414014,0.26595720566915926,0.0,0.0005811827674091989,0.0,0.0018204440710286318,0.0,0.02679419519131092,0.0,0.0,6.16384488,8.258284608337124,40.4754818,44.676008955978865,35.41231574,38.49341001581922,21.66082517,24.052933392876106
