Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,0.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.0,0.0,0.021892646,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.0006,0.0006,0.11794337,0.0,0.0,0.055164326,0.0006,0.0006,0.04585668,0.0,0.0,0.003848919,0.0006,0.0006,0.012606494,0.0,0.0,0.072953835,0.0,0.0,0.074593745,0.0006,0.0006,0.07661618,0.0006,0.0006,0.011188584,0.0006,0.0006,0.002050666,0.0,0.0,0.09306725,0.0006,0.0006,0.27251786,0.0,0.0,0.001339569,0.0,0.0,0.015234457,0.0006,0.0006,0.10604101,0.0006,0.0006,0.0016446108,0.0006,0.0006,0.012023753,0.0006,0.0006,0.14162625,0.0,0.0,0.10672733,0.0,0.0,18.339647,0.0,0.0,22.120579,28.0,28.0,16.207537,0.0,0.0,9.45798
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,16.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.0,0.0,0.021892646,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.341841121,0.43033764,0.11845256,0.0,0.0,0.055164326,0.072999529,0.07333745,0.04592693,0.0,0.0,0.003848919,0.008330701,0.017358994,0.012644683,0.0,0.0,0.072953835,0.0,0.0,0.074593745,0.032475612,0.036238786,0.07669095,0.002117975,0.0011983053,0.011189138,0.000423595,0.0008964212,0.002051986,0.0,0.0,0.09306725,0.120865758,0.005485351,0.27251795,0.0,0.0,0.001339569,0.0,0.0,0.015234457,0.497159267,0.17817566,0.10636284,0.00084719,0.002303253,0.0016503161,0.016379005,0.027331624,0.012079559,0.603763995,0.27424595,0.1421348,0.0,0.0,0.10672733,37.06220448,5.8621016,18.34189,31.8131948,15.18647,22.129427,14.47690446,35.351994,16.21384,6.76492558,4.4260178,9.459818
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,32.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.0,0.0,0.021892646,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.223361386,0.48351344,0.11875323,0.0,0.0,0.055164326,0.067694509,0.07801287,0.045936555,0.0,0.0,0.003848919,0.009300372,0.018319631,0.012648726,0.0,0.0,0.072953835,0.0,0.0,0.074593745,0.088277299,0.051477045,0.076721355,0.011129953,0.0029807196,0.011191535,0.001372186,0.0011644171,0.0020532731,0.0,0.0,0.09306725,0.580129743,0.07810343,0.27257916,0.0,0.0,0.001339569,0.0,0.0,0.015234457,0.246841013,0.2135917,0.10648658,0.001372186,0.00242274,0.0016506972,0.012197209,0.030266501,0.012088863,0.207047619,0.31798553,0.14227468,0.0,0.0,0.10672733,44.18220984,14.521974,18.348839,29.59939548,31.21736,22.149378,6.48711895,34.22536,16.226599,8.74292394,9.141163,9.463954
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,48.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.0,0.0,0.021892646,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.184252297,0.44777343,0.11957297,0.0,0.0,0.055164326,0.026445624,0.08343091,0.045956213,0.0,0.0,0.003848919,0.008020394,0.019497756,0.012657085,0.0,0.0,0.072953835,0.0,0.0,0.074593745,0.082154848,0.09004391,0.076985165,0.021459973,0.013108137,0.011313517,0.001083837,0.0015592185,0.0020578974,0.0,0.0,0.09306725,0.552865276,0.5878682,0.2743506,0.0,0.0,0.001339569,0.0,0.0,0.015234457,0.278654504,0.24974166,0.106710345,0.000433535,0.0025825975,0.0016519254,0.01755816,0.036739312,0.012178611,0.297079734,0.39186126,0.1427383,0.0,0.0,0.10672733,49.125764,42.158707,18.413864,25.67435172,34.13978,22.175066,3.18149782,17.558605,16.236452,7.94510523,13.355631,9.473374
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,0.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.00055,0.00055,0.021892646,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.0,0.0,0.11794337,0.0,0.0,0.055164326,0.00055,0.00055,0.04585668,0.00055,0.00055,0.003848919,0.0,0.0,0.012606494,0.00055,0.00055,0.072953835,0.0,0.0,0.074593745,0.00055,0.00055,0.07661618,0.00055,0.00055,0.011188584,0.00055,0.00055,0.002050666,0.00055,0.00055,0.09306725,0.0,0.0,0.27251786,0.0,0.0,0.001339569,0.00055,0.00055,0.015234457,0.0,0.0,0.10604101,0.00055,0.00055,0.0016446108,0.0,0.0,0.012023753,0.00055,0.00055,0.14162625,0.00055,0.00055,0.10672733,0.0,0.0,18.339647,0.0,0.0,22.120579,28.0,28.0,16.207537,0.0,0.0,9.45798
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,16.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.027613014,0.03414388,0.021992201,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.0,0.0,0.11794337,0.0,0.0,0.055164326,0.163253526,0.08470889,0.045966223,0.009967625,0.0076074777,0.0038645521,0.0,0.0,0.012606494,0.358430389,0.15212509,0.073381305,0.0,0.0,0.074593745,0.020608737,0.040099654,0.076716945,0.004310324,0.0010395135,0.011189082,0.001077581,0.0008359165,0.002051912,0.13119549,0.11354732,0.09328393,0.0,0.0,0.27251786,0.0,0.0,0.001339569,0.035021383,0.029843684,0.015287264,0.0,0.0,0.10604101,0.005522603,0.0022495734,0.0016506009,0.0,0.0,0.012023753,0.386447496,0.3358332,0.1423327,0.12607698,0.2565936,0.107189514,1.12429864,2.5128388,18.340942,53.59144236,23.375042,22.13917,39.45163389,34.928833,16.213127,7.871092589999999,3.9272223,9.460289
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,32.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.038683229,0.035994556,0.02200228,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.0,0.0,0.11794337,0.0,0.0,0.055164326,0.156845312,0.088270225,0.045975875,0.012410319,0.007835798,0.003864731,0.0,0.0,0.012606494,0.15961783,0.15690012,0.07342136,0.0,0.0,0.074593745,0.053073919,0.05575046,0.07675373,0.006601234,0.002109195,0.011190721,0.000792148,0.0011272664,0.0020534124,0.214540095,0.16556779,0.0934155,0.0,0.0,0.27251786,0.0,0.0,0.001339569,0.048981154,0.040990166,0.0152926715,0.0,0.0,0.10604101,0.002772518,0.0023536196,0.0016508732,0.0,0.0,0.012023753,0.359107112,0.3740726,0.14249726,0.233815697,0.3110417,0.10738979,0.7934276,5.1901207,18.344824,51.39340304,49.814972,22.178797,45.71303057,42.404778,16.229599,9.83286864,8.181858,9.466765
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,48.0,0.0,0.0,0.21862417,0.0,0.0,0.0075781443,0.049358036,0.0384258,0.02202691,0.0,0.0,0.09162604,0.0,0.0,0.10413459,0.0,0.0,0.19833234,0.0,0.0,0.11794337,0.0,0.0,0.055164326,0.119311512,0.092962295,0.046002887,0.008640615,0.008150987,0.0038672185,0.0,0.0,0.012606494,0.138604941,0.16247118,0.073480874,0.0,0.0,0.074593745,0.021660721,0.09249956,0.077088304,0.01313847,0.0056407233,0.011212189,0.001065281,0.0017338843,0.0020642658,0.271410016,0.26920024,0.09420733,0.0,0.0,0.27251786,0.0,0.0,0.001339569,0.072320767,0.06053484,0.015430316,0.0,0.0,0.10604101,0.003077479,0.0025093178,0.0016522084,0.0,0.0,0.012023753,0.296148216,0.43973282,0.14297163,0.292360549,0.42346156,0.108405836,0.9853066400000001,7.767286,18.351223,52.34810444,77.38936,22.261827,48.20825414,49.41281,16.25998,12.60873849,12.639247,9.478407
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,0.0,0.000388235,0.000388235,0.21862417,0.0,0.0,0.0075781443,0.0,0.0,0.021892646,0.000388235,0.000388235,0.09162604,0.000388235,0.000388235,0.10413459,0.0,0.0,0.19833234,0.000388235,0.000388235,0.11794337,0.000388235,0.000388235,0.055164326,0.0,0.0,0.04585668,0.000388235,0.000388235,0.003848919,0.000388235,0.000388235,0.012606494,0.000388235,0.000388235,0.072953835,0.000388235,0.000388235,0.074593745,0.000388235,0.000388235,0.07661618,0.000388235,0.000388235,0.011188584,0.0,0.0,0.002050666,0.0,0.0,0.09306725,0.000388235,0.000388235,0.27251786,0.000388235,0.000388235,0.001339569,0.000388235,0.000388235,0.015234457,0.0,0.0,0.10604101,0.000388235,0.000388235,0.0016446108,0.000388235,0.000388235,0.012023753,0.000388235,0.000388235,0.14162625,0.0,0.0,0.10672733,0.0,0.0,18.339647,0.0,0.0,22.120579,28.0,28.0,16.207537,0.0,0.0,9.45798
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,16.0,0.073798054,0.10831963,0.21872056,0.0,0.0,0.0075781443,0.0,0.0,0.021892646,0.251892336,0.124837965,0.09170233,0.07555515,0.12409733,0.1042195,0.0,0.0,0.19833234,0.288540349,0.23006533,0.11812497,0.084340633,0.08894193,0.055216014,0.0,0.0,0.04585668,0.004016221,0.0044152983,0.0038533064,0.014182279,0.010145793,0.01261843,0.150984793,0.07049331,0.07303022,0.105802311,0.065773256,0.0746694,0.010793593,0.020755954,0.076639235,0.001757097,0.0007510995,0.0111887995,0.0,0.0,0.002050666,0.0,0.0,0.09306725,0.031376723,0.0037198637,0.27251792,0.000376521,0.00054119533,0.0013399221,0.020959651,0.015993657,0.015245587,0.0,0.0,0.10604101,0.001757097,0.0014330747,0.0016466725,0.011672141,0.015646262,0.012040437,0.315398824,0.14878388,0.14178799,0.0,0.0,0.10672733,16.2465348,3.059152,18.340363,45.67505252,19.912056,22.128592,40.57114494,36.55672,16.21105,11.56155313,6.591874,9.460123
