Experiments,Time,PC_OD,PC_OD pred,PJ_OD,PJ_OD pred,BV_OD,BV_OD pred,BF_OD,BF_OD pred,BO_OD,BO_OD pred,BT_OD,BT_OD pred,BC_OD,BC_OD pred,BY_OD,BY_OD pred,BU_OD,BU_OD pred,DP_OD,DP_OD pred,BL_OD,BL_OD pred,BA_OD,BA_OD pred,BP_OD,BP_OD pred,CA_OD,CA_OD pred,EL_OD,EL_OD pred,FP_OD,FP_OD pred,CH_OD,CH_OD pred,AC_OD,AC_OD pred,BH_OD,BH_OD pred,CG_OD,CG_OD pred,ER_OD,ER_OD pred,RI_OD,RI_OD pred,CC_OD,CC_OD pred,DL_OD,DL_OD pred,DF_OD,DF_OD pred,Butyrate,Butyrate pred,Acetate,Acetate pred,Lactate,Lactate pred,Succinate,Succinate pred
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.000600000013341414,0.0006,0.0005999999923612393,0.0006,0.0005999999982902623,0.0006,0.0005999999889493167,0.0,0.0,0.0006,0.0005999999873920902,0.0,0.0,0.0,0.0,0.0,6.780434015900977e-12,0.0,0.0,0.0006,0.0005999999950823513,0.0006,0.0006000000046915783,0.0,7.800136404834124e-13,0.0,7.587007302793658e-12,0.0006,0.0005999999896652281,0.0,0.0,0.0,8.408682333326672e-12,0.0006,0.0005999999904126611,0.0006,0.0006000000017910734,0.0,0.0,0.0,0.0,0.0006,0.0005999999898678972,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,16,0.0,0.0,0.0,0.0007595018299602595,0.0,0.0,0.285126075,0.25923708144463875,0.166285527,0.20862611044914087,0.388683865,0.3336695647698121,0.416968372,0.3518418450540945,0.0,0.0,0.059078123,0.07531126571477682,0.0,0.0015496325478621554,0.0,0.0,0.0,0.0,0.0,0.04780390248191835,0.139597726,0.09900928955731411,0.005930622,0.004536711017266741,0.0,0.00015353004142081874,0.0,0.0,0.405107127,0.1727274807241844,0.0,0.0,0.0,0.0006275559686342129,0.263000292,0.3391927800763159,0.003649614,0.003495851891038841,0.0,0.0,0.0,0.0,0.473309284,0.2876661444894642,40.9549616,31.770318121710496,17.47333628,24.33244527325894,9.50877297,15.330496877746809,19.21585576,23.209176168995622
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,32,0.0,0.007174854776823253,0.0,0.0,0.0,0.0,0.134208745,0.17186398591168867,0.045185859,0.12318181675574971,0.245936963,0.2711014187854591,0.173549667,0.23931640937921356,0.0,0.0,0.026976632,0.05403124215947338,0.0,0.0009185263195139858,0.0,0.0,0.0,0.0,0.0,0.030911161055157847,0.103860034,0.13389083360506898,0.035968843,0.012152761856011773,0.0,0.00014283397635749375,0.0,0.006112540057995108,0.339231149,0.41236984389788167,0.0,7.351829081069915e-05,0.0,0.0,0.174673693,0.22325444700488148,0.002922468,0.002168583312131639,0.0,0.0031517299182971456,0.0,0.0,0.583594475,0.2773638835268246,43.79219712,34.34117751711313,14.96073524,23.58693045498121,1.39819728,12.64876431073586,20.82460901,27.440218753870912
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,48,0.0,0.01344515948884592,0.0,0.0,0.0,0.0,0.102238258,0.1846872198083091,0.020767146,0.11860976875171411,0.217522543,0.3050364482336775,0.123537895,0.2097558500864825,0.0,0.0,0.02143276,0.05543664693820585,0.0,0.0008778544101130377,0.0,0.0,0.0,0.0,0.0,0.018490321374901836,0.099708926,0.14162166456057346,0.016374096,0.024430393749200474,0.0,3.729089951124635e-05,0.0,0.03950488829770822,0.303919195,0.4344043935729526,0.0,5.742679106543382e-05,0.0,0.0,0.120342949,0.17070301817210068,0.001064982,0.0018478453929354737,0.0,0.006100724556585035,0.0,0.0,0.574291462,0.2952468644692814,45.66858328,36.04998947713245,14.6485848,20.467369137774376,0.92954637,12.23691857855842,22.79118804,30.554173959086523
PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,0,0.00055,0.0005499999944217895,0.0,0.0,0.0,0.0,0.00055,0.0005500000112655815,0.00055,0.0005500000042982402,0.0,2.565815723949705e-12,0.0,1.1950013949300203e-11,0.0,0.0,0.00055,0.0005499999924601792,0.0,0.0,0.0,0.0,0.00055,0.0005499999849512692,0.00055,0.0005499999986591353,0.00055,0.0005500000041185455,0.0,2.5165020891768086e-13,0.00055,0.0005500000039597253,0.0,7.587007302793658e-12,0.0,0.0,0.0,0.0,0.00055,0.0005499999943527915,0.0,5.052826294307464e-12,0.0,0.0,0.00055,0.0005499999967684639,0.00055,0.000550000014246153,0.00055,0.0005500000103323269,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,16,0.024847546,0.21529100857419528,0.0,0.0,0.0,0.009467327422969346,0.318677911,0.31828971519241545,0.233935845,0.22424310711344259,0.0,0.0,0.0,0.0,0.0,0.0013473896859782647,0.064777226,0.09261247241817161,0.0,0.0,0.0,0.0,0.1877129,0.1958790154250936,0.059786016,0.15077935687901287,0.011067466,0.028610342481638736,0.0,0.0,0.00119355,0.0011594690559026482,0.0,0.0,0.0,0.007382882192789014,0.0,5.611274688770531e-05,0.036674543,0.034736644222256405,0.0,0.0033507301407214585,0.0,0.0,0.014214098,0.018369573859713995,0.19628476,0.3945326255556146,0.115991381,0.15994341339653292,0.41472696,9.042778914807727,54.95272024,58.64344318653784,47.06975531,39.2805507053328,12.03608303,12.847550258870776
PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,32,0.028952329,0.1315244145488804,0.0,0.0008203604847778975,0.0,0.006772863543947447,0.396607248,0.2549889932793731,0.323433211,0.189004610981509,0.0,0.0,0.0,0.06691841279428376,0.0,0.0015500829188112714,0.064250374,0.07522858504575468,0.0,0.0,0.0,0.0,0.067423232,0.07882989791544313,0.144761646,0.1426947038930469,0.008527056,0.03826705540493051,0.0,0.0,0.000396607,0.0013549322139421193,0.0,0.0,0.0,0.14717300547233275,0.0,0.0001258971596687019,0.031926883,0.032696067792039055,0.0,0.010508702875236725,0.0,0.0,0.014872772,0.017572346694667736,0.252440513,0.3233641489928436,0.123344854,0.17518955738023784,1.63867416,8.971466385206728,65.2522112,60.61198464454573,52.73987816,42.92855269162587,11.26604922,15.06669535119983
PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,48,0.034804144,0.08444069830520302,0.0,0.0014047800250260312,0.0,0.0,0.4375,0.29730051974120164,0.340763007,0.2232501983499633,0.0,0.004182612553557327,0.0,0.12605233967845478,0.0,0.0,0.054786751,0.0694804509440711,0.0,0.0,0.0,0.0,0.026599365,0.03374525885645364,0.097531004,0.08363084813725993,0.003308379,0.03192514789724941,0.0,0.0,0.000926346,0.0008788948188292183,0.0,0.0,0.0,0.1913241891907158,0.0,0.000264620711516822,0.062329855,0.04982735113822238,0.0,0.00370681388986846,0.0,0.0,0.00926346,0.01873660745616285,0.157346491,0.21918566464942318,0.229336812,0.1954712939029829,1.41900256,8.524496154345297,62.52077468,57.708353818731254,59.88472601,44.05172298227129,16.39035763,17.647801588807567
PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,0,0.0006,0.0005999999982382141,0.0,0.0,0.0,0.0,0.0006,0.000600000013341414,0.0,0.0,0.0006,0.0005999999982902623,0.0006,0.0005999999889493167,0.0,0.0,0.0006,0.0005999999873920902,0.0006,0.0005999999870288495,0.0006,0.0006000000139715362,0.0,6.780434015900977e-12,0.0,0.0,0.0,1.0418243199562804e-11,0.0,2.5165020891768086e-13,0.0,7.800136404834124e-13,0.0006,0.0006000000127303388,0.0,0.0,0.0006,0.0006000000080558278,0.0,8.408682333326672e-12,0.0,5.052826294307464e-12,0.0006,0.0006000000017910734,0.0006,0.0005999999942465863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,16,0.223630713,0.21844705673654413,0.0,0.0,0.0,0.0,0.227436341,0.2624508690612761,0.0,0.0,0.224131454,0.3270814182709552,0.380462642,0.48544458951259617,0.0,0.0,0.077514632,0.08191320073125416,0.007310812,0.011621048869813431,0.059588121,0.03536514913279174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073007967,0.08972573846940267,0.0,0.0,0.001001481,0.0016110521891720814,0.0,0.0048929337354442735,0.0,0.03067650353539836,0.002303406,0.002869389950624571,0.029343394,0.022233127773817953,0.0,0.023437863394365627,0.0,0.008041581007789927,1.39307296,0.0,48.2750664,44.82047953823493,44.61215856,43.994249050102425,21.51525039,18.57545064659339
