Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
PC-BV-BT-BC-BP-EL-FP-CH-AC-BH-CG-ER-RI-DF,0.0,0.000471429,0.000471429,0.21372849,0.0,0.0,0.007435139,0.000471429,0.000471429,0.021877076,0.0,0.0,0.09289108,0.0,0.0,0.107793234,0.000471429,0.000471429,0.19193137,0.000471429,0.000471429,0.12184208,0.0,0.0,0.055035338,0.0,0.0,0.046480883,0.0,0.0,0.0038774237,0.0,0.0,0.012670972,0.0,0.0,0.0736738,0.000471429,0.000471429,0.07266326,0.0,0.0,0.07540716,0.000471429,0.000471429,0.0111122895,0.000471429,0.000471429,0.0020519034,0.000471429,0.000471429,0.092524864,0.000471429,0.000471429,0.27245668,0.000471429,0.000471429,0.0013389485,0.000471429,0.000471429,0.015983324,0.000471429,0.000471429,0.10397348,0.000471429,0.000471429,0.0016711386,0.0,0.0,0.013596647,0.0,0.0,0.14024897,0.000471429,0.000471429,0.116830215,0.0,0.0,18.501953,0.0,0.0,22.19591,28.0,28.0,16.303738,0.0,0.0,9.45713
PC-BV-BT-BC-BP-EL-FP-CH-AC-BH-CG-ER-RI-DF,16.0,0.465116125,0.1704514,0.21398109,0.0,0.0,0.007435139,0.029206664,0.024349215,0.021923821,0.0,0.0,0.09289108,0.0,0.0,0.107793234,0.249716977,0.002481494,0.1919314,0.500650899,0.321205,0.12219358,0.0,0.0,0.055035338,0.0,0.0,0.046480883,0.0,0.0,0.0038774237,0.0,0.0,0.012670972,0.0,0.0,0.0736738,0.042593052,0.098543376,0.07285138,0.0,0.0,0.07540716,0.000973555,0.0010018133,0.011112685,0.001216944,0.00069551315,0.0020525444,0.061090606,0.08149441,0.09262698,0.351453524,0.004228179,0.27245674,0.000973555,0.0006664089,0.0013394974,0.024338887,0.021916,0.016011223,0.327601415,0.15697075,0.10420984,0.001460333,0.0018171448,0.00167479,0.0,0.0,0.013596647,0.0,0.0,0.14024897,0.392829631,0.16447702,0.11700667,23.09269672,6.405358,18.503904,47.84930211999999,18.18914,22.205149,18.9108516,34.2732,16.308887,26.14188487,7.8504453,9.460748
PC-BV-BT-BC-BP-EL-FP-CH-AC-BH-CG-ER-RI-DF,32.0,0.104523272,0.20067061,0.21407819,0.0,0.0,0.007435139,0.027928176,0.026079476,0.021929355,0.0,0.0,0.09289108,0.0,0.0,0.107793234,0.220107208,0.024048472,0.19193718,0.380210315,0.3572007,0.12227248,0.0,0.0,0.055035338,0.0,0.0,0.046480883,0.0,0.0,0.0038774237,0.0,0.0,0.012670972,0.0,0.0,0.0736738,0.02516301,0.102813296,0.07286959,0.0,0.0,0.07540716,0.002765166,0.0027829655,0.011114538,0.00082955,0.0009481183,0.0020534412,0.121667301,0.12272923,0.09268361,0.700969562,0.058813576,0.2724887,0.001106066,0.000840105,0.0013400728,0.020738744,0.029849019,0.0160095,0.293384105,0.17720513,0.104263164,0.00082955,0.0019274007,0.0016750065,0.0,0.0,0.013596647,0.0,0.0,0.14024897,0.280111308,0.20545585,0.11706956,23.99626736,14.505802,18.508425,38.91521816000001,37.23117,22.221388,17.97713735,33.89842,16.316584,26.88474829,17.292887,9.467475
PC-BV-BT-BC-BP-EL-FP-CH-AC-BH-CG-ER-RI-DF,48.0,0.124851958,0.25877863,0.21449667,0.0,0.0,0.007435139,0.012193996,0.028269324,0.021946795,0.0,0.0,0.09289108,0.0,0.0,0.107793234,0.268267909,0.25449857,0.19349058,0.333969887,0.34081876,0.12265617,0.0,0.0,0.055035338,0.0,0.0,0.046480883,0.0,0.0,0.0038774237,0.0,0.0,0.012670972,0.0,0.0,0.0736738,0.013649995,0.1085025,0.072911605,0.0,0.0,0.07540716,0.001637999,0.013391901,0.011204945,0.001092,0.0014052141,0.0020588925,0.170897942,0.1946151,0.09302079,0.605695795,0.49921268,0.27385077,0.000546,0.0010906014,0.0013425415,0.023659992,0.039697975,0.016042747,0.188187936,0.1973139,0.1043624,0.002365999,0.0020861924,0.0016761866,0.0,0.0,0.013596647,0.0,0.0,0.14024897,0.224951924,0.2950892,0.11747169,24.8392188,33.429268,18.543924,34.32591404,41.67022,22.245033,19.40697135,19.112541,16.330893,31.6280605,28.562204,9.488149
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,0.0,0.00055,0.00055,0.21372849,0.00055,0.00055,0.007435139,0.0,0.0,0.021877076,0.0,0.0,0.09289108,0.0,0.0,0.107793234,0.0,0.0,0.19193137,0.00055,0.00055,0.12184208,0.00055,0.00055,0.055035338,0.0,0.0,0.046480883,0.00055,0.00055,0.0038774237,0.00055,0.00055,0.012670972,0.0,0.0,0.0736738,0.0,0.0,0.07266326,0.00055,0.00055,0.07540716,0.0,0.0,0.0111122895,0.00055,0.00055,0.0020519034,0.00055,0.00055,0.092524864,0.0,0.0,0.27245668,0.00055,0.00055,0.0013389485,0.0,0.0,0.015983324,0.00055,0.00055,0.10397348,0.00055,0.00055,0.0016711386,0.0,0.0,0.013596647,0.0,0.0,0.14024897,0.0,0.0,0.116830215,0.0,0.0,18.501953,0.0,0.0,22.19591,28.0,28.0,16.303738,0.0,0.0,9.45713
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,16.0,0.218483858,0.18913575,0.21403018,0.028470984,0.015016005,0.0074529587,0.0,0.0,0.021877076,0.021167558,0.0,0.09289108,0.0,0.0,0.107793234,0.0,0.0,0.19193137,0.666097247,0.35153618,0.12222024,0.203877005,0.14747249,0.055219594,0.0,0.0,0.046480883,0.00953159,0.006862433,0.0038883279,0.014978214,0.01581037,0.012702194,0.014359279,0.0,0.0736738,0.0,0.0,0.07266326,0.045553575,0.034321442,0.07547031,0.0,0.0,0.0111122895,0.000866508,0.0008039936,0.002052755,0.026614181,0.09117301,0.092649534,0.0,0.0,0.27245668,0.000742721,0.0007743761,0.001339682,0.0,0.0,0.015983324,0.17503466,0.1745638,0.10425724,0.002970885,0.0020955394,0.0016759216,0.0,0.0,0.013596647,0.021043771,0.0,0.14024897,0.0,0.0,0.116830215,2.78475664,6.537336,18.504238,33.8350058,12.984472,22.202301,35.83376432,34.071438,16.3096,18.75250014,8.154931,9.460983
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,32.0,0.29032972,0.2215573,0.2141432,0.02128145,0.016842373,0.007449618,0.0,0.0,0.021877076,0.0,0.0,0.09289108,0.0,0.0,0.107793234,0.0,0.0,0.19193137,0.582773492,0.39227223,0.12238841,0.183640595,0.15478832,0.05522939,0.0,0.0,0.046480883,0.004369039,0.0071045537,0.0038887265,0.015080233,0.016543733,0.0127044255,0.0,0.0,0.0736738,0.0,0.0,0.07266326,0.023677375,0.047637235,0.07549073,0.0,0.0,0.0111122895,0.000281874,0.0010752021,0.0020538475,0.111058165,0.13793623,0.09272243,0.0,0.0,0.27245668,0.000563747,0.00097379735,0.0013404473,0.0,0.0,0.015983324,0.207458907,0.19767751,0.104324,0.002395925,0.0022200455,0.001676204,0.0,0.0,0.013596647,0.0,0.0,0.14024897,0.0,0.0,0.116830215,4.93777776,13.497544,18.509916,46.00174156,27.682568,22.217562,47.49220559,38.03484,16.320448,27.69643683,17.856653,9.467939
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,48.0,0.134139319,0.2810829,0.21457875,0.015604574,0.019176206,0.007474139,0.0,0.0,0.021877076,0.0,0.0,0.09289108,0.0,0.0,0.107793234,0.0,0.0,0.19193137,0.649290322,0.49670285,0.12372088,0.17675181,0.1635372,0.0552755,0.0,0.0,0.046480883,0.003200938,0.007450695,0.0038920362,0.007802287,0.017581034,0.012712179,0.0,0.0,0.0736738,0.0,0.0,0.07266326,0.008502492,0.078859724,0.07566536,0.0,0.0,0.0111122895,0.000800235,0.0016308684,0.0020613244,0.262276879,0.23367794,0.09323822,0.0,0.0,0.27245668,0.000800235,0.001317787,0.0013444407,0.0,0.0,0.015983324,0.216663509,0.22737134,0.10449129,0.002200645,0.0024118058,0.0016778365,0.0,0.0,0.013596647,0.0,0.0,0.14024897,0.0,0.0,0.116830215,6.29530912,19.959723,18.522089,43.38830804,43.70833,22.254347,48.25970442,40.084286,16.330547,28.9004655,28.900928,9.4873495
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,0.0,0.0006,0.0006,0.21372849,0.0006,0.0006,0.007435139,0.0,0.0,0.021877076,0.0006,0.0006,0.09289108,0.0,0.0,0.107793234,0.0,0.0,0.19193137,0.0,0.0,0.12184208,0.0006,0.0006,0.055035338,0.0,0.0,0.046480883,0.0006,0.0006,0.0038774237,0.0,0.0,0.012670972,0.0006,0.0006,0.0736738,0.0,0.0,0.07266326,0.0006,0.0006,0.07540716,0.0,0.0,0.0111122895,0.0,0.0,0.0020519034,0.0,0.0,0.092524864,0.0,0.0,0.27245668,0.0,0.0,0.0013389485,0.0006,0.0006,0.015983324,0.0,0.0,0.10397348,0.0006,0.0006,0.0016711386,0.0006,0.0006,0.013596647,0.0006,0.0006,0.14024897,0.0,0.0,0.116830215,0.0,0.0,18.501953,0.0,0.0,22.19591,28.0,28.0,16.303738,0.0,0.0,9.45713
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL,16.0,0.029557371,0.1863452,0.21399803,0.016063788,0.015564534,0.007452888,0.0,0.0,0.021877076,0.316456632,0.20134892,0.09310725,0.0,0.0,0.107793234,0.0,0.0,0.19193137,0.0,0.0,0.12184208,0.195871127,0.14685014,0.05521368,0.0,0.0,0.046480883,0.006211332,0.0071714423,0.0038891183,0.0,0.0,0.012670972,0.305961623,0.119113505,0.07388485,0.0,0.0,0.07266326,0.014243226,0.034581065,0.07546929,0.0,0.0,0.0111122895,0.0,0.0,0.0020519034,0.0,0.0,0.092524864,0.0,0.0,0.27245668,0.0,0.0,0.0013389485,0.03287722,0.025629422,0.016018357,0.0,0.0,0.10397348,0.00224893,0.0022359968,0.0016764153,0.011565928,0.02613838,0.013644295,0.150678335,0.25953665,0.14063498,0.0,0.0,0.116830215,1.16103224,2.146463,18.50316,49.845905,20.83782,22.2089,47.32895446,36.895466,16.309168,9.30105359,5.7105136,9.459871
