Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,0.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.0006,0.0006,0.020424433,0.0006,0.0006,0.07370411,0.0,0.0,0.09434909,0.0,0.0,0.07655673,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.0,0.0,0.044397593,0.0,0.0,0.0038105797,0.0006,0.0006,0.012266614,0.0,0.0,0.07295718,0.0,0.0,0.07154421,0.0006,0.0006,0.077733405,0.0,0.0,0.010909209,0.0006,0.0006,0.0019904503,0.0006,0.0006,0.07778135,0.0006,0.0006,0.15627632,0.0006,0.0006,0.001333201,0.0,0.0,0.014861295,0.0006,0.0006,0.11322685,0.0006,0.0006,0.001589042,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.0006,0.0006,0.13333452,0.0,0.0,15.788144,0.0,0.0,23.384535,28.0,28.0,13.3894005,0.0,0.0,9.088311
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,16.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.088653422,0.041409202,0.020549035,0.430435692,0.34529325,0.07423616,0.0,0.0,0.09434909,0.0,0.0,0.07655673,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.0,0.0,0.044397593,0.0,0.0,0.0038105797,0.018897177,0.021626439,0.012329187,0.0,0.0,0.07295718,0.0,0.0,0.07154421,0.199703497,0.034681723,0.077814855,0.0,0.0,0.010909209,0.006532357,0.0007882238,0.0019906939,0.30958708,0.117369466,0.07797764,0.595611014,0.18549982,0.1565228,0.002332985,0.00079082523,0.0013335313,0.0,0.0,0.014861295,0.600043685,0.19247754,0.11363392,0.008632044,0.0026012764,0.0015961782,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.414571395,0.20497495,0.13363142,31.85940104,7.473428,15.791155,32.35661536,15.051262,23.392014,7.68118245,25.673443,13.3950205,18.07217348,8.836648,9.092944
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,32.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.011252305,0.042084403,0.020553956,0.252373129,0.34208444,0.07426813,0.0,0.0,0.09434909,0.0,0.0,0.07655673,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.0,0.0,0.044397593,0.0,0.0,0.0038105797,0.006697801,0.022053918,0.012331766,0.0,0.0,0.07295718,0.0,0.0,0.07154421,0.131544805,0.0509426,0.077862956,0.0,0.0,0.010909209,0.005358241,0.0010073693,0.0019911749,0.721487087,0.16329147,0.078083925,0.662010617,0.32764506,0.15669526,0.001607472,0.0009659115,0.001333921,0.0,0.0,0.014861295,0.191289187,0.2372068,0.11379361,0.00133956,0.0026502742,0.0015964383,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.249426097,0.27872974,0.1337792,34.5199824,18.396109,15.80085,39.41342328,28.550837,23.405987,1.02817301,21.19372,13.403163,24.089994509999997,18.236795,9.102241
BV-BF-BL-CA-FP-CH-AC-BH-ER-RI-DF,48.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.01200963,0.04284924,0.02056045,0.261209455,0.36502522,0.074986115,0.0,0.0,0.09434909,0.0,0.0,0.07655673,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.0,0.0,0.044397593,0.0,0.0,0.0038105797,0.00331845,0.02258462,0.012335909,0.0,0.0,0.07295718,0.0,0.0,0.07154421,0.173191508,0.0870728,0.078108355,0.0,0.0,0.010909209,0.002844386,0.0013957302,0.0019942927,0.451783322,0.239356,0.07844769,0.493026921,0.548302,0.15729989,0.000790107,0.0012275382,0.0013357529,0.0,0.0,0.014861295,0.136056467,0.2843781,0.11406119,0.000790107,0.0027185555,0.0015969326,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.390312979,0.44783705,0.13476346,34.3107644,33.02384,15.825215,41.68957704,39.549606,23.42678,8.1419459,15.827933,13.404248,28.10430182,27.028553,9.119404
BV-BF-BO-BT-BU-DP-BL-BA-BP-EL-FP-CH-AC-BH-CG-ER-RI,0.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.000388235,0.000388235,0.020424433,0.000388235,0.000388235,0.07370411,0.000388235,0.000388235,0.09434909,0.000388235,0.000388235,0.07655673,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.000388235,0.000388235,0.044397593,0.000388235,0.000388235,0.0038105797,0.000388235,0.000388235,0.012266614,0.000388235,0.000388235,0.07295718,0.000388235,0.000388235,0.07154421,0.0,0.0,0.077733405,0.000388235,0.000388235,0.010909209,0.000388235,0.000388235,0.0019904503,0.000388235,0.000388235,0.07778135,0.000388235,0.000388235,0.15627632,0.000388235,0.000388235,0.001333201,0.000388235,0.000388235,0.014861295,0.000388235,0.000388235,0.11322685,0.000388235,0.000388235,0.001589042,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.0,0.0,0.13333452,0.0,0.0,15.788144,0.0,0.0,23.384535,28.0,28.0,13.3894005,0.0,0.0,9.088311
BV-BF-BO-BT-BU-DP-BL-BA-BP-EL-FP-CH-AC-BH-CG-ER-RI,16.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.007412968,0.023451805,0.02046146,0.179219395,0.18695097,0.073874444,0.19651632,0.13729122,0.09447069,0.171661075,0.21443622,0.076772004,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.059739798,0.05459188,0.0444271,0.004505922,0.0050615775,0.003816319,0.016279458,0.0125059765,0.012285868,0.189248704,0.09600084,0.07308656,0.203783935,0.08891104,0.071693145,0.0,0.0,0.077733405,0.002761694,0.0016576907,0.010911302,0.000290705,0.0005174701,0.0019905511,0.078054189,0.06650956,0.07783806,0.071513335,0.109108195,0.15635669,0.000436057,0.0005184366,0.0013333352,0.016279458,0.020356202,0.0148747945,0.341141865,0.10714353,0.11334805,0.001453523,0.0016086154,0.0015915822,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.0,0.0,0.13333452,15.42877712,5.9393215,15.7898245,48.66637932,19.617735,23.391846,38.993601,32.286823,13.393893,13.71602896,9.323153,9.091417
BV-BF-BO-BT-BU-DP-BL-BA-BP-EL-FP-CH-AC-BH-CG-ER-RI,32.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.005350555,0.023807395,0.020462807,0.136180253,0.20127827,0.07384996,0.178121699,0.1644007,0.09450948,0.17087256,0.2698019,0.07685433,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.049190586,0.055797607,0.044428475,0.005005358,0.005115392,0.0038164686,0.016396862,0.012756553,0.012286662,0.104076923,0.09746458,0.073091626,0.206600459,0.090859435,0.071701095,0.0,0.0,0.077733405,0.003624569,0.0032407613,0.010914545,0.000862993,0.0007038052,0.0019908755,0.106148106,0.10041908,0.07787897,0.27063452,0.23696773,0.15647934,0.000172599,0.0006695129,0.0013336,0.01777765,0.026156805,0.0148784,0.229383467,0.14227839,0.11342218,0.001725985,0.0016421389,0.0015916844,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.0,0.0,0.13333452,15.86674792,15.079112,15.795546,48.0247582,39.03773,23.404099,42.64385516,32.856133,13.403898,13.20005168,20.279978,9.09642
BV-BF-BO-BT-BU-DP-BL-BA-BP-EL-FP-CH-AC-BH-CG-ER-RI,48.0,0.0,0.0,0.23398885,0.0,0.0,0.0063627698,0.007370776,0.024233047,0.020464635,0.16925982,0.24507667,0.074116684,0.238277087,0.2187699,0.09470247,0.258513217,0.36226586,0.07719309,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.040606275,0.05720105,0.044431243,0.00227824,0.005185845,0.0038166838,0.003350353,0.013092325,0.012288129,0.01661775,0.098992005,0.073097624,0.099706498,0.093197815,0.0717132,0.0,0.0,0.077733405,0.002546268,0.009556454,0.010950375,0.000268028,0.0010822332,0.0019936794,0.134148124,0.16726868,0.078084044,0.372559225,0.5252502,0.15739955,0.000536056,0.0009278453,0.001335231,0.03390557,0.035049133,0.014897139,0.24457575,0.18869205,0.11360638,0.000804085,0.0016920255,0.0015919098,0.0,0.0,0.01323713,0.0,0.0,0.14443336,0.0,0.0,0.13333452,17.3248908,30.228123,15.816058,44.27463468,55.96869,23.424809,41.00652828,27.435583,13.414967,16.93067403,32.889843,9.108922
PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,0.0,0.00055,0.00055,0.23398885,0.00055,0.00055,0.0063627698,0.0,0.0,0.020424433,0.0,0.0,0.07370411,0.00055,0.00055,0.09434909,0.00055,0.00055,0.07655673,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.0,0.0,0.044397593,0.0,0.0,0.0038105797,0.00055,0.00055,0.012266614,0.0,0.0,0.07295718,0.00055,0.00055,0.07154421,0.0,0.0,0.077733405,0.0,0.0,0.010909209,0.0,0.0,0.0019904503,0.00055,0.00055,0.07778135,0.00055,0.00055,0.15627632,0.00055,0.00055,0.001333201,0.00055,0.00055,0.014861295,0.0,0.0,0.11322685,0.0,0.0,0.001589042,0.00055,0.00055,0.01323713,0.0,0.0,0.14443336,0.00055,0.00055,0.13333452,0.0,0.0,15.788144,0.0,0.0,23.384535,28.0,28.0,13.3894005,0.0,0.0,9.088311
PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,16.0,0.669887734,0.11885715,0.23417687,0.033146112,0.017773654,0.006376497,0.0,0.0,0.020424433,0.0,0.0,0.07370411,0.439065894,0.18335153,0.0945664,0.403517889,0.28486648,0.076918215,0.0,0.0,0.13498537,0.0,0.0,0.04613578,0.0,0.0,0.044397593,0.0,0.0,0.0038105797,0.012970218,0.01712157,0.012302691,0.0,0.0,0.07295718,0.049959358,0.119400345,0.07180649,0.0,0.0,0.077733405,0.0,0.0,0.010909209,0.0,0.0,0.0019904503,0.05236125,0.08917117,0.07788037,0.275256846,0.1445214,0.15640809,0.000480378,0.00073020806,0.0013334615,0.036748951,0.027642025,0.014886652,0.0,0.0,0.11322685,0.0,0.0,0.001589042,0.03074422,0.026650498,0.013286944,0.0,0.0,0.14443336,0.395351456,0.15004565,0.13348532,22.07985384,6.5326667,15.790353,55.7077976,18.769623,23.39383,19.63488407,30.495033,13.395356,20.31873156,9.091723,9.092052
