Experiments,Time,PC_OD,PC_OD pred,PJ_OD,PJ_OD pred,BV_OD,BV_OD pred,BF_OD,BF_OD pred,BO_OD,BO_OD pred,BT_OD,BT_OD pred,BC_OD,BC_OD pred,BY_OD,BY_OD pred,BU_OD,BU_OD pred,DP_OD,DP_OD pred,BL_OD,BL_OD pred,BA_OD,BA_OD pred,BP_OD,BP_OD pred,CA_OD,CA_OD pred,EL_OD,EL_OD pred,FP_OD,FP_OD pred,CH_OD,CH_OD pred,AC_OD,AC_OD pred,BH_OD,BH_OD pred,CG_OD,CG_OD pred,ER_OD,ER_OD pred,RI_OD,RI_OD pred,CC_OD,CC_OD pred,DL_OD,DL_OD pred,DF_OD,DF_OD pred,Butyrate,Butyrate pred,Acetate,Acetate pred,Lactate,Lactate pred,Succinate,Succinate pred
BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,0,0.0,0.0,0.0,9.493491171137791e-12,0.0006,0.0006000000103126679,0.0006,0.0005999999926322951,0.0,1.005260382314771e-12,0.0,1.5816807228102164e-12,0.0,0.0,0.0006,0.0006000000075694018,0.0006,0.0006000000146149788,0.0006,0.0006000000130657621,0.0006,0.0005999999930753827,0.0,0.0,0.0,5.7163391045406825e-12,0.0006,0.0006000000030960554,0.0006,0.000599999994476752,0.0,5.516851732390027e-12,0.0006,0.000599999998193548,0.0,0.0,0.0006,0.0006000000029989895,0.0,0.0,0.0006,0.0005999999986320398,0.0,5.116690599861473e-12,0.0,0.0,0.0,1.5913715386683264e-12,0.0,2.1874583850008122e-12,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,16,0.0,0.028851423161256967,0.0,0.001198648468666512,0.033567868,0.05778922443878563,0.250080614,0.3399896145402612,0.0,0.0720050334198929,0.0,0.0,0.0,0.035571177565665274,0.1599638,0.24219958271996633,0.158027192,0.1444105646051621,0.028145366,0.012732540637552914,0.056548946,0.03181483146261932,0.0,0.02151084109867292,0.0,0.03633499203880392,0.186947201,0.08211125182175416,0.005422502,0.002727499484537555,0.0,0.0003279994192991996,0.094377351,0.15821349713239802,0.0,0.03736309099361376,0.001291072,0.0016863038420644612,0.0,0.013108045638653058,0.540571777,0.3368107526140302,0.0,0.0009355288132485339,0.0,1.5580845362692455e-05,0.0,0.0,0.0,0.0,6.36688416,6.852245098936773,42.62972408,39.727986516234466,36.61382892,34.1993838375588,18.47539383,19.233563392204893
BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,32,0.0,0.06581638775138839,0.0,0.002482853726484921,0.016128372,0.0309181782290526,0.207364787,0.2449755966400901,0.0,0.08251536969555967,0.0,0.0,0.0,0.030187134360262713,0.216581,0.20459410488729024,0.10937476,0.09884362273071604,0.015586242,0.007917724098602752,0.05014704,0.02310398236648621,0.0,0.013531924849848012,0.0,0.04253530342646876,0.108019435,0.08378589058189109,0.003252781,0.003861076784280654,0.0,0.0,0.318365938,0.29626260445084157,0.0,0.04974178410522356,0.002575118,0.0017252298525011378,0.0,0.01087076532168371,0.362414014,0.2647415081848824,0.0,0.0005751395824762338,0.0,2.5793437218870133e-05,0.0,0.010914417020800954,0.0,0.0,6.16384488,7.859024643980485,40.4754818,45.33741986186731,35.41231574,37.83407788088412,21.66082517,23.812785938591425
BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,48,0.0,0.06551989549402604,0.0,0.0030081750213934192,0.012144654,0.0184980709205155,0.234699098,0.27273552144417035,0.0,0.10600547115865817,0.0,0.013211884891144249,0.0,0.003454352358820356,0.170317799,0.2479111410970915,0.061601197,0.0860472005196211,0.009218231,0.004436509290663712,0.0283863,0.0178388286106404,0.0,0.0007587032925850563,0.0,0.02581017409487121,0.202069485,0.07533918336120654,0.032629613,0.004832918571278943,0.0,0.0,0.334197469,0.2590091914220033,0.0,0.04585670840930939,0.002194817,0.0016194842647577015,0.0,0.010389348870327534,0.199143063,0.2620320283870565,0.0,0.0005864110787764329,0.0,0.0,0.0,0.0,0.0,0.004283808027163549,6.33244568,9.202269186025063,39.02726388,43.651001045547766,35.3261547,38.02044517409325,24.27929375,27.752602677237455
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,0,0.000388235,0.00038823499757761903,0.0,9.493491171137791e-12,0.0,0.0,0.000388235,0.0003882349988943156,0.000388235,0.00038823499774981896,0.0,1.5816807228102164e-12,0.000388235,0.0003882349997884052,0.000388235,0.0003882349941379924,0.0,1.166163503653686e-11,0.000388235,0.0003882350036661055,0.000388235,0.0003882350050542901,0.000388235,0.00038823500382330475,0.000388235,0.0003882349942928317,0.000388235,0.0003882350009012015,0.000388235,0.0003882350009764516,0.0,5.516851732390027e-12,0.0,0.0,0.000388235,0.0003882350015242577,0.000388235,0.0003882350014315325,0.000388235,0.0003882349962680686,0.0,5.205565497970813e-12,0.000388235,0.0003882349995173901,0.000388235,0.00038823500063873853,0.000388235,0.00038823500150183556,0.0,2.1874583850008122e-12,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,16,0.073798054,0.22869333250373564,0.0,0.0019075715962125171,0.0,0.0,0.251892336,0.21704934275000048,0.07555515,0.1161593783204626,0.0,0.004647721969102653,0.288540349,0.34117949493019084,0.084340633,0.11411689110736734,0.0,0.0067695585867249,0.004016221,0.0060066828314422165,0.014182279,0.020083737566831378,0.150984793,0.17982276628591048,0.105802311,0.1459580469958782,0.010793593,0.03723300245317291,0.001757097,0.001685665053962654,0.0,0.00019844859440869614,0.0,0.0,0.031376723,0.030107432025020142,0.000376521,0.0005662219145223551,0.020959651,0.028990556227551187,0.0,0.040201394982364386,0.001757097,0.0014880138045727874,0.011672141,0.01894396275458281,0.315398824,0.3047448158139617,0.0,0.016600712831076322,16.2465348,15.07422169130072,45.67505252,45.18720876457989,40.57114494,37.755558975658545,11.56155313,11.666397789926801
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,32,0.094901193,0.16166127395137314,0.0,0.002548857711325736,0.0,0.0034909796278098596,0.223847657,0.18456066359046697,0.061565198,0.08598630164110502,0.0,0.006704356598614056,0.263708995,0.2793763700235152,0.086815441,0.09314670675143419,0.0,0.006849076736572063,0.002837106,0.004221865537314035,0.003546382,0.014111803859590499,0.095610469,0.07490468386528751,0.173489027,0.1300450994273119,0.013618108,0.06371269633762452,0.001844119,0.0027605121082534827,0.0,0.0006515994121796818,0.0,0.0,0.139443756,0.27111625932057515,0.000141855,0.0005659586086470279,0.019576031,0.025258359876067296,0.0,0.03785368991235294,0.001418553,0.001366811974179058,0.008511318,0.014525143222944412,0.318890705,0.2418389447552522,0.0,0.0006865376237122911,15.5104028,18.01398831589948,47.11692704,46.28685275231123,44.17931657,38.36146108637803,11.92693022,12.981721774176709
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,48,0.044137011,0.13058825259481802,0.0,0.0014453903430600799,0.0,0.0032581132231522944,0.226801037,0.21708572043970836,0.057592174,0.08346101401433359,0.0,0.00700400488895403,0.235873079,0.27451470307519416,0.0721686,0.09990134921461426,0.0,0.0,0.002140594,0.002432938920767752,0.00234446,0.009272636543173146,0.04311768,0.0416383909959408,0.074818859,0.07560669100432238,0.002446393,0.06910361009486758,0.001223197,0.004130322700439318,0.0,0.0007186048074344296,0.0,0.0,0.437802452,0.39139303095819933,0.000509665,0.0004913845594126845,0.024463932,0.038097828526883995,0.0,0.028623063993383643,0.001121264,0.0012078815337500763,0.013149364,0.013532308769865786,0.200808109,0.17626005135172662,0.0,0.0,20.68401208,21.74322232060339,43.32903468,42.692096512717875,39.29952018,35.49627486779501,13.59232395,14.882392240220693
PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,0,0.0006,0.0006000000005821149,0.0,9.493491171137791e-12,0.0,0.0,0.0006,0.0005999999926322951,0.0,1.005260382314771e-12,0.0006,0.0006000000118407809,0.0006,0.0006000000085664826,0.0,7.650735703605346e-12,0.0006,0.0006000000146149788,0.0006,0.0006000000130657621,0.0006,0.0005999999930753827,0.0,0.0,0.0,5.7163391045406825e-12,0.0,9.772010132504116e-13,0.0,2.6148701801932683e-12,0.0,5.516851732390027e-12,0.0006,0.000599999998193548,0.0,0.0,0.0006,0.0006000000029989895,0.0,0.0,0.0,5.205565497970813e-12,0.0006,0.000599999987273152,0.0006,0.0005999999898195531,0.0,1.5913715386683264e-12,0.0,2.1874583850008122e-12,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0
PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,16,0.223630713,0.24455708199377552,0.0,0.0,0.0,0.0,0.227436341,0.2700484801455835,0.0,0.010543960237616931,0.224131454,0.3084901912887967,0.380462642,0.4876677675809975,0.0,0.0,0.077514632,0.07715763461104792,0.007310812,0.01114453404215656,0.059588121,0.032454509629134154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073007967,0.09696155806229,0.0,0.0,0.001001481,0.0016916780726447273,0.0,0.005608700726510745,0.0,0.0145828746434329,0.002303406,0.002822942607275233,0.029343394,0.022008244571620317,0.0,0.02587740120773016,0.0,0.02345643964493352,1.39307296,1.251989010139928,48.2750664,43.63274789306166,44.61215856,42.09544668988764,21.51525039,18.09093126608515
