Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,16,0.0,0.0,0.15442138892422008,0.0,0.0,0.004822198020472818,0.0,0.0,0.009267734283964657,0.3771578,0.29038227184558885,0.05151363873373871,0.27588767,0.19844252925016903,0.0653264557344313,0.0,0.0,0.036893854233746026,0.46560222,0.40489622837933226,0.09993933723973392,0.0,0.0,0.04730917468646645,0.0,0.0,0.04606978888388946,0.0,0.0,0.0029172758763623546,0.022311497,0.017781599836494077,0.00760886243305825,0.0,0.0,0.022836098048038878,0.0,0.0,0.02739414270871765,0.030728407,0.0350902734267049,0.0367902571280887,0.001870425,0.0023253648410223315,0.004823422610197248,0.0,0.0,0.0006518649906461782,0.0,0.0,0.033808137627615586,0.0,0.0,0.09757285653122505,0.002538434,0.0013399612070810751,0.0006417148732221212,0.03927892,0.04778299285401477,0.016387156665590874,0.0,0.0,0.03160255188850902,0.002004027,0.005364520126092898,0.001400907084632641,0.01576501,0.01797790643381081,0.010988159422423038,0.48978415,0.6069532865912493,0.10245846015781268,0.0,0.0,0.0652458560477216,0.99032325,6.841446632006409,6.6495694621062285,49.959785,49.5567625458516,9.409349914388258,44.206757,42.33706417429403,7.735091230466935,16.650507,14.291127699155481,3.833675783993442
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,32,0.0,0.0,0.07141963747278801,0.0,0.0,0.0037177815670024206,0.0,0.0,0.00985048655977927,0.31646305,0.2329383840823276,0.047221357306229006,0.2311281,0.20430373024528414,0.03735062397746258,0.0,0.0,0.03799229086056233,0.51080364,0.3999148154565688,0.0891631165513469,0.0,0.0,0.03339632330682196,0.0,0.0,0.028305538715852063,0.0,0.0,0.0013992850996989437,0.026082948,0.02411219040101442,0.007678670592655923,0.0,0.0,0.011934165587897505,0.0,0.0,0.026673451708649765,0.027741402,0.11633960706785551,0.05012407988763323,0.0037692117,0.0034095586167784964,0.007934152776091663,0.0,0.0,0.0005743914330547453,0.0,0.0,0.07765071182847372,0.0,0.0,0.09959634375342752,0.001055379,0.0011849402280265237,0.0006208772869407617,0.040104415,0.04861520292411958,0.009749227762269497,0.0,0.0,0.02557031835153145,0.00195999,0.0031824100002368905,0.000981084243288577,0.016735302,0.014579876407225356,0.007372558888484093,0.47899145,0.3668634076609578,0.08115963073962007,0.0,0.0,0.05408299603183142,2.1837506,6.551809866808071,7.293602378639662,57.79142,50.71241609763092,9.118150046519304,59.8338,46.47653975513549,8.950436902203592,18.059845,12.057806848314385,4.532838080820909
BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,48,0.0,0.0,0.06093303911533887,0.0,0.0,0.0030003109922986243,0.0,0.0,0.005376452814374932,0.40499067,0.3098645582795143,0.06002093106508255,0.22685382,0.2161199569205543,0.06675871493247598,0.0,0.0,0.04125112769004513,0.64082515,0.36127748657184355,0.10896187919199818,0.0,0.0,0.038262318551055774,0.0,0.0,0.017698991161279265,0.0,0.0,0.001101342690277833,0.020052698,0.017964302687461853,0.0055828521158187705,0.0,0.0,0.011797681727364617,0.0,0.0,0.020438228156084426,0.0119332,0.14177669692103656,0.08097131973118588,0.003936726,0.0,0.014180536012107225,0.0,0.0,0.0005836465169673823,0.0,0.0,0.06125910407855262,0.0,0.0,0.09889165939307443,0.002460454,0.0013061355321850251,0.0004722918836055426,0.05782066,0.06200629817618619,0.011129576411314623,0.0,0.0,0.02229584789482919,0.003936726,0.0019837456109455948,0.0008983260150161737,0.014516676,0.015254183317434111,0.006820174150276581,0.33105403,0.2897367483641382,0.06419275047460182,0.0,0.0,0.06090488458926746,1.9707891,3.599364532485197,8.088001411012101,56.47259,49.586292278039764,9.020478856562136,57.12771,49.77205946121376,9.37352484293126,19.837984,13.669362480146106,4.870062707329794
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,16,0.0,0.0,0.15442138892422008,0.0,0.0,0.004822198020472818,0.0,0.0,0.009267734283964657,0.1819578,0.14729690274079132,0.04361596240595289,0.14294814,0.12949599191960814,0.055196685794651756,0.0,0.0,0.036893854233746026,0.3052702,0.349206001771627,0.08964419652596867,0.08495727,0.11232727367906037,0.051962302473715916,0.056420002,0.05982243998139314,0.04796441646576355,0.006414339,0.005309215408975165,0.003300837444691604,0.0,0.0,0.005126782301822619,0.09948771,0.14001102548836286,0.03016626504912523,0.07828112,0.08238731885474637,0.03384493851927273,0.0,0.0,0.031053222300983174,0.0,-0.0,0.004272014802414514,0.001178144,0.0010123034889621962,0.0006997799063612753,0.036522463,0.04528520366068989,0.0370291426854541,0.024217404,0.10409302568042289,0.10579352248614171,0.000392715,0.00011857618501431161,0.0005853988987294251,0.0,0.0,0.014012008443343382,0.24583937,0.27973657443140176,0.04585561090677137,0.001047239,0.0018416134105706805,0.0013073814193870908,0.0070688645,0.011508860212201988,0.008971245440362985,0.12252697,0.35148122179850816,0.07909148786906783,0.11349454,0.09190486313558122,0.071341722891892,18.43949,12.14337952050846,6.298117808916686,47.82123,54.13288958015255,9.02137284225364,33.29886,35.808334373816706,7.393821165828456,11.572927,8.481354489765067,3.5217051097496466
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,32,0.0,-0.0,0.07141963747278801,0.0,0.0,0.0037177815670024206,0.0,0.0,0.00985048655977927,0.14691152,0.07644050668068658,0.036367041943031087,0.11838502,0.10609547710036082,0.030991264892861636,0.0,0.0,0.03799229086056233,0.23291895,0.32704588985088634,0.07808466609637543,0.065896235,0.09774364123708867,0.03624244792785403,0.035943404,0.04852551867413957,0.029325951020695573,0.002710018,0.003765895127328278,0.0015479065677601045,0.0,0.0,0.005066805667019336,0.039366584,0.04467051111485265,0.016074463155033913,0.09399485,0.1369512468695291,0.03354505523896023,0.0,0.0,0.04127081628610485,0.0,-0.0,0.006761775332150388,0.002139488,0.0006241875292304355,0.0006095184374564078,0.05049192,0.01590715738299009,0.08420005397907726,0.19469343,0.2978766064061631,0.10638969059810144,0.00057053,0.0,0.0005459828109968465,0.0,0.0,0.00825797377859444,0.17543803,0.22883187077883704,0.038178178732057866,0.000142633,0.0012750291353849225,0.0008936087707922813,0.004564242,0.00823723041219182,0.005668579765313098,0.17115907,0.2592023026455337,0.06619183658532535,0.08486637,0.09592152895519046,0.05943386108792259,19.004953,11.557448216209195,6.785593757354263,51.603893,54.31628941808958,8.717689535233603,37.453663,40.87822406237865,8.414830978113969,13.58038,11.42360288619966,4.233562816027131
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF,48,0.0,-0.0,0.06093303911533887,0.0,0.0,0.0030003109922986243,0.0,0.0,0.005376452814374932,0.12332411,0.06408637948334217,0.04187772190198302,0.115932874,0.0872389057005023,0.05720288193154843,0.0,0.0,0.04125112769004513,0.19326708,0.35450008349742035,0.09913916362551056,0.07240672,0.0991471067837364,0.04202914375147948,0.026553692,0.035151341687369,0.01869929098318357,0.002053121,0.0017449433211047805,0.0012598201638684137,0.0,0.0,0.0033736774678612136,0.009718104,0.0048238280499424135,0.016799181426688792,0.026006194,0.0719862322593392,0.026549665761363972,0.0,0.0,0.06015943106365684,0.0,-0.0,0.01153353976746585,0.000273749,0.0004639805719040997,0.0006336253243155662,0.07801858,0.08195607623491252,0.06713814394772033,0.36381295,0.42354129669988083,0.1090022071165393,0.000136875,-0.0,0.0003684317467226583,0.0,0.0,0.009048340851313785,0.14385532,0.25257470959192574,0.03623875014786959,0.001094998,0.0010863484619826752,0.000828069102194455,0.00465374,0.012734138206671464,0.005353866169730687,0.104572274,0.1907526883948929,0.0485912323656863,0.08951606,0.12837588244346598,0.0703150951822833,19.23477,13.821043032675107,7.340177849440238,46.161625,48.05878821494298,8.459673571235385,36.942474,38.65555971939284,8.617100380658485,14.645526,15.938395449680684,4.565605375641411
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BF-BO-BT-BC-BU-CA-EL-AC-ER-RI-DF,16,0.0,0.0,0.15442138892422008,0.0,0.0,0.004822198020472818,0.0,0.0,0.009267734283964657,0.28512606,0.3153386349724485,0.05407145198777852,0.16628553,0.0,0.07151552820717555,0.38868386,0.40374629044933386,0.05117458356539473,0.41696838,0.18045625415238575,0.10038832052844171,0.0,0.0,0.04730917468646645,0.059078127,0.0,0.051332288247436075,0.0,0.0,0.0029172758763623546,0.0,0.0,0.005126782301822619,0.0,0.0,0.022836098048038878,0.0,0.0,0.02739414270871765,0.13959773,0.07663343480087814,0.03622382507525357,0.005930622,0.0012672089337788378,0.004933177331067962,0.0,0.0,0.0006518649906461782,0.0,0.0,0.033808137627615586,0.40510717,0.07808182122968077,0.11474912577045249,0.0,0.0,0.0005429692971553601,0.0,0.0,0.014012008443343382,0.26300028,0.3479977054301777,0.06391385109828995,0.003649614,0.0026825799109415627,0.0013930408412027306,0.0,0.0,0.007593939590256449,0.0,0.0,0.06209945642316228,0.47330928,0.2949456228236258,0.08625899655006553,40.95496,37.31207929390803,6.674001156869053,17.473337,17.564442613836036,9.47442293169479,9.508773,16.09492577267588,7.794604433447887,19.215857,24.339157615432896,3.934030378384108
