Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
BF-BU-DP-BL-BA-CA-EL-FP-AC-CG-RI,0.0,0.0,0.0,0.23582014,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.0006,0.0006,0.07208392,0.0,0.0,0.103023104,0.0,0.0,0.08688645,0.0,0.0,0.13216013,0.0,0.0,0.049081653,0.0006,0.0006,0.042697564,0.0006,0.0006,0.0038002052,0.0006,0.0006,0.011685913,0.0006,0.0006,0.06951289,0.0,0.0,0.074993916,0.0006,0.0006,0.07986302,0.0006,0.0006,0.010801869,0.0006,0.0006,0.0015893287,0.0,0.0,0.09222087,0.0006,0.0006,0.15722798,0.0,0.0,0.0013377806,0.0006,0.0006,0.012897441,0.0,0.0,0.11230851,0.0006,0.0006,0.0016554898,0.0,0.0,0.013274041,0.0,0.0,0.13435587,0.0,0.0,0.13872783,0.0,0.0,15.481293,0.0,0.0,23.588606,28.0,28.0,13.385008,0.0,0.0,9.259696
BF-BU-DP-BL-BA-CA-EL-FP-AC-CG-RI,16.0,0.0,0.0,0.23582014,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.653899976,0.42082453,0.07266653,0.0,0.0,0.103023104,0.0,0.0,0.08688645,0.0,0.0,0.13216013,0.0,0.0,0.049081653,0.11885123,0.11502777,0.04287303,0.011346874,0.009227108,0.0038218955,0.080446426,0.022223996,0.0117592225,0.49548016,0.20918442,0.07019644,0.0,0.0,0.074993916,0.118996703,0.035657603,0.07995682,0.002327564,0.001353633,0.010803057,0.006837219,0.00074981665,0.0015895235,0.0,0.0,0.09222087,0.104740374,0.25749266,0.15764324,0.0,0.0,0.0013377806,0.047715059,0.041334365,0.012965741,0.0,0.0,0.11230851,0.0048006,0.0026926824,0.0016636803,0.0,0.0,0.013274041,0.0,0.0,0.13435587,0.0,0.0,0.13872783,13.98745344,7.714524,15.485543,34.65300496,21.269213,23.603683,36.67985208,29.309338,13.393843,7.517903909999999,5.877653,9.262806
BF-BU-DP-BL-BA-CA-EL-FP-AC-CG-RI,32.0,0.0,0.0,0.23582014,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.355872727,0.453292,0.07293492,0.0,0.0,0.103023104,0.0,0.0,0.08688645,0.015107804,0.0,0.13216013,0.0,0.0,0.049081653,0.11280494,0.11616562,0.04287719,0.008057496,0.009311382,0.003822365,0.011079057,0.022701155,0.011761805,0.19573,0.21133842,0.07021303,0.0,0.0,0.074993916,0.16400361,0.05627184,0.08003129,0.002014374,0.0031805295,0.010806527,0.013429159,0.0009431602,0.0015899931,0.0,0.0,0.09222087,0.288223336,0.479088,0.15801266,0.0,0.0,0.0013377806,0.018465094,0.049515728,0.012981355,0.0,0.0,0.11230851,0.002517967,0.0027351943,0.0016639179,0.0,0.0,0.013274041,0.463473867,0.0,0.13435587,0.0,0.0,0.13872783,16.31855368,20.553576,15.502147,59.05753044,40.2399,23.634033,33.70580107,25.810482,13.408582,8.21950468,12.950883,9.27076
BF-BU-DP-BL-BA-CA-EL-FP-AC-CG-RI,48.0,0.0,0.0,0.23582014,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.558288585,0.530248,0.07498932,0.0,0.0,0.103023104,0.0,0.0,0.08688645,0.0,0.0,0.13216013,0.0,0.0,0.049081653,0.339364011,0.117418595,0.04288351,0.008194211,0.009435101,0.0038231798,0.008348818,0.023338038,0.01176701,0.226500354,0.21371596,0.07023544,0.0,0.0,0.074993916,0.10034043,0.11080389,0.0805088,0.043753993,0.013606628,0.010912893,0.012677835,0.0013087789,0.0015931344,0.0,0.0,0.09222087,0.633273344,0.8335035,0.15948392,0.0,0.0,0.0013377806,0.139301583,0.060207255,0.013031844,0.0,0.0,0.11230851,0.002164508,0.0027965,0.0016643631,0.0,0.0,0.013274041,0.040198015,0.0,0.13435587,0.0,0.0,0.13872783,41.7633344,40.477737,15.548966,35.171572,54.37055,23.67577,0.9714916299999999,18.306694,13.409658,13.56303859,21.50213,9.291371
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,0.0,0.000388235,0.000388235,0.23582014,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.000388235,0.000388235,0.07208392,0.000388235,0.000388235,0.103023104,0.0,0.0,0.08688645,0.000388235,0.000388235,0.13216013,0.000388235,0.000388235,0.049081653,0.0,0.0,0.042697564,0.000388235,0.000388235,0.0038002052,0.000388235,0.000388235,0.011685913,0.000388235,0.000388235,0.06951289,0.000388235,0.000388235,0.074993916,0.000388235,0.000388235,0.07986302,0.000388235,0.000388235,0.010801869,0.0,0.0,0.0015893287,0.0,0.0,0.09222087,0.000388235,0.000388235,0.15722798,0.000388235,0.000388235,0.0013377806,0.000388235,0.000388235,0.012897441,0.0,0.0,0.11230851,0.000388235,0.000388235,0.0016554898,0.000388235,0.000388235,0.013274041,0.000388235,0.000388235,0.13435587,0.0,0.0,0.13872783,0.0,0.0,15.481293,0.0,0.0,23.588606,28.0,28.0,13.385008,0.0,0.0,9.259696
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,16.0,0.073798054,0.06608173,0.2358909,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.251892336,0.14919145,0.072214186,0.07555515,0.11015745,0.10312492,0.0,0.0,0.08688645,0.288540349,0.20808424,0.13228916,0.084340633,0.09274898,0.049129825,0.0,0.0,0.042697564,0.004016221,0.0046483586,0.003804677,0.014182279,0.010341487,0.011698695,0.150984793,0.07917587,0.06960502,0.105802311,0.06835114,0.07508588,0.010793593,0.016340883,0.079879075,0.001757097,0.0008386691,0.010802248,0.0,0.0,0.0015893287,0.0,0.0,0.09222087,0.031376723,0.10466482,0.15728772,0.000376521,0.000495197,0.0013378469,0.020959651,0.018501105,0.012905946,0.0,0.0,0.11230851,0.001757097,0.0015197144,0.0016576401,0.011672141,0.01684714,0.013292785,0.315398824,0.15765926,0.13450715,0.0,0.0,0.13872783,16.2465348,5.5474544,15.48245,45.67505252,20.74495,23.594837,40.57114494,33.744373,13.388226,11.56155313,6.0551414,9.261303
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,32.0,0.094901193,0.09408801,0.23594765,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.223847657,0.16468073,0.07218631,0.061565198,0.13506575,0.10312273,0.0,0.0,0.08688645,0.263708995,0.25197744,0.13230257,0.086815441,0.09743067,0.049130473,0.0,0.0,0.042697564,0.002837106,0.0046968414,0.0038047887,0.003546382,0.010602694,0.011699263,0.095610469,0.08032899,0.06960817,0.173489027,0.069909774,0.07509034,0.013618108,0.025783887,0.07989186,0.001844119,0.0018425144,0.010803241,0.0,0.0,0.0015893287,0.0,0.0,0.09222087,0.139443756,0.22425473,0.15738739,0.000141855,0.0006437897,0.0013380875,0.019576031,0.022841172,0.012907779,0.0,0.0,0.11230851,0.001418553,0.001546285,0.0016577146,0.008511318,0.017179975,0.013293468,0.318890705,0.1748897,0.1345348,0.0,0.0,0.13872783,15.5104028,13.6531725,15.486038,47.11692704,41.21804,23.603933,44.17931657,35.697376,13.395667,11.92693022,13.055767,9.264336
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,48.0,0.044137011,0.15670753,0.23623164,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.226801037,0.20277406,0.07234806,0.057592174,0.19037823,0.103340015,0.0,0.0,0.08688645,0.235873079,0.30937538,0.13252448,0.0721686,0.10241144,0.049146704,0.0,0.0,0.042697564,0.002140594,0.0047592875,0.0038049472,0.00234446,0.010942334,0.011700414,0.04311768,0.081535384,0.06961173,0.074818859,0.071786925,0.07509711,0.002446393,0.04853669,0.079962626,0.001223197,0.0063534165,0.010818113,0.0,0.0,0.0015893287,0.0,0.0,0.09222087,0.437802452,0.49411434,0.15820347,0.000509665,0.0009032,0.0013396182,0.024463932,0.029265901,0.012918334,0.0,0.0,0.11230851,0.001121264,0.0015836759,0.0016578514,0.013149364,0.017669931,0.013295136,0.200808109,0.20772323,0.1346192,0.0,0.0,0.13872783,20.68401208,26.46852,15.499358,43.32903468,59.122063,23.620396,39.29952018,31.386395,13.410246,13.592323949999999,21.451206,9.272934
PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,0.0,0.000366667,0.000366667,0.23582014,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.000366667,0.000366667,0.07208392,0.000366667,0.000366667,0.103023104,0.000366667,0.000366667,0.08688645,0.000366667,0.000366667,0.13216013,0.000366667,0.000366667,0.049081653,0.0,0.0,0.042697564,0.000366667,0.000366667,0.0038002052,0.000366667,0.000366667,0.011685913,0.0,0.0,0.06951289,0.000366667,0.000366667,0.074993916,0.000366667,0.000366667,0.07986302,0.0,0.0,0.010801869,0.000366667,0.000366667,0.0015893287,0.000366667,0.000366667,0.09222087,0.000366667,0.000366667,0.15722798,0.000366667,0.000366667,0.0013377806,0.0,0.0,0.012897441,0.000366667,0.000366667,0.11230851,0.000366667,0.000366667,0.0016554898,0.0,0.0,0.013274041,0.000366667,0.000366667,0.13435587,0.000366667,0.000366667,0.13872783,0.0,0.0,15.481293,0.0,0.0,23.588606,28.0,28.0,13.385008,0.0,0.0,9.259696
PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,16.0,0.13153105,0.054256003,0.23586623,0.0,0.0,0.006628186,0.0,0.0,0.01990302,0.148796148,0.1175449,0.07216305,0.138779756,0.0880929,0.103085496,0.134298738,0.12839454,0.08695063,0.26530261,0.16389538,0.1322386,0.077890632,0.07544072,0.04910984,0.0,0.0,0.042697564,0.006062553,0.0041026706,0.0038034802,0.006721527,0.00893197,0.011694881,0.0,0.0,0.06951289,0.078022427,0.056067225,0.07505301,0.031367124,0.013982336,0.07987409,0.0,0.0,0.010801869,0.001054357,0.0004542017,0.0015893889,0.029390205,0.046892192,0.09224453,0.015947151,0.08453193,0.15726408,0.000395384,0.00046398788,0.0013378358,0.0,0.0,0.012897441,0.223391914,0.081053644,0.11237827,0.002108714,0.0013829519,0.0016571707,0.0,0.0,0.013274041,0.339107608,0.12715045,0.13445355,0.116638256,0.07305456,0.13876148,19.5605888,5.3454804,15.482182,45.50596348,15.07625,23.592146,32.41479527,32.138046,13.387159,15.30427718,7.4280233,9.261318
