Experiments,Time,PC_OD true,PC_OD pred,PC_OD stdv,PJ_OD true,PJ_OD pred,PJ_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,BF_OD true,BF_OD pred,BF_OD stdv,BO_OD true,BO_OD pred,BO_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BY_OD true,BY_OD pred,BY_OD stdv,BU_OD true,BU_OD pred,BU_OD stdv,DP_OD true,DP_OD pred,DP_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BP_OD true,BP_OD pred,BP_OD stdv,CA_OD true,CA_OD pred,CA_OD stdv,EL_OD true,EL_OD pred,EL_OD stdv,FP_OD true,FP_OD pred,FP_OD stdv,CH_OD true,CH_OD pred,CH_OD stdv,AC_OD true,AC_OD pred,AC_OD stdv,BH_OD true,BH_OD pred,BH_OD stdv,CG_OD true,CG_OD pred,CG_OD stdv,ER_OD true,ER_OD pred,ER_OD stdv,RI_OD true,RI_OD pred,RI_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DL_OD true,DL_OD pred,DL_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,Butyrate true,Butyrate pred,Butyrate stdv,Acetate true,Acetate pred,Acetate stdv,Lactate true,Lactate pred,Lactate stdv,Succinate true,Succinate pred,Succinate stdv
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0006,0.0006000000284984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,16,0.0,0.11081543639704705,0.43594622522232385,0.0,0.010063086032245927,0.00776991458457249,0.0,0.0,0.03761554938740952,0.0,0.022149248619156348,0.09754174912962998,0.0,0.03447549003498196,0.12035647160924157,0.0,0.033207767634859664,0.09503950757530966,0.34184113,0.5615405845385624,0.11144173884655828,0.0,0.02856438849805043,0.09278810262707715,0.07299953,0.055416155849277615,0.07799452321844313,0.0,0.0,0.005981881142791745,0.008330701,0.012850605402593196,0.0211918076082237,0.0,0.0,0.08708522985080291,0.0,0.05650867048338171,0.12952363481716844,0.032475613,0.084674974763292,0.09841354361413579,0.002117975,0.006666044324250331,0.0063797395950893065,0.000423595,0.00046955363204048695,0.0014026822271135941,0.0,0.0,0.0686966008818195,0.120865755,0.2575244142862587,0.13471858664928948,0.0,0.0010408674351991554,0.001062864704092642,0.0,0.0,0.024603794269953516,0.49715927,0.35029447945507997,0.09518130331063102,0.00084719,0.002277191129215983,0.0017644949707060625,0.016379004,0.008513878642524286,0.0201271102251932,0.603764,0.39984171432416815,0.15447981664955535,0.0,0.011747647771958913,0.11164446061042632,37.062206,32.166128265267616,6.742904226160135,31.813194,30.582119599003818,10.039971436901396,14.476905,20.351819882306472,8.865531536889932,6.7649255,12.665073420558656,4.510922768505225
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,32,0.0,0.07244976458421881,0.20131774181096418,0.0,0.007023492368048778,0.007358056873726371,0.0,0.0,0.020777997999124054,0.0,0.028180246148783672,0.06851376452715208,0.0,0.010639887806479287,0.11780334829197336,0.0,0.051917567308457535,0.0937109987750091,0.22336137,0.40374395908647287,0.09708135350966884,0.0,0.02269752933309377,0.06511610262650969,0.06769451,0.026661893656403923,0.04778788632339381,0.0,0.0,0.003066241964350125,0.009300372,0.008142242627205531,0.013720667439006073,0.0,0.0014054646235068802,0.04745731603198333,0.0,0.04060613747808617,0.0892390558761349,0.0882773,0.05370804851200184,0.06465673227088375,0.011129953,0.010210968716571567,0.010076689213590062,0.001372186,0.0008413671808274459,0.0027503123661995477,0.0,0.0,0.1596392551852155,0.58012974,0.419944478161014,0.16756861235179699,0.0,0.0011802822987633105,0.0013193800159075758,0.0,0.0,0.014447151451297602,0.24684101,0.25024413343420093,0.0715782732327308,0.001372186,0.0013187778743065093,0.0011915040041535208,0.012197209,0.005705246127703845,0.013228275079939067,0.20704763,0.33712382560850074,0.12790526660026558,0.0,0.0,0.10055591298386979,44.18221,35.87518775080389,7.154621531793509,29.599396,29.064762819408315,9.668230356265894,6.4871187,20.65886472207103,9.647264766729336,8.742924,14.221547041852773,5.2333581658376715
BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,48,0.0,0.08192986090191745,0.1719830633852517,0.0,0.0023840006875197606,0.005676290196183764,0.0,0.0,0.01135221402613601,0.0,0.051093743740590725,0.09075300208820636,0.0,0.0,0.12420843424170158,0.0,0.08615514922465373,0.1055527664369782,0.18425229,0.3620665447383544,0.12356534271007291,0.0,0.026218123530253656,0.0762248861962922,0.026445623,0.02427926456596996,0.06851396699041512,0.0,0.0,0.00228862524210309,0.008020394,0.005204015381544913,0.0091422933428853,0.0,0.0053420830612225245,0.04018220291639474,0.0,0.03253106856355492,0.06864591083048976,0.08215485,0.07671648676378329,0.0945899362393594,0.021459972,0.017103892652139407,0.017201367367695397,0.001083837,0.0007355569924504812,0.0025974715351467226,0.0,0.0,0.10096812712104875,0.55286527,0.448637529551128,0.14057815569642695,0.0,0.0006193096766813483,0.0008011669580140768,0.0,0.0,0.027437433791590138,0.27865452,0.19693224041430568,0.06084778133539803,0.000433535,0.0009818020929654378,0.00111263009490975,0.01755816,0.0057979804817142044,0.013710136099451042,0.29707974,0.29494666638622746,0.11210799201125443,0.0,0.0,0.11452052618594966,49.125763,39.337639577921436,7.526827132428821,25.674353,26.586681137282767,9.432487812782483,3.1814978,18.866340420240704,9.902544719411708,7.9451046,14.35352817861417,5.667013388477244
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0005500000022817392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0005500000022817392,0.0,0.00055,0.0005500000022817392,0.0,0.0,0.0,0.0,0.00055,0.0005500000022817392,0.0,0.0,0.0,0.0,0.00055,0.0005500000022817392,0.0,0.00055,0.0005500000022817392,0.0,0.00055,0.0005500000022817392,0.0,0.00055,0.0005500000022817392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0005500000022817392,0.0,0.0,0.0,0.0,0.00055,0.0005500000022817392,0.0,0.0,0.0,0.0,0.00055,0.0005500000022817392,0.0,0.00055,0.0005500000022817392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,16,0.0,0.0,0.435374384309398,0.0,0.0,0.0077265207598267716,0.027613014,0.05671588708222419,0.03746687368938373,0.0,0.12206713516397372,0.09730788653401135,0.0,0.1375762597042538,0.12008116834431348,0.0,0.009459293686877146,0.0949382978155473,0.0,0.06085635435936432,0.11111374184692657,0.0,0.1201231715323754,0.09195678000480534,0.16325353,0.07387279189755347,0.07769983566538752,0.009967625,0.005675097939092544,0.0059700218278911366,0.0,0.01915266066491106,0.021015961047349596,0.3584304,0.23112847292048766,0.08672487656453232,0.0,0.0,0.12886633635674016,0.020608736,0.0,0.09808458263847442,0.004310324,0.0,0.006358575839389369,0.001077581,0.0003900065249671236,0.0014017021174401734,0.13119549,0.04754941019478709,0.06794832022932296,0.0,0.0,0.13391338922934093,0.0,0.0009660772439556986,0.0010587361614119994,0.035021383,0.026628322154492068,0.024179695481125085,0.0,0.0,0.09437527654423494,0.005522603,0.003269293367188675,0.0017632103680267075,0.0,0.003567176959504703,0.019915967189171324,0.38644746,0.3701356840116574,0.15304227006915738,0.12607698,0.2705590786705905,0.10897354998137487,1.1242987,0.0,6.739855096227075,53.591442,61.85217349237064,10.016773170739725,39.451633,47.75156202040648,8.861638127215485,7.871093,10.340775803004817,4.49971667736304
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,32,0.0,0.0,0.20114394787994705,0.0,0.0,0.00730596945351536,0.03868323,0.03461332137734363,0.02066464610834151,0.0,0.09914590402332868,0.06821544498358234,0.0,0.145241922197636,0.1173275778635805,0.0,0.0031408642985759627,0.09326134271140152,0.0,0.08716504336000153,0.09667965090344177,0.0,0.09203425831258549,0.06468813657904704,0.15684532,0.04248977333221493,0.04765115139050202,0.012410319,0.0032246532143398454,0.0030549762952081227,0.0,0.010985229069168656,0.0136296018030998,0.15961783,0.11480088856088955,0.04722874515698017,0.0,0.0,0.08878307379891481,0.05307392,0.0,0.06442456840648525,0.006601234,0.0,0.010048571458839972,0.000792148,0.0006744712823549687,0.00274908589159642,0.2145401,0.12095511939890446,0.1580783826328691,0.0,0.0,0.16673649324584083,0.0,0.001136062316465361,0.0013145788697787042,0.048981152,0.019175332716486526,0.014211315909965605,0.0,0.003256095624343258,0.07152785235210679,0.002772518,0.002160830525115842,0.001186275415638871,0.0,0.0007750609781425055,0.013077971100756258,0.3591071,0.3090938002849697,0.1268944709495301,0.23381571,0.25300155148639014,0.09802755201481617,0.7934276,0.0,7.138358685065214,51.393402,60.885173900394875,9.631801872806136,45.71303,50.49300882627858,9.629724963399099,9.83287,13.865262637089472,5.212394947193729
BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,48,0.0,0.0,0.17175210286785259,0.0,0.0014303498514404642,0.005516129643937384,0.049358033,0.020732376465972813,0.011244506449019642,0.0,0.138696627610166,0.08968820068929517,0.0,0.1616261934630181,0.12305760490116668,0.0,0.0,0.10426192555108571,0.0,0.13866551632015955,0.12185296166374471,0.0,0.11318152058946618,0.07576310408678344,0.119311504,0.05400765157329257,0.0682944107818062,0.008640615,0.002612017737003647,0.002272368094240987,0.0,0.00670385664444062,0.009104055884447959,0.13860494,0.08527205718172004,0.039831470759970955,0.0,0.0,0.06822630779553052,0.02166072,0.0,0.09410671429747719,0.01313847,0.0,0.017145834817772876,0.001065281,0.0005126174709241191,0.002595405566531206,0.27141002,0.08529567249334224,0.10025630892788007,0.0,0.0,0.1392428841437754,0.0,0.0006769596741559164,0.000797882923003479,0.07232077,0.04307598359424869,0.02701738809140819,0.0,0.008854153813199428,0.060588007891489326,0.003077479,0.0019499326230241754,0.0011019924505131853,0.0,0.0,0.013492363577668143,0.2961482,0.2667773673415006,0.11097869551487971,0.29236054,0.2879837628167241,0.11170776103771374,0.9853067,0.0,7.462021670336924,52.348103,59.69977617030054,9.352537769386913,48.208256,49.95571157742961,9.837777532445898,12.608739,16.880806681619674,5.626082530104668
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.000388235,0.00038823500331489763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL,16,0.07379805,0.15358009651811244,0.4303759336166877,0.0,0.001842505431565583,0.007427947000451796,0.0,0.0,0.036982283241393965,0.25189233,0.23081159541280982,0.0949281511952611,0.07555515,0.10631076754306434,0.11717558333339184,0.0,0.0,0.09239225766548032,0.28854036,0.3537455764015718,0.10809920203240786,0.08434063,0.09372432377890583,0.08992882758416698,0.0,0.05720326791883856,0.07664495580398967,0.004016221,0.009006039920332887,0.00587426557355461,0.014182279,0.0144083274246678,0.020772607685997313,0.1509848,0.15772799265320714,0.08473477132973972,0.10580231,0.14756854501128203,0.1273188707879669,0.010793593,0.05048579096370176,0.0969079193475757,0.0017570968,0.002168754431492337,0.006293170370808565,0.0,0.0005617426256634417,0.001386714284389523,0.0,0.0,0.0669361272222111,0.031376723,0.16376501473232885,0.13212833676847335,0.000376521,0.00022691777436193578,0.0010474648850047896,0.020959651,0.04608464953108893,0.023768643397791722,0.0,0.008168758628877781,0.09365146547367686,0.001757097,0.002112790670187395,0.0017193002894183018,0.011672141,0.004141829208310632,0.01961322230150886,0.3153988,0.26604770504184216,0.15064165334423052,0.0,0.0,0.10576282222755218,16.246534,13.76617069254462,6.5917921607833705,45.675053,48.776892072421106,9.82751208850459,40.571144,38.20752044136725,8.698938975892645,11.561553,11.062249988292024,4.4226012624628765
