Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv
Richness_10_54,0.0,0.009666669,0.009666669182015919,0.0,0.0,0.0,0.0,0.009904249,0.009904248849416486,0.0,0.0,0.0,0.0,0.010314571,0.01031457071063524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010260064,0.010260063974514455,0.0,0.009483374,0.009483373942511975,0.0,0.01058945,0.010589449355276614,0.0,0.0,0.0,0.0,0.009406442,0.009406442027956374,0.0,0.0,0.0,0.0,0.009322982,0.009322982078153352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010173728,0.010173727503395291,0.0,0.010182387,0.010182387371747481,0.0
Richness_10_54,26.0,0.095574915,0.10059972957449759,0.00487747742334399,0.0,0.0,0.0031811947803694895,0.078267165,0.07726535046559313,0.004405419018375767,0.0,0.0,0.004280725434649135,0.04717217,0.04930100052720565,0.0016415272998636307,0.0,0.0,0.0023790673383705663,0.0,0.0,0.003350281352018536,0.07108859,0.06407833568332011,0.002311996570778463,0.06122183,0.06498007826030339,0.003476369112016986,0.06533841,0.058985132958489395,0.003523131750989672,0.0,0.0,0.00286350578138736,0.042875778,0.046556794041422656,0.002628272926035846,0.0,0.0,0.0027167687902375642,0.0518535,0.05173745224425397,0.002135537904002671,0.0,0.0,0.0014369173743064706,0.0,0.0,0.002673851220997489,0.0,0.0,0.0028746736668560924,0.0,0.0,0.002654936646359768,0.048474703,0.04808367277226422,0.002352888396118441,0.0715017,0.07295372449836801,0.002989315593932701
Richness_10_54,52.0,0.17427085,0.17324947829203907,0.009235494987223758,0.0,0.0,0.005110914962448976,0.14577992,0.11425751509503357,0.0068037743197777445,0.0,0.0,0.007752226088742764,0.061887953,0.054667680029829135,0.0027018351129264873,0.0,0.0,0.00433909507428859,0.0,0.0,0.0059238278138993294,0.086688705,0.08593705522581097,0.003977974521633398,0.100301035,0.09814523336456205,0.005907201976675935,0.081035845,0.07528752971178099,0.006004325277940231,0.0,0.0,0.004927264384189667,0.055266287,0.05495128690791873,0.003759635484689272,0.0,0.0,0.0041070761008806245,0.075039096,0.06959364110448751,0.0031084162590581665,0.0,0.0,0.0028318901017590214,0.0,0.0,0.003891342889238064,0.0,0.0,0.005045258332422531,0.0,0.0,0.0048101948799766925,0.0563311,0.05643237429750059,0.003157019146105,0.104067616,0.09760572387378819,0.0060284856798104025
Richness_10_54,78.0,0.15145165,0.1632944650218633,0.008521961537574008,0.0,0.0,0.004516767724248583,0.11402666,0.11002283418237013,0.007027513897603366,0.0,0.0,0.007104245524861275,0.04854395,0.04594632451660097,0.003064197316636541,0.0,0.0,0.004067396286531327,0.0,0.0,0.005159924625014689,0.07105803,0.0736463849291562,0.00395455013561441,0.094519444,0.09231187130340768,0.00566348267336339,0.07556212,0.06176524538852668,0.005512220695578218,0.0,0.0,0.004847467385132309,0.047297787,0.04214292540098086,0.0035036597985893536,0.0,0.0,0.003804703656813485,0.054549243,0.05850594858440861,0.0027976911191565645,0.0,0.0,0.002412427492775704,0.0,0.0,0.003339506226773592,0.0,0.0,0.004714159128330286,0.0,0.0,0.005707239446713641,0.047413412,0.04881900337768519,0.0030044479623426157,0.0858303,0.0779288105118292,0.006590993258055677
Richness_10_54,104.0,0.13344304,0.14425618152350772,0.007741792186283236,0.0,0.0,0.0036903753274661333,0.09720676,0.09210336395359953,0.005491963126856569,0.0,0.0,0.004920547445707413,0.03528921,0.03744227647186937,0.002338087363452354,0.0,0.0,0.004086657569230268,0.0,0.0,0.0045581763769309,0.065576255,0.057226038747714814,0.0036614666079761438,0.076070786,0.08046046400952234,0.00515104578782602,0.059363913,0.048234593798446745,0.004734793346009569,0.0,0.0,0.003818463820199347,0.038171016,0.03371079412282718,0.0032627530529486526,0.0,0.0,0.0030676094151314004,0.048110753,0.04596754513198675,0.0025818020776495754,0.0,0.0,0.002241861545604268,0.0,0.0,0.0028160863188853025,0.0,0.0,0.003669593422728379,0.0,0.0,0.004770786812782757,0.035218168,0.037940198034757344,0.002419027723737241,0.07511444,0.05759173515503546,0.0066858311954101635
Richness_10_54,130.0,0.11206724,0.12011881370444044,0.007206584714132491,0.0,0.0,0.00318616811433331,0.07965051,0.07483350450658754,0.004964988499375933,0.0,0.0,0.004169455709210956,0.029222887,0.029375782495279168,0.0021885773782894247,0.0,0.0,0.003516780720674989,0.0,0.0,0.0035194065617942805,0.05141271,0.044637086522346436,0.003663266906636875,0.06262885,0.06489589017311825,0.004480321284774269,0.046717554,0.039140997809976596,0.004095212283025673,0.0,0.0,0.0034066029915456875,0.028910741,0.02605589766805161,0.0025366585410399323,0.0,0.0,0.002356030161752301,0.034381974,0.03651753157622473,0.00214666076814507,0.0,0.0,0.0019955181121646126,0.0,0.0,0.002316285442259189,0.0,0.0,0.0030796017053371927,0.0,0.0,0.0042667440905864995,0.02812976,0.030544043373073926,0.002170982916305242,0.05770992,0.04676926303891271,0.006402741179114546
Richness_10_56,0.0,0.010467658,0.010467657567868882,0.0,0.009329577,0.009329576863406075,0.0,0.009428435,0.009428435100950261,0.0,0.01013809,0.010138089724778476,0.0,0.009836689,0.00983668885347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963485,0.009634849546213409,0.0,0.0100261895,0.010026189225441184,0.0,0.010587637,0.010587637500826141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803526,0.00980352626416292,0.0,0.009496762,0.009496762405957648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_10_56,26.0,0.085151345,0.08059777594411344,0.004861833677560767,0.08781414,0.09534196808996143,0.0036179648537049136,0.07196389,0.06574807038790098,0.004352570842918402,0.10284257,0.09378283502093687,0.0047772346039567926,0.04953377,0.044495471227287364,0.001661569832068284,0.0,0.0,0.0023790673383705663,0.0,0.0,0.003350281352018536,0.0,0.0,0.0016990800706460224,0.0,0.0,0.002906820947986888,0.07554048,0.07424972498316329,0.003533107480861164,0.06982828,0.06989629960528765,0.0035597223847222415,0.043570463,0.046277586546958904,0.0026425419230019925,0.0,0.0,0.0027167687902375642,0.0,0.0,0.0018587054789655916,0.05021482,0.050013305105399475,0.0019519815922427186,0.0533885,0.05492601521659979,0.0029350923753754254,0.0,0.0,0.0028746736668560924,0.0,0.0,0.002654936646359768,0.0,0.0,0.0020808404837354966,0.0,0.0,0.00213672555028549
Richness_10_56,52.0,0.12187923,0.11649498572747063,0.008749341031723423,0.1358582,0.1318521620723807,0.005912025286378297,0.092129484,0.09110832697815674,0.006459959950506522,0.14942797,0.14998717989010757,0.008560199459260176,0.05599844,0.052944808531269594,0.002350916448503701,0.0,0.0,0.00433909507428859,0.0,0.0,0.0059238278138993294,0.0,0.0,0.0024201124972637877,0.0,0.0,0.004634487770822204,0.105811566,0.10583460906347053,0.005531796741240491,0.08988624,0.09727874214394028,0.006274786044974556,0.06157287,0.05163983710327891,0.003589445212389908,0.0,0.0,0.0041070761008806245,0.0,0.0,0.0025883691466034586,0.059371658,0.06333139545367583,0.004206104701513863,0.05664017,0.06200010527766242,0.004244468668897161,0.0,0.0,0.005045258332422531,0.0,0.0,0.0048101948799766925,0.0,0.0,0.0026337268863168006,0.0,0.0,0.0035285192389161724
Richness_10_56,78.0,0.10165065,0.09934998327874922,0.007699239898897758,0.119067706,0.11203948442506118,0.0053989212426939215,0.08000681,0.07676547759200147,0.0065258024620012955,0.14009935,0.13603722492637527,0.007883625248500392,0.04648652,0.04271020730672204,0.002533027616526712,0.0,0.0,0.004067396286531327,0.0,0.0,0.005159924625014689,0.0,0.0,0.0021219423659247366,0.0,0.0,0.004264525168899885,0.09028496,0.0894422694114052,0.0050013724274141635,0.07822608,0.0837211709590786,0.006476326180491876,0.056211688,0.043749656067575415,0.0032553212456676306,0.0,0.0,0.003804703656813485,0.0,0.0,0.002270350063764831,0.051491316,0.05171724843481584,0.0037018440613947323,0.0477871,0.048452428082310206,0.003693151454166488,0.0,0.0,0.004714159128330286,0.0,0.0,0.005707239446713641,0.0,0.0,0.0023849222476056975,0.0,0.0,0.003329135561177421
