Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv,s21 true,s21 pred,s21 stdv,s22 true,s22 pred,s22 stdv,s23 true,s23 pred,s23 stdv,s24 true,s24 pred,s24 stdv,s25 true,s25 pred,s25 stdv
Richness_15_100,0.0,0.010806904,0.010806903957644387,0.0,0.0,0.0,0.0,0.011005169,0.011005168509157781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009922379,0.009922378414245758,0.0,0.009781091,0.009781090576293838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010138167,0.010138167178290303,0.0,0.009242078,0.009242078575235402,0.0,0.010067387,0.010067386302748949,0.0,0.01017347,0.010173469634360277,0.0,0.009574625,0.009574624532954823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009200961,0.009200961498955662,0.0,0.009267216,0.00926721542907094,0.0,0.0,0.0,0.0,0.011100577,0.011100576982183807,0.0,0.010208921,0.010208920429156887,0.0,0.00956754,0.00956754036112617,0.0,0.010300004,0.010300003619498899,0.0,0.0,0.0,0.0
Richness_15_100,26.0,0.08256903,0.07686174717335348,0.0030987037988759736,0.0,0.0,0.003499450660376574,0.05446182,0.06388832463017202,0.0023160836889492553,0.0,0.0,0.002913273160213087,0.0,0.0,0.0018358308104511334,0.051613115,0.05057094434630782,0.0019910215918547414,0.05683536,0.05700259588657519,0.002946148951259886,0.0,0.0,0.0022233884058479036,0.0,0.0,0.0029138329896238047,0.056752186,0.05563738438655097,0.00289335580819311,0.06209927,0.061771811484462535,0.0028225635496372525,0.036188718,0.03787542934614052,0.0017890047837317985,0.049942285,0.04756728703330104,0.0021430880178782974,0.043120172,0.04064780461250139,0.0019896338596553376,0.0,0.0,0.0017676608515902192,0.0,0.0,0.002194626643789166,0.0,0.0,0.0020930953916170614,0.05464637,0.05504792416179072,0.002160331267970911,0.040867984,0.039014657867021185,0.0019082513185001981,0.0,0.0,0.0026135933857529825,0.031368952,0.03453447704674373,0.0015802734381731298,0.049739286,0.047156344362050184,0.003062482765877117,0.04300325,0.043902826284124785,0.0020703610965995267,0.069041796,0.06591522509286563,0.0027812805524600748,0.0,0.0,0.0020205616634343393
Richness_15_100,52.0,0.094512,0.10563456804096205,0.004723927948083739,0.0,0.0,0.004515226000158523,0.08394813,0.08413595157201303,0.0032460891490521115,0.0,0.0,0.004132748501172706,0.0,0.0,0.002025530774525941,0.0560607,0.06620288786285489,0.002990646121967533,0.06050022,0.07123806623064999,0.004115376431838569,0.0,0.0,0.0031926953637398114,0.0,0.0,0.0037957323340438998,0.073304705,0.07052760565774152,0.004048733615710315,0.064554304,0.07716303700598015,0.004389444678407239,0.03844076,0.0398481060435496,0.0026322269265125625,0.06416726,0.05513125446351852,0.003052640322199568,0.047698867,0.04802712211594784,0.0024524645828170877,0.0,0.0,0.0029099446174953303,0.0,0.0,0.0027507555918249715,0.0,0.0,0.0028108324469727775,0.06713896,0.06913036990654398,0.002816208427997957,0.045190692,0.0401406139131395,0.0022569712066790454,0.0,0.0,0.0036028009039388853,0.031849828,0.03819810321359052,0.0020263245767486865,0.054453176,0.04830698694115698,0.003871952590671357,0.0467775,0.053120716259583034,0.0027443944196811343,0.08298096,0.09934676065328052,0.004173347095461549,0.0,0.0,0.0031027145796078126
Richness_15_100,78.0,0.080822766,0.09638735375193308,0.005172326861858256,0.0,0.0,0.004046100762982535,0.068123765,0.07368251039902685,0.0028899144560921852,0.0,0.0,0.003684518937011494,0.0,0.0,0.001616462873996527,0.061959807,0.06275420877044802,0.0027054357251862227,0.05354975,0.059284457158780945,0.0034666823622889753,0.0,0.0,0.0031588658503529377,0.0,0.0,0.0033565815213827677,0.0650841,0.062185249622375594,0.003692501744900656,0.056896612,0.06221379409315553,0.004123930243005058,0.031370874,0.03277006389272663,0.0024061580901112434,0.05038177,0.04684801148495055,0.002704493577982414,0.037681952,0.03962133794554745,0.002129392374540906,0.0,0.0,0.002477822142424979,0.0,0.0,0.002255750831398423,0.0,0.0,0.002223730397987733,0.062600024,0.06193925015216806,0.0026151024765903585,0.03381255,0.03347509866195253,0.0020052712544762485,0.0,0.0,0.003256270591725924,0.024820803,0.030142570451479944,0.00185584050451576,0.03833744,0.03690096334719506,0.0034677793514034383,0.03910929,0.04639824195353981,0.002707448704923565,0.07038411,0.09283200521903723,0.003994235453169015,0.0,0.0,0.002844809190444275
Richness_15_100,104.0,0.06283817,0.08077551534411853,0.004239784860759599,0.0,0.0,0.0033693780982739785,0.056399312,0.06234234431029062,0.0026213120929604594,0.0,0.0,0.003399885786765283,0.0,0.0,0.001252626297891024,0.05091985,0.052661428428049106,0.0023538439071675854,0.04163928,0.04807035806228499,0.0028819530355762707,0.0,0.0,0.0025411305784132365,0.0,0.0,0.0028759609406862063,0.056196213,0.051582058377380724,0.0030217209484195706,0.04987093,0.0483438188858023,0.0038488443709912556,0.025683708,0.025891417033427233,0.0019353314518999187,0.04124595,0.03900466901754385,0.0021765488295943936,0.029310215,0.030347905413149467,0.001678285658909831,0.0,0.0,0.002167623782095063,0.0,0.0,0.0017683103063380334,0.0,0.0,0.0018403845145946451,0.049898926,0.05299267456212453,0.0023249844823805543,0.02681027,0.028382363900313123,0.001633337891676634,0.0,0.0,0.00304209912164935,0.020033725,0.024140998094207555,0.0015921722347508535,0.031741302,0.028092462868064327,0.002876318919573864,0.029971566,0.03712243143396887,0.002512931602266108,0.057263136,0.07787266538939974,0.003801268829950022,0.0,0.0,0.0021945667442418992
Richness_15_100,130.0,0.057197463,0.06628214697547063,0.003878727710529606,0.0,0.0,0.002700558869808134,0.044257686,0.05148789095510198,0.0022590307493951245,0.0,0.0,0.002713448357211018,0.0,0.0,0.0009969501163249461,0.040925264,0.04372379345202271,0.0022081307706807857,0.030901276,0.03828933115049926,0.002432281632909039,0.0,0.0,0.0023060257209483598,0.0,0.0,0.0024333107252066805,0.04168188,0.04303265165941994,0.002630160810865645,0.038683884,0.03638992950872777,0.0032094166939037466,0.018511336,0.0206881139925974,0.001659682196291784,0.03290972,0.03241275504091368,0.0018227874234927888,0.021032162,0.02510772897140945,0.0014894290138843802,0.0,0.0,0.002012280432248492,0.0,0.0,0.001483514123390789,0.0,0.0,0.0014886056176596774,0.038847346,0.043107280906460765,0.0019686098210106306,0.0211844,0.023129119184066127,0.0013782628395722918,0.0,0.0,0.002282562843824776,0.017160425,0.01866311783861163,0.001265386967575527,0.026743062,0.02201197074573491,0.0022604465813856056,0.024968784,0.027766969491459292,0.001904074234807318,0.046925757,0.0634740662174762,0.003763751182066899,0.0,0.0,0.0019462564818873707
Richness_15_108,0.0,0.010519547,0.010519547239408955,0.0,0.010113079,0.010113079250365753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009680806,0.009680805537730652,0.0,0.0,0.0,0.0,0.010084778,0.010084778170332986,0.0,0.0,0.0,0.0,0.009532911,0.009532910888532697,0.0,0.0,0.0,0.0,0.00960219,0.009602189881255052,0.0,0.0,0.0,0.0,0.0099873375,0.009987337491330794,0.0,0.01023286,0.010232860130162558,0.0,0.009640196,0.00964019615002798,0.0,0.0,0.0,0.0,0.010252909,0.010252908903383706,0.0,0.0,0.0,0.0,0.0093034655,0.009303465793564114,0.0,0.0092280125,0.009228012606586677,0.0,0.010714602,0.010714601817218172,0.0,0.009477711,0.009477711338695016,0.0,0.0,0.0,0.0,0.01052465,0.01052465015934212,0.0,0.0,0.0,0.0
Richness_15_108,26.0,0.0736978,0.06847455345044473,0.0031547185021031654,0.06424276,0.0699121650775818,0.004222392075176523,0.0,0.0,0.002036360485944244,0.0,0.0,0.002913273160213087,0.042293385,0.04084100224024967,0.0020236332956415914,0.0,0.0,0.0017920285672305414,0.05380203,0.05642452507308304,0.002986646999520587,0.0,0.0,0.0022233884058479036,0.050860085,0.05384528372995412,0.0032222257459736114,0.0,0.0,0.0027170208038866384,0.055952493,0.05410582716531831,0.00298053514899424,0.0,0.0,0.0016056555497962477,0.048087925,0.04548740648492666,0.0022468191532721005,0.035368938,0.03716750851866513,0.002031210282225915,0.04541591,0.04101407438860005,0.0021862563791116563,0.0,0.0,0.002194626643789166,0.054604124,0.054406242660379966,0.002472733996533638,0.0,0.0,0.0019262409495116317,0.04425015,0.03771639045400743,0.0019552830558207668,0.059387464,0.049174339168424286,0.003098721936607013,0.033725176,0.032309223499904505,0.0016070265291191765,0.04785777,0.04342880263733617,0.003087870654311764,0.0,0.0,0.0014656462683739768,0.060731027,0.06187775796828987,0.0028511068724776933,0.0,0.0,0.0020205616634343393
Richness_15_108,52.0,0.09065497,0.0944014251316716,0.0047688871855267045,0.08088345,0.08936260787828054,0.005697092622826139,0.0,0.0,0.002690665395380376,0.0,0.0,0.004132748501172706,0.04600466,0.042135846239982344,0.0023301133494619403,0.0,0.0,0.0025542183940737706,0.06878045,0.06903035036515348,0.004233195791622374,0.0,0.0,0.0031926953637398114,0.0751133,0.06701710500136215,0.004470238104072932,0.0,0.0,0.003618470946445934,0.06719447,0.05756382253488734,0.004750205404347924,0.0,0.0,0.0022513814799277054,0.05813123,0.0528839762853468,0.003235907964482282,0.045837916,0.041051916046908055,0.002509958421921324,0.06368687,0.04563766459372953,0.003933377122623899,0.0,0.0,0.0027507555918249715,0.07244335,0.06836498806415392,0.0035114958605394486,0.0,0.0,0.002427240902152572,0.047497943,0.039381743379514944,0.0023110499221455777,0.05884692,0.05136223101527193,0.0042769690548783434,0.035263333,0.036087424769975396,0.0020954780381185756,0.045619044,0.044577254881636996,0.003801002459986186,0.0,0.0,0.0016817668736749808,0.072584584,0.07788940800413968,0.004310666267213242,0.0,0.0,0.0031027145796078126
Richness_15_108,78.0,0.07677712,0.08008167273046629,0.005098551491789033,0.061490633,0.07475405769383503,0.00507034457100447,0.0,0.0,0.0022980264590241606,0.0,0.0,0.003684518937011494,0.039141186,0.033941567881256685,0.0019332204585666424,0.0,0.0,0.0022383613558304427,0.059982996,0.057664089007007924,0.003598265284807667,0.0,0.0,0.0031588658503529377,0.063787654,0.059374849660218665,0.003997773541701,0.0,0.0,0.003185349451677616,0.053538192,0.04522029424845009,0.0044575976957687,0.0,0.0,0.0020234466575047017,0.05404353,0.04505310508703886,0.0028433175540835687,0.030420966,0.03338190463610147,0.002175273992361504,0.05160782,0.03539342330120654,0.0035516386593230087,0.0,0.0,0.002255750831398423,0.0573304,0.05731419391965531,0.0028526256635430514,0.0,0.0,0.0021591391596112175,0.044625744,0.032181848518305856,0.0020566181559034113,0.041356098,0.04231741931080446,0.003915458297024665,0.026283441,0.02940132312049215,0.001933449032748391,0.03666953,0.03479028963347108,0.0033605579913748573,0.0,0.0,0.001562107115578748,0.064894475,0.06519257007838064,0.004195904525993388,0.0,0.0,0.002844809190444275
Richness_15_108,104.0,0.060298264,0.06719588875342097,0.00406723212774085,0.050383963,0.06220859735224593,0.004238259530063626,0.0,0.0,0.0020197931794941892,0.0,0.0,0.003399885786765283,0.03418993,0.027910757319129287,0.0015385905018334284,0.0,0.0,0.0018792771507863126,0.04134659,0.04779615279996419,0.0030074491365255362,0.0,0.0,0.0025411305784132365,0.056268968,0.04694906635890206,0.0034873043047338736,0.0,0.0,0.0025507685243902206,0.03951616,0.040402226251063045,0.003688346278295923,0.0,0.0,0.0016031749784796712,0.037248503,0.03783746721249148,0.002300426646480308,0.030762946,0.027294500575781644,0.0017326506027468408,0.042562522,0.03274123983109778,0.003153672390304757,0.0,0.0,0.0017683103063380334,0.044157207,0.04680356874430602,0.002415622966684572,0.0,0.0,0.001852458459265377,0.0322446,0.02667502584747794,0.001685140070340596,0.03715632,0.033718690393767625,0.0036673178839653486,0.024406454,0.024095620379255278,0.0016374599358796524,0.027613925,0.027703990455956617,0.0027270044344222255,0.0,0.0,0.0013756027602290985,0.05560473,0.05327834339282589,0.003931236280733552,0.0,0.0,0.0021945667442418992
Richness_15_108,130.0,0.05377508,0.052417091114937975,0.0036972759136909283,0.043597322,0.05086259848582131,0.0034392624670331884,0.0,0.0,0.001684670312904618,0.0,0.0,0.002713448357211018,0.02639578,0.02257329551570031,0.0012479657584779646,0.0,0.0,0.0016801874435490582,0.038967744,0.038517188067195285,0.0025546803867770307,0.0,0.0,0.0023060257209483598,0.048187025,0.03837672031972206,0.002985942551617493,0.0,0.0,0.002139772129494011,0.03488997,0.032324796245548626,0.0027793864081411546,0.0,0.0,0.0013425902883673624,0.033140723,0.03043895172647093,0.001931760874427993,0.021309283,0.02307037401060974,0.0015476765870836018,0.039706375,0.02586840649272082,0.0030274073661100964,0.0,0.0,0.001483514123390789,0.033280868,0.036920953144133684,0.0020130155952851614,0.0,0.0,0.0015011046668445271,0.028204989,0.020728409309168194,0.0014190341041163679,0.029990617,0.027727499728236182,0.0027282920066191707,0.018040258,0.01900946856560415,0.0013047562183904904,0.025079926,0.022475322598739744,0.002078310811371581,0.0,0.0,0.0010035898300683188,0.04139154,0.04174354856561191,0.003810423426452658,0.0,0.0,0.0019462564818873707
