Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv
Richness_10_54,0.0,0.009666669,0.009666669182015919,0.0,0.0,0.0,0.0,0.009904249,0.009904248849416486,0.0,0.0,0.0,0.0,0.010314571,0.01031457071063524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010260064,0.010260063974514455,0.0,0.009483374,0.009483373942511975,0.0,0.01058945,0.010589449355276614,0.0,0.0,0.0,0.0,0.009406442,0.009406442027956374,0.0,0.0,0.0,0.0,0.009322982,0.009322982078153352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010173728,0.010173727503395291,0.0,0.010182387,0.010182387371747481,0.0
Richness_10_54,26.0,0.095574915,0.07794582781144754,0.026828420354441107,0.0,0.04188771549499215,0.02606354789826737,0.078267165,0.05248345951842559,0.01802831693904494,0.0,0.021756719108583233,0.02070954362391242,0.04717217,0.018467471585663864,0.010402398249546974,0.0,0.0,0.008975178203640688,0.0,0.010455135809989358,0.01560369534235706,0.07108859,0.05370710289991498,0.020976267490154354,0.06122183,0.055635431092170506,0.007856522095657237,0.06533841,0.06467356049660644,0.00815695800116556,0.0,0.0,0.03439785057324496,0.042875778,0.06023978510511174,0.012557670206697014,0.0,0.0,0.01880498465271474,0.0518535,0.054948625902820236,0.01206507639473936,0.0,0.008982285883461394,0.01867711794810023,0.0,0.000500458412422411,0.012032568363321283,0.0,0.0,0.016464281037715578,0.0,0.0046273021158645955,0.012122936503982329,0.048474703,0.03444133572701347,0.006705165745771902,0.0715017,0.04513824914117004,0.02335759659387371
Richness_10_54,52.0,0.17427085,0.14061635722067578,0.04746221328927103,0.0,0.06822611894338726,0.041642250304799955,0.14577992,0.07722653737975094,0.027026081357583998,0.0,0.0417599822144199,0.037285060443671414,0.061887953,0.025566416915120183,0.013937555266148038,0.0,0.0,0.01630594431514698,0.0,0.022162472937965028,0.027560546301847122,0.086688705,0.07415621329649014,0.029802494650121858,0.100301035,0.08544316482084469,0.01238279525358621,0.081035845,0.10296897064637989,0.013182503447509097,0.0,0.0,0.058935934743828966,0.055266287,0.07783519437269604,0.01704206312174339,0.0,0.0,0.028250385988130677,0.075039096,0.0744132517534224,0.016718358253719257,0.0,0.01923427562567026,0.03671589258682273,0.0,0.002846613966569489,0.01749429913598699,0.0,0.0,0.02879949659672576,0.0,0.011127218224351143,0.02161332051758258,0.0563311,0.04048877469134027,0.008400173024998736,0.104067616,0.07109415245107442,0.0384453335326751
Richness_10_54,78.0,0.15145165,0.12464456347797892,0.04149646139907226,0.0,0.06118103833023891,0.03672925437022423,0.11402666,0.07548148924189846,0.027027836136531924,0.0,0.04084086323522751,0.03414113132310215,0.04854395,0.026493576003996377,0.013931371235988532,0.0,0.0,0.015388650101075263,0.0,0.02192998866603446,0.024090894585772737,0.07105803,0.06311766059308832,0.026115062519044274,0.094519444,0.07587433037089264,0.011480241603446073,0.07556212,0.08932368119616108,0.011751724208622694,0.0,0.0,0.0578531294550757,0.047297787,0.06675467141349145,0.01539905141186182,0.0,0.001808005260050427,0.026092119107459233,0.054549243,0.06360423996674136,0.014644046591136273,0.0,0.01710924547434889,0.03124236839485306,0.0,0.0039312652922198765,0.015054356459594409,0.0,0.0,0.02689611845953932,0.0,0.01607868698505266,0.0255042505427443,0.047413412,0.03416595407210021,0.0076082821167855474,0.0858303,0.0636485767610564,0.036257962218396056
Richness_10_54,104.0,0.13344304,0.10907909756361356,0.035934663511445475,0.0,0.05063963594927712,0.030025791746789543,0.09720676,0.05555175886655661,0.02041080081334745,0.0,0.030286163540528044,0.023715140661028977,0.03528921,0.01901629231948032,0.009667863073095917,0.0,0.0,0.01565225995421149,0.0,0.02123089070889872,0.021421666769156356,0.065576255,0.05044276087709143,0.021492076736679078,0.076070786,0.06275435802225449,0.01002536378357366,0.059363913,0.07186463601867654,0.009808063910901166,0.0,0.0,0.04553264009773628,0.038171016,0.05659384186768568,0.013778539306442572,0.0,0.002986071519458733,0.021021051659758427,0.048110753,0.056214491279639844,0.013282169535091981,0.0,0.016215568690356452,0.029030984367873547,0.0,0.004374519814387412,0.012759591769162526,0.0,0.0,0.02096421205775978,0.0,0.015547626559675454,0.021339626438421355,0.035218168,0.024569914249918057,0.0058971678939682415,0.07511444,0.053042596437747225,0.032013504863298126
Richness_10_54,130.0,0.11206724,0.09013732123211149,0.029441019710620964,0.0,0.044225638729356476,0.02598108438254687,0.07965051,0.046674897585353925,0.017624319666669885,0.0,0.02750103997515918,0.02020666155495454,0.029222887,0.016389987702926767,0.00807269859857751,0.0,0.0,0.013665906029548869,0.0,0.01751290005743611,0.016681895563455562,0.05141271,0.04248852483268717,0.01864276233035822,0.06262885,0.048564186862362746,0.00824459041440595,0.046717554,0.058152470295302905,0.008282174275208165,0.0,0.0,0.04062072707794284,0.028910741,0.03882969923980384,0.009982943056139948,0.0,0.0034498681602431747,0.016156260378390908,0.034381974,0.043444438558280396,0.010541153595704067,0.0,0.014448211488039542,0.0258581088226284,0.0,0.004338680230159264,0.010563555521035661,0.0,0.0,0.017635526976172322,0.0,0.015520976057798674,0.019169112208747174,0.02812976,0.018818197117813185,0.004876236193676886,0.05770992,0.040411957587519254,0.025963960307538336
Richness_10_56,0.0,0.010467658,0.010467657567868882,0.0,0.009329577,0.009329576863406075,0.0,0.009428435,0.009428435100950261,0.0,0.01013809,0.010138089724778476,0.0,0.009836689,0.00983668885347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00963485,0.009634849546213409,0.0,0.0100261895,0.010026189225441184,0.0,0.010587637,0.010587637500826141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803526,0.00980352626416292,0.0,0.009496762,0.009496762405957648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_10_56,26.0,0.085151345,0.0841078345627011,0.0265566879428647,0.08781414,0.06947679855235123,0.025856038461369746,0.07196389,0.03566078845671061,0.01762356758295036,0.10284257,0.05763172267179151,0.02062653429659389,0.04953377,0.05469585207367711,0.0102447676515256,0.0,0.005628246734870057,0.009223200531316422,0.0,0.0,0.015475654062357735,0.0,0.010099568490244848,0.020806123900256157,0.0,0.0,0.0078106043887478105,0.07554048,0.057296653114440765,0.008252367403744465,0.06982828,0.0496328649267026,0.03413099989667989,0.043570463,0.03622818478963974,0.012388750630832612,0.0,0.0,0.018461026892153565,0.0,0.0,0.01218200621588994,0.05021482,0.01841195674157392,0.018570838392715894,0.0533885,0.04419347359699399,0.012049953527759338,0.0,0.00825318338184422,0.016318443107378178,0.0,0.006806560322788702,0.011714951190414769,0.0,0.0026319768833209523,0.0068331938573575335,0.0,0.014257308570289062,0.023165323287877015
Richness_10_56,52.0,0.12187923,0.15094765123996723,0.047066011924234985,0.1358582,0.10937872108632796,0.041403665423281,0.092129484,0.05604076576030348,0.026525996122328532,0.14942797,0.11137547041533136,0.03725896902668113,0.05599844,0.07252944991530974,0.01377257399505305,0.0,0.014401971705444327,0.016720732480166145,0.0,0.0,0.027353533153190668,0.0,0.013387255887775673,0.02959089525339742,0.0,0.0,0.01234924564744233,0.105811566,0.09474154355932551,0.013351613476898505,0.08988624,0.07676099963920446,0.05856096872777261,0.06157287,0.04973222090163176,0.01687043079818551,0.0,0.0,0.02783852240889706,0.0,0.0,0.01690113922187253,0.059371658,0.029502712220105254,0.0365272980769098,0.05664017,0.06031218252497439,0.017506472200612633,0.0,0.019422379345208185,0.028591053138791622,0.0,0.01370448721434192,0.02106587901972512,0.0,0.006478976740794451,0.008572696871882002,0.0,0.022361890447122335,0.03817810545438949
Richness_10_56,78.0,0.10165065,0.13363549848307343,0.0412180770230659,0.119067706,0.09479097914168122,0.036588861608574774,0.08000681,0.05830401556824327,0.02661943778580289,0.14009935,0.10789418339896883,0.03421090060496734,0.04648652,0.07151400746993719,0.013816159093448244,0.0,0.01666433502578446,0.015744172356807473,0.0,0.0,0.02392172716676777,0.0,0.01089812693615344,0.02595259223520574,0.0,0.0,0.01145699500069558,0.09028496,0.08504423624993507,0.011892464594575713,0.07822608,0.06814631265283655,0.05755870782964401,0.056211688,0.04542578895950555,0.015287932779557423,0.0,0.0,0.02578823511369288,0.0,0.0,0.014818811205782878,0.051491316,0.019832575571792965,0.03110693661072439,0.0477871,0.04878715124501909,0.01505780283381064,0.0,0.02180652800957894,0.02675659604184233,0.0,0.01705746669542174,0.02500787286986661,0.0,0.008412747227220407,0.007765431873790307,0.0,0.020465612663058685,0.03604230812507714
