Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv,s21 true,s21 pred,s21 stdv,s22 true,s22 pred,s22 stdv,s23 true,s23 pred,s23 stdv,s24 true,s24 pred,s24 stdv,s25 true,s25 pred,s25 stdv
Richness_5_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010205191,0.010205190790103513,0.0,0.009609739,0.0096097392439487,0.0,0.0,0.0,0.0,0.009663415,0.00966341533697257,0.0,0.0,0.0,0.0,0.009344896,0.009344896061889651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010785199,0.010785198970648446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_5_0,26.0,0.0,0.0,0.002239941289134517,0.0,0.0,0.0038305303241596977,0.0,0.0,0.002978403890811221,0.0,0.0,0.0011968964719438202,0.0,0.0,0.0019654304264687256,0.0,0.0,0.0028152293677493334,0.0,0.0,0.003153945739179459,0.0,0.0,0.0016066839680342615,0.0,0.0,0.0009994461447482075,0.09774103,0.09581536804260526,0.004888744836443054,0.12093727,0.12169361391414313,0.00644593116009029,0.0,0.0,0.00022047294061442596,0.08196682,0.08444456713071524,0.0029330296887613294,0.0,0.0,0.0009488601536332339,0.063806556,0.06997235558899462,0.0029009755487835187,0.0,0.0,0.0049672447211222825,0.0,0.0,0.005330413637388592,0.0,0.0,0.00041317841368187364,0.0,0.0,0.001998324040645802,0.0,0.0,0.004045062171512459,0.04841061,0.05444966761434067,0.002421976208654919,0.0,0.0,0.004993198484495143,0.0,0.0,0.002075562054235966,0.0,0.0,0.003944528022156668,0.0,0.0,0.0018761715923993894
Richness_5_0,52.0,0.0,0.0,0.0053564868347324435,0.0,0.0,0.007675857193213065,0.0,0.0,0.007956040809084075,0.0,0.0,0.0028684233180058527,0.0,0.0,0.003948660118619912,0.0,0.0,0.006829489856780613,0.0,0.0,0.00647618427346483,0.0,0.0,0.004332599371066281,0.0,0.0,0.002453012160686441,0.20368704,0.23487368306844303,0.017207342006893,0.28656435,0.2616141303469419,0.01556763764706004,0.0,0.0,0.0003947148379121468,0.17255737,0.216063418037038,0.011079587206044295,0.0,0.0,0.0021199130857620374,0.11046804,0.16787799857027608,0.011005872515629234,0.0,0.0,0.014648390116892562,0.0,0.0,0.015739442207582277,0.0,0.0,0.0009083761538851848,0.0,0.0,0.0040165763775887875,0.0,0.0,0.008079435037261884,0.08136783,0.11297807344849708,0.007040011592679307,0.0,0.0,0.011422675097240431,0.0,0.0,0.004464455416850616,0.0,0.0,0.01013968766078266,0.0,0.0,0.004883952036844441
Richness_5_0,78.0,0.0,0.0,0.004688262560792245,0.0,0.0,0.005772729037280155,0.0,0.0,0.00983635303469077,0.0,0.0,0.0029898932645910925,0.0,0.0,0.003774756216955444,0.0,0.0,0.007124358009307441,0.0,0.0,0.007127698754674117,0.0,0.0,0.0048944042075644845,0.0,0.0,0.002514269340522318,0.20809844,0.24048355666386012,0.019972358852383354,0.2515879,0.26546336100379975,0.017161912809107505,0.0,0.0,0.00041562824233990284,0.15700664,0.24305395467791868,0.016397699837766844,0.0,0.0,0.002452330391789076,0.097603604,0.18761011959930318,0.015243481437918205,0.0,0.0,0.017431127156448123,0.0,0.0,0.014822573536541817,0.0,0.0,0.0009581119966220741,0.0,0.0,0.0037170985210862595,0.0,0.0,0.007627169614595308,0.07537888,0.11888868439519751,0.011518245584689613,0.0,0.0,0.011367042109970138,0.0,0.0,0.004131519473002915,0.0,0.0,0.010685791181827664,0.0,0.0,0.00529016197809451
Richness_5_0,104.0,0.0,0.0,0.004102649301822803,0.0,0.0,0.004836098591542937,0.0,0.0,0.008737004801656956,0.0,0.0,0.002503744684570819,0.0,0.0,0.0034795939088129446,0.0,0.0,0.006684619766603395,0.0,0.0,0.007061675524095423,0.0,0.0,0.004586757638837258,0.0,0.0,0.00221299251057383,0.1526162,0.21624018666788203,0.022618962825465827,0.20339373,0.2368846234423856,0.018840940835878284,0.0,0.0,0.00034300182931684686,0.13787185,0.22834676058858605,0.021083761362515663,0.0,0.0,0.002407217077132817,0.073804304,0.169112779053604,0.016219964612523396,0.0,0.0,0.01617862794914049,0.0,0.0,0.011207088902275675,0.0,0.0,0.0008754419983741796,0.0,0.0,0.0037662563859745257,0.0,0.0,0.00549080247958228,0.0626752,0.11298487906713284,0.01795799015296684,0.0,0.0,0.010001131724299672,0.0,0.0,0.0037331077137191526,0.0,0.0,0.008374898977818068,0.0,0.0,0.0044125123400911015
Richness_5_0,130.0,0.0,0.0,0.0030807362588340936,0.0,0.0,0.0038191416326743277,0.0,0.0,0.00729391743775698,0.0,0.0,0.002255097637043235,0.0,0.0,0.003011671059664142,0.0,0.0,0.006075401544077652,0.0,0.0,0.006097125459844005,0.0,0.0,0.0038602053891957366,0.0,0.0,0.002016807764536027,0.13213886,0.1855240193550891,0.025780052426999767,0.17563723,0.19624362007375495,0.020298997424164633,0.0,0.0,0.000262772194520363,0.11381129,0.19083580093732877,0.020314701278706604,0.0,0.0,0.0024275921224760494,0.059436176,0.14248703574546795,0.01690644990262935,0.0,0.0,0.014020295504377223,0.0,0.0,0.009461314940852061,0.0,0.0,0.0007380308149675247,0.0,0.0,0.0032558325232133617,0.0,0.0,0.0044526717839719065,0.04806846,0.09888724908201141,0.02160619262294272,0.0,0.0,0.007584852607423587,0.0,0.0,0.0032594942862496645,0.0,0.0,0.007023217995833497,0.0,0.0,0.0033703191112706143
Richness_5_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010031639,0.010031638782352248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009968475,0.009968475751111594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009594516,0.009594516099697303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256297,0.010256296927125819,0.0,0.0,0.0,0.0,0.009543783,0.009543782794350919,0.0
Richness_5_16,26.0,0.0,0.0,0.002239941289134517,0.0,0.0,0.0038305303241596977,0.0,0.0,0.002978403890811221,0.15410782,0.12084126778258764,0.007100201953934238,0.0,0.0,0.0019654304264687256,0.0,0.0,0.0028152293677493334,0.0,0.0,0.003153945739179459,0.0,0.0,0.0016066839680342615,0.0,0.0,0.0009994461447482075,0.0,0.0,0.004061984543814456,0.0,0.0,0.005315230271740856,0.0,0.0,0.00022047294061442596,0.0,0.0,0.0017989267695958794,0.0,0.0,0.0009488601536332339,0.0,0.0,0.0018353591929124446,0.0,0.0,0.0049672447211222825,0.08580752,0.08303885519196008,0.007404084112432374,0.0,0.0,0.00041317841368187364,0.0,0.0,0.001998324040645802,0.09878495,0.09088907157915571,0.005445075032110225,0.0,0.0,0.0017852598114550533,0.0,0.0,0.004993198484495143,0.07606997,0.07305398936007101,0.0031461230319661526,0.0,0.0,0.003944528022156668,0.075769186,0.09038454508611204,0.0035504575383165093
Richness_5_16,52.0,0.0,0.0,0.0053564868347324435,0.0,0.0,0.007675857193213065,0.0,0.0,0.007956040809084075,0.35468844,0.31206223155913904,0.0230839298779415,0.0,0.0,0.003948660118619912,0.0,0.0,0.006829489856780613,0.0,0.0,0.00647618427346483,0.0,0.0,0.004332599371066281,0.0,0.0,0.002453012160686441,0.0,0.0,0.011039645182866487,0.0,0.0,0.011337191193880103,0.0,0.0,0.0003947148379121468,0.0,0.0,0.004808224687495866,0.0,0.0,0.0021199130857620374,0.0,0.0,0.004933053057656345,0.0,0.0,0.014648390116892562,0.13739005,0.17484887653801096,0.026857635893678733,0.0,0.0,0.0009083761538851848,0.0,0.0,0.0040165763775887875,0.16740324,0.15923887786114221,0.011904120418132713,0.0,0.0,0.0038548909007366516,0.0,0.0,0.011422675097240431,0.15359657,0.14192489836521993,0.009491441066457329,0.0,0.0,0.01013968766078266,0.14077546,0.19566683737217794,0.011231597549422712
Richness_5_16,78.0,0.0,0.0,0.004688262560792245,0.0,0.0,0.005772729037280155,0.0,0.0,0.00983635303469077,0.3111441,0.33795970654338703,0.02957127512725144,0.0,0.0,0.003774756216955444,0.0,0.0,0.007124358009307441,0.0,0.0,0.007127698754674117,0.0,0.0,0.0048944042075644845,0.0,0.0,0.002514269340522318,0.0,0.0,0.010382566361645251,0.0,0.0,0.010698751596587786,0.0,0.0,0.00041562824233990284,0.0,0.0,0.005365025966636017,0.0,0.0,0.002452330391789076,0.0,0.0,0.0057623712709247155,0.0,0.0,0.017431127156448123,0.11242165,0.17121024707128996,0.02933979073588122,0.0,0.0,0.0009581119966220741,0.0,0.0,0.0037170985210862595,0.16135193,0.1414954827013517,0.012443207191304317,0.0,0.0,0.004898338595836216,0.0,0.0,0.011367042109970138,0.14023279,0.1325058970192492,0.011283522775805022,0.0,0.0,0.010685791181827664,0.10642595,0.18965453490194584,0.014913423368236423
