Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv
Richness_15_104,0.0,0.010307818,0.01030781764227856,0.0,0.009506083,0.009506083343285232,0.0,0.0,0.0,0.0,0.009715431,0.00971543157993543,0.0,0.010120527,0.010120527092142284,0.0,0.0101819625,0.010181962240437215,0.0,0.010010693,0.010010693237610835,0.0,0.009280277,0.009280277515656798,0.0,0.010103237,0.010103237100845597,0.0,0.010205867,0.01020586687482583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010497714,0.010497714378608025,0.0,0.009506717,0.009506717355274974,0.0,0.0105583295,0.010558329643783892,0.0,0.009639675,0.009639674816190824,0.0,0.010525371,0.010525370830701264,0.0,0.0,0.0,0.0,0.010098471,0.0100984714199015,0.0,0.0,0.0,0.0
Richness_15_104,26.0,0.0792843,0.0736826854686683,0.009832369370746719,0.07944791,0.06255310142312354,0.026375282854968596,0.0,0.0,0.007122984152117595,0.06405458,0.06305547470454798,0.009573334661044486,0.03882346,0.03624950144186956,0.007641415158187725,0.04573708,0.04047852228281723,0.005126308223229181,0.058436096,0.0545140031964948,0.007848063653184134,0.045181964,0.0487630241732262,0.00793904631845449,0.052029014,0.05106526289933111,0.007363856368232113,0.050012767,0.0470483820756904,0.008102838948085722,0.0,0.0,0.012498406303845133,0.0,0.0,0.005586594724145688,0.045953657,0.03267892653056936,0.007432248005300124,0.042726707,0.03291072027475139,0.0035371495730564806,0.049870472,0.023850811288621543,0.011813735463824804,0.04795823,0.04977289498481241,0.0053530236161346,0.052342683,0.04854555707399788,0.009577419149205124,0.0,0.007612680168185282,0.013262274610711722,0.039813414,0.038839619243206114,0.005003804473431711,0.0,0.010009552534670063,0.012121308472127557
Richness_15_104,52.0,0.10552152,0.11209742808296497,0.014335864870588133,0.10196842,0.08796745668940265,0.03641975197652081,0.0,0.0013330083158977768,0.008894155314298935,0.09041595,0.08063290785432997,0.012514899239890798,0.04214056,0.039290726295725165,0.008262199506043455,0.04907557,0.05473577740503721,0.006862682478522286,0.073100455,0.0658776530144678,0.010036226661220837,0.052363098,0.05813496806004714,0.010129194962650634,0.060204305,0.06476597746905544,0.009345479369476606,0.057964783,0.058895500620237407,0.01057042218132187,0.0,0.0015281298451329875,0.01796630156158252,0.0,0.0,0.006731958188049725,0.048232302,0.03742943538768895,0.008454848335811338,0.05155312,0.039271468111333974,0.0044046843888836396,0.05673397,0.031820027648576055,0.016035404979112933,0.045962933,0.06035123631458905,0.00650499993231754,0.059060983,0.0636497809743517,0.013028882534541264,0.0,0.012080762950327895,0.015854416068564414,0.04248307,0.04246612717573317,0.005372317848138797,0.0,0.013918799548779948,0.015037524404779012
Richness_15_104,78.0,0.08414243,0.1043932618964094,0.013022914331400959,0.07822966,0.07580349347746207,0.03090607688036595,0.0,0.0033746585582972166,0.008036035758196558,0.068522304,0.0635017142638361,0.010125975222630146,0.035490338,0.03318445607767728,0.006975008707557073,0.043321263,0.04550954134415641,0.005694957273720408,0.06058389,0.057953799266329487,0.009416871412717187,0.03944896,0.05137861642703134,0.009609327183160876,0.046766978,0.05390555494238747,0.007786033618491839,0.0502597,0.04990772206500971,0.009363786641340521,0.0,0.00360133478600122,0.015781744728216474,0.0,0.000461423520498494,0.005451796991645219,0.041921757,0.031057178350950565,0.007000529446807957,0.039974105,0.03508266101312252,0.004173873780629389,0.049832866,0.028868045072494963,0.014813275784007485,0.040074352,0.04682802020227772,0.005124223161766528,0.053734954,0.05984355321080148,0.012810342048893641,0.0,0.013366490322346491,0.014275551478292126,0.03525062,0.03783213413942921,0.00473835614404855,0.0,0.013099473903197989,0.01281926941863265
Richness_15_104,104.0,0.07445962,0.09297415028902245,0.011462552867287923,0.06856881,0.06071089197839452,0.02443405133044152,0.0,0.0045174309249579325,0.0068351303379420025,0.058929753,0.05464249553352207,0.008987338187418703,0.03044928,0.02786563730357594,0.005863605567304142,0.038670927,0.03662725644023368,0.004603386478949645,0.04596524,0.05159859603858896,0.008985369198311166,0.030805547,0.041778391957276284,0.008396895347725308,0.04200202,0.046253272203653495,0.006695984206944727,0.039842125,0.04135215307431328,0.008124182711045369,0.0,0.00478372076518907,0.013276392330219267,0.0,0.001091515389521902,0.004413996748647286,0.032731738,0.02566459196920068,0.005793389601600696,0.03289013,0.030058905693335802,0.0038344019628978043,0.041872825,0.02420838168895645,0.01265094551605439,0.030997377,0.04000432476166971,0.004488731619228026,0.039160065,0.04583165867039174,0.010321219678964266,0.0,0.012283649699290633,0.011185450468491565,0.025566366,0.028245021583997776,0.003526437858792253,0.0,0.01222392402033734,0.010969448313355223
Richness_15_104,130.0,0.061628982,0.07411492559530952,0.009117365709219283,0.054296028,0.048871197561526136,0.019453787807173217,0.0,0.004637573395306321,0.005311674528920202,0.04446344,0.04121882784580455,0.007010817833539074,0.023551183,0.020727949295445747,0.00437180904977813,0.025607381,0.02901994842511435,0.003680290012641252,0.037896212,0.04103961280481583,0.007679977837933116,0.022822043,0.03227447243664283,0.006967297050589294,0.029696478,0.03465850147151617,0.005033935615129104,0.03099069,0.0332815075201629,0.0068509680088220115,0.0,0.0050952297184343465,0.010579379795606192,0.0,0.0015299952868392808,0.0038003784205789537,0.024386678,0.02116309518672299,0.00479718102793103,0.028379608,0.02389508777221616,0.0032894300198674786,0.036311615,0.020939807370476293,0.01114279379298,0.026192782,0.03237709058503113,0.003751494005614281,0.030592758,0.034068787494665465,0.008105533150693511,0.0,0.011390454677309814,0.009125543738800646,0.022487648,0.022260125603089875,0.002786110112195428,0.0,0.010217302015864682,0.0084931140361455
Richness_15_106,0.0,0.009838148,0.009838148252063195,0.0,0.009995741,0.009995740568967015,0.0,0.0,0.0,0.0,0.010729321,0.01072932140136762,0.0,0.010053275,0.010053274970375226,0.0,0.010207608,0.01020760858527503,0.0,0.009658766,0.00965876605029653,0.0,0.0,0.0,0.0,0.010829135,0.010829134660523931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009702329,0.009702328839378271,0.0,0.009247359,0.009247359171942748,0.0,0.01010251,0.010102510780490848,0.0,0.009634988,0.009634988067905859,0.0,0.010159827,0.010159826801688088,0.0,0.010639899,0.010639899478173676,0.0,0.009661401,0.009661400730772929,0.0,0.0,0.0,0.0,0.009020509,0.009020508912840342,0.0
Richness_15_106,26.0,0.07969186,0.06630487746147651,0.009765715559431953,0.06856968,0.07146846013608155,0.026298675742989275,0.0,0.012831398741977362,0.00681023939450312,0.07787282,0.07773783416888946,0.009364879447389063,0.040766966,0.040559026909798845,0.007553411231091267,0.05259104,0.04054351839333492,0.005073128303958951,0.05944309,0.04037909504799497,0.007787027463749929,0.0,0.008167676191758733,0.007629943147791085,0.05632442,0.04341563138164961,0.007132224026793144,0.0,0.0,0.00805944732994135,0.0,0.0,0.012243644115015662,0.03583415,0.02830484731670646,0.005557161667429145,0.046517294,0.035522242570557916,0.007366131486238492,0.041374877,0.03604307508046545,0.0034923618880014218,0.04658729,0.03930129985935338,0.011720721503986065,0.042900503,0.04822278607983854,0.0051966560472256895,0.04494627,0.033175176854094435,0.009503243413100382,0.047335718,0.025080632491504273,0.01314110727062201,0.0,0.0,0.004932467955088143,0.05580981,0.05640656311862857,0.01204544605961222
Richness_15_106,52.0,0.10186176,0.09717897157964295,0.014284207658687431,0.084049456,0.0995994493972785,0.03633253413082249,0.0,0.017369166201138597,0.008502300421700859,0.0948697,0.10370267642173214,0.012281351211937852,0.03922151,0.04552752015798145,0.008185418667652544,0.056261566,0.05480103685755111,0.006814173616523034,0.06609888,0.04755552976732247,0.009980230609016871,0.0,0.011938066789822344,0.00977645692073248,0.05838733,0.056017434779040975,0.009066942408069267,0.0,0.0,0.010538195212778101,0.0,0.0,0.017631849214983286,0.03384805,0.03267231422049899,0.006710665130312543,0.04704422,0.04135337533311656,0.008404982952294082,0.039547384,0.04048499603716671,0.00436813185770446,0.05026354,0.05323936417118791,0.015951517439340757,0.04800932,0.05725921038018056,0.006347531649262245,0.057348493,0.04222212440875506,0.01296987160582308,0.05028659,0.03217947818094746,0.015740825251619017,0.0,0.0,0.005308939017675818,0.07005851,0.07155763996051512,0.01498086051258285
Richness_15_106,78.0,0.07907122,0.0879092015891354,0.01299401228276853,0.06950079,0.08527912353265332,0.030843538095483014,0.0,0.016585353871545472,0.007682072249093341,0.0830313,0.08492060032359916,0.009962254318516273,0.031955026,0.03959916695589705,0.00692066663881552,0.049320105,0.045418563783837795,0.005664331534544487,0.051892232,0.040694752240226784,0.009374727222458912,0.0,0.012461539271105604,0.009311308995992085,0.05149191,0.047391954817134874,0.007571469995766744,0.0,0.0,0.009347502043215439,0.0,0.0,0.015507153463034662,0.02885395,0.02518026131776252,0.005441308462903693,0.04114732,0.034758311902908456,0.00697185813687673,0.036037613,0.03382032359098197,0.004155698693938836,0.04809697,0.049052189796900514,0.01476926530660383,0.039887626,0.043595479496683964,0.005018624812532679,0.046735752,0.03858193382127628,0.012785101102537388,0.043257706,0.030780009223775107,0.014198721306959927,0.0,0.0007470986114143097,0.004688403063843549,0.055232152,0.06220147466383352,0.01279524676659971
