Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv
Richness_5_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010198397,0.010198396797846954,0.0,0.009528137,0.009528136874123905,0.0,0.010043221,0.010043220676169584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010435421,0.010435420712072763,0.0,0.0,0.0,0.0,0.010335956,0.010335955578757716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_5_10,26.0,0.0,0.0,0.004662069529736801,0.0,0.0,0.005900963861860564,0.11120315,0.1145072748033531,0.0038236204857794442,0.118337505,0.11914805576663579,0.006399846521392694,0.06843672,0.06065523179881405,0.0027080980716412406,0.0,0.0,0.000294781251677749,0.0,0.0,0.0026541288780128625,0.0,0.0,0.0035718329547693717,0.0,0.0,0.003491546755730879,0.08446579,0.08333000314770178,0.0039345329474305135,0.0,0.0,0.005257716512845345,0.055860076,0.05738947875919642,0.002345620407147697,0.0,0.0,0.0029389907405534543,0.0,0.0,0.003264579419179986,0.0,0.0,0.003230959178786935,0.0,0.0,0.0017977457393588692,0.0,0.0,0.002064647570596545,0.0,0.0,0.0019983958515306793,0.0,0.0,0.0023788234744737125,0.0,0.0,0.004473054126911236
Richness_5_10,52.0,0.0,0.0,0.010429475861032655,0.0,0.0,0.010692495005437952,0.25834405,0.2766861993111682,0.009008155557683861,0.24624498,0.22616170732820962,0.015091296224098993,0.1066018,0.09357711098729915,0.005937568412075267,0.0,0.0,0.0009304185473063276,0.0,0.0,0.0066324115593325295,0.0,0.0,0.00928131810342725,0.0,0.0,0.009479549087304473,0.1406981,0.14940597582751458,0.008598897328360389,0.0,0.0,0.013050102582323753,0.09331962,0.07817199537845099,0.004637898871450302,0.0,0.0,0.006728163538306797,0.0,0.0,0.007063875068457903,0.0,0.0,0.006681626940643504,0.0,0.0,0.004487907079244735,0.0,0.0,0.00442626477051733,0.0,0.0,0.005453048844891534,0.0,0.0,0.004554729166428295,0.0,0.0,0.010357843032758551
Richness_5_10,78.0,0.0,0.0,0.011247716827005427,0.0,0.0,0.010231305467387375,0.28633937,0.2811456021629688,0.012086231130564729,0.2105306,0.18666354641641902,0.016333447768366205,0.1009557,0.09365089900255441,0.006778012722759186,0.0,0.0,0.0010702679066428855,0.0,0.0,0.006950705451388706,0.0,0.0,0.01041485158488209,0.0,0.0,0.010527336706062651,0.13161252,0.1276557286163289,0.009934850769569792,0.0,0.0,0.011322498074499698,0.091753736,0.06394654061898031,0.0048697187307827905,0.0,0.0,0.00628427014259636,0.0,0.0,0.007874132757842545,0.0,0.0,0.008490256620571679,0.0,0.0,0.004784845509957281,0.0,0.0,0.004548254897420723,0.0,0.0,0.005584463014429608,0.0,0.0,0.004138838332832129,0.0,0.0,0.01020201718346192
Richness_5_10,104.0,0.0,0.0,0.009704413993426031,0.0,0.0,0.007254491693771237,0.24245813,0.24904803989286428,0.011613640686720883,0.17451833,0.1695231461354254,0.01610087407820826,0.07886714,0.09228108405798796,0.007181513946913076,0.0,0.0,0.0009498748087840847,0.0,0.0,0.006071764555443726,0.0,0.0,0.009132691807594684,0.0,0.0,0.00826177723756627,0.1183995,0.10227099795464056,0.00892078873058777,0.0,0.0,0.01075185602296802,0.09131149,0.05790014038770108,0.006482065976143314,0.0,0.0,0.005412722487325161,0.0,0.0,0.007949233857549143,0.0,0.0,0.007418899612855079,0.0,0.0,0.004197736632346238,0.0,0.0,0.0035848011138139846,0.0,0.0,0.0044345108202588635,0.0,0.0,0.0033843301923603963,0.0,0.0,0.008952498370017492
Richness_5_10,130.0,0.0,0.0,0.008040805156504183,0.0,0.0,0.006065257184538597,0.18138577,0.21898955493314176,0.011361048164715948,0.1230993,0.14794131341089312,0.014874348704813078,0.06510579,0.07222844982237575,0.006350890232362794,0.0,0.0,0.0007546287045118449,0.0,0.0,0.00528539995514915,0.0,0.0,0.007684759187132739,0.0,0.0,0.007676713755884523,0.10034267,0.08628330407815277,0.008616910389156518,0.0,0.0,0.00876178923913562,0.07935162,0.049918112085531874,0.0068301050920871464,0.0,0.0,0.004250610441377672,0.0,0.0,0.007302226997603689,0.0,0.0,0.007374033111675782,0.0,0.0,0.003983977655859894,0.0,0.0,0.002752041083603496,0.0,0.0,0.003881864180785677,0.0,0.0,0.00269413761191295,0.0,0.0,0.007192739750968957
Richness_5_18,0.0,0.0,0.0,0.0,0.010032217,0.010032216742235367,0.0,0.009533915,0.0095339146864164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01063606,0.010636059853798507,0.0,0.010250392,0.01025039263244093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010706919,0.010706919107117407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_5_18,26.0,0.0,0.0,0.004662069529736801,0.11130023,0.12035540103606479,0.0071874081770526566,0.09079178,0.09789943734305062,0.00395426383301023,0.0,0.0,0.005206235892209199,0.0,0.0,0.0017330802539294865,0.0,0.0,0.000294781251677749,0.0,0.0,0.0026541288780128625,0.0,0.0,0.0035718329547693717,0.08309715,0.07222152988801689,0.005015813168042504,0.09443004,0.09160144875414389,0.004263791250310872,0.0,0.0,0.005257716512845345,0.0,0.0,0.0014338968642212818,0.0,0.0,0.0029389907405534543,0.0,0.0,0.003264579419179986,0.0,0.0,0.003230959178786935,0.081435084,0.08257033756770138,0.0028902921758041378,0.0,0.0,0.002064647570596545,0.0,0.0,0.0019983958515306793,0.0,0.0,0.0023788234744737125,0.0,0.0,0.004473054126911236
Richness_5_18,52.0,0.0,0.0,0.010429475861032655,0.1823213,0.19850349479320073,0.013917635249131588,0.16601114,0.2235327177748907,0.00962073831895538,0.0,0.0,0.011575292057114384,0.0,0.0,0.003667363098696086,0.0,0.0,0.0009304185473063276,0.0,0.0,0.0066324115593325295,0.0,0.0,0.00928131810342725,0.16015208,0.13535234530382745,0.014923095638552264,0.2206861,0.20193838819954024,0.00988595545947768,0.0,0.0,0.013050102582323753,0.0,0.0,0.002722178120530133,0.0,0.0,0.006728163538306797,0.0,0.0,0.007063875068457903,0.0,0.0,0.006681626940643504,0.15279558,0.16461924991418186,0.008028453432622484,0.0,0.0,0.00442626477051733,0.0,0.0,0.005453048844891534,0.0,0.0,0.004554729166428295,0.0,0.0,0.010357843032758551
Richness_5_18,78.0,0.0,0.0,0.011247716827005427,0.16352615,0.1605725000327567,0.01382008897448872,0.16110076,0.21051086221811843,0.013370867061732739,0.0,0.0,0.012355473132683037,0.0,0.0,0.0038715656941157306,0.0,0.0,0.0010702679066428855,0.0,0.0,0.006950705451388706,0.0,0.0,0.01041485158488209,0.14182591,0.1209799852385407,0.018047963267009415,0.19460593,0.22728809297428754,0.013075900584730182,0.0,0.0,0.011322498074499698,0.0,0.0,0.0026836381560751965,0.0,0.0,0.00628427014259636,0.0,0.0,0.007874132757842545,0.0,0.0,0.008490256620571679,0.15042704,0.1538743433454295,0.011631821724914504,0.0,0.0,0.004548254897420723,0.0,0.0,0.005584463014429608,0.0,0.0,0.004138838332832129,0.0,0.0,0.01020201718346192
