Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv
Richness_10_59,0.0,0.0,0.0,0.0,0.009190206,0.009190206257110312,0.0,0.009697618,0.009697618153566012,0.0,0.0,0.0,0.0,0.010045492,0.01004549193899451,0.0,0.0,0.0,0.0,0.010641785,0.010641785559865724,0.0,0.01095612,0.01095611982711664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008888631,0.008888631369571298,0.0,0.0101374285,0.010137428333376497,0.0,0.010691463,0.010691462848625433,0.0,0.0,0.0,0.0,0.011263716,0.011263716364306231,0.0,0.008963968,0.00896396749257622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_10_59,26.0,0.0,0.0,0.004572093572816627,0.08817745,0.08223758127203595,0.0038453176611262796,0.064724565,0.06980457386794114,0.0045357034335115065,0.0,0.0,0.00426857263285757,0.054975204,0.05394262830256302,0.001711693540197269,0.0,0.0,0.0022738212746731268,0.07553278,0.0767605497538022,0.003799180795252738,0.062071774,0.061933669265827884,0.0021664369482160134,0.0,0.0,0.0029247616219646444,0.0,0.0,0.00339613855747789,0.0,0.0,0.003028877412004055,0.0,0.0,0.002628327988849946,0.059089426,0.05575671357102907,0.0028567926862103077,0.049283758,0.05216032942539961,0.002327618238576565,0.056380037,0.05152723456083308,0.002052458986101513,0.0,0.0,0.002503502362143084,0.065135404,0.06395007918806073,0.002722722909021924,0.06480566,0.06473426659844961,0.0028565557047750545,0.0,0.0,0.002114285906367558,0.0,0.0,0.0022593137259637602
Richness_10_59,52.0,0.0,0.0,0.008119905899240054,0.11417483,0.11566077084767112,0.006741799359025302,0.09805782,0.1022771278896828,0.007922838999273318,0.0,0.0,0.0075023624567832625,0.07534797,0.07374461345211536,0.002389232715836409,0.0,0.0,0.004147140576316877,0.114165746,0.11876927061946141,0.006665569912186142,0.083242245,0.08252099825371673,0.003277875401588304,0.0,0.0,0.0046630914707535,0.0,0.0,0.005328330649204793,0.0,0.0,0.005211821080736034,0.0,0.0,0.0035883734995193484,0.07624342,0.07340256518563315,0.004767246559878369,0.07741255,0.0718307125907165,0.0032752388643054187,0.11111431,0.08495541227584447,0.005193671210341005,0.0,0.0,0.003683154683726264,0.07544653,0.09221477507455234,0.004870990569622258,0.09118871,0.09507438673675228,0.004988493807516758,0.0,0.0,0.0026760588716365774,0.0,0.0,0.003730957374355054
Richness_10_59,78.0,0.0,0.0,0.007099247132140274,0.098333776,0.09594366735363913,0.006167528172315584,0.086575575,0.08023900293668795,0.007012825962969149,0.0,0.0,0.006875267090943882,0.075450905,0.06333881487766035,0.0022352849507845107,0.0,0.0,0.0038874613003496428,0.10848257,0.1098968747728204,0.005930231715323364,0.07839542,0.06971563235976008,0.0030652391935337697,0.0,0.0,0.004290845488277711,0.0,0.0,0.0047316581828558135,0.0,0.0,0.005127415688729653,0.0,0.0,0.0032483298291552387,0.07351673,0.06315716230359225,0.004645412065809651,0.06663927,0.06395042550599861,0.0029429496474504824,0.09465593,0.08110544375411477,0.005012266384655961,0.0,0.0,0.0031608414757000602,0.06828255,0.07557418973274466,0.004615416616790102,0.07420975,0.08133025008820471,0.005857912064177184,0.0,0.0,0.0024232551871747054,0.0,0.0,0.0035201346602315164
Richness_10_59,104.0,0.0,0.0,0.006131897587650648,0.07714044,0.07619719314066264,0.0051824631769517016,0.060912915,0.06308633217041226,0.005583771702715179,0.0,0.0,0.004891480229719025,0.0518546,0.05099519203875236,0.0019635360355545195,0.0,0.0,0.003905870495277408,0.08199339,0.09330455399601645,0.00533865688385704,0.058393992,0.05743039735044375,0.0027300631197373915,0.0,0.0,0.0036701483106467425,0.0,0.0,0.003891679580690477,0.0,0.0,0.004038985668802453,0.0,0.0,0.0029031694865238322,0.057297505,0.05039497826027173,0.004069787786663781,0.052457422,0.05425128987404726,0.002736188757373026,0.08796347,0.07147769734612552,0.005021378752406491,0.0,0.0,0.0026654247159418887,0.051740997,0.05824076979151016,0.0037451015249494457,0.06121408,0.06117320008320881,0.006051903526673952,0.0,0.0,0.0018638376824608865,0.0,0.0,0.0031027903527246353
Richness_10_59,130.0,0.0,0.0,0.005002538584914895,0.0652343,0.06297294381563479,0.004754071616867389,0.053914614,0.049591799009593096,0.004990350382348685,0.0,0.0,0.004179311799812568,0.043338064,0.04102006751733267,0.001793155780090816,0.0,0.0,0.003361204070208429,0.06935788,0.0738531566406797,0.0043611533782558776,0.047114987,0.050994703413945075,0.0026923507207326502,0.0,0.0,0.002932244510378962,0.0,0.0,0.003410665531790147,0.0,0.0,0.003603339277268386,0.0,0.0,0.002096775178402663,0.046513077,0.03954921906383424,0.003386577736564589,0.04186166,0.042481243017562065,0.0023440803194724746,0.07829774,0.06581225469334129,0.005163639699747868,0.0,0.0,0.0021923633610129722,0.0447886,0.04553776450066893,0.003381073997490852,0.046670966,0.052255335847912754,0.005532107258653662,0.0,0.0,0.0015216619800021702,0.0,0.0,0.002508372149103655
Richness_10_62,0.0,0.0,0.0,0.0,0.00990194,0.00990193976763809,0.0,0.010037421,0.010037421088773424,0.0,0.0,0.0,0.0,0.010458493,0.010458492460562407,0.0,0.01017181,0.010171809872194792,0.0,0.009741401,0.009741401551338347,0.0,0.009743619,0.009743618852774416,0.0,0.010036886,0.01003688551102333,0.0,0.0,0.0,0.0,0.010062559,0.010062558265274801,0.0,0.0,0.0,0.0,0.011045029,0.011045029049441268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01005795,0.010057950514807512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_10_62,26.0,0.0,0.0,0.004572093572816627,0.090112485,0.09151732396806267,0.003961027198660094,0.069756076,0.06899653898705793,0.004501480765797261,0.0,0.0,0.00426857263285757,0.046135843,0.049952264510378264,0.001749299016319858,0.056337047,0.05823572252065645,0.0027949468194021776,0.07437708,0.0726023953049264,0.0038046746606036908,0.059292827,0.06621225999835234,0.00236345887764014,0.07269817,0.06713914783574282,0.0033325286705432333,0.0,0.0,0.00339613855747789,0.07672821,0.0795680014803879,0.0036333305490230394,0.0,0.0,0.002628327988849946,0.06333636,0.06123433869808981,0.002873225158086315,0.0,0.0,0.002033910434046035,0.0,0.0,0.0015000796789260695,0.05719011,0.05466674185288234,0.0028952768185449423,0.0,0.0,0.0024879876080654006,0.0,0.0,0.0025548156987325044,0.0,0.0,0.002114285906367558,0.0,0.0,0.0022593137259637602
Richness_10_62,52.0,0.0,0.0,0.008119905899240054,0.10037632,0.13171887213426814,0.007238533307770467,0.09166079,0.09187363946616678,0.007955728557919317,0.0,0.0,0.0075023624567832625,0.061336566,0.05752191513792271,0.0025557072242995416,0.08574764,0.08057600017615218,0.005288330288490628,0.10572399,0.10265936698862177,0.0069404231399029515,0.08146887,0.08945808432012647,0.0039613949203382015,0.105751544,0.09972300977256054,0.00569231781028634,0.0,0.0,0.005328330649204793,0.13020717,0.11808664335173447,0.0068971866324429865,0.0,0.0,0.0035883734995193484,0.088364765,0.08657816648518768,0.004721605607080737,0.0,0.0,0.002832353524545167,0.0,0.0,0.0026163380318980495,0.06566828,0.06920079675544866,0.004273069772560617,0.0,0.0,0.004366596582868532,0.0,0.0,0.004440975097670552,0.0,0.0,0.0026760588716365774,0.0,0.0,0.003730957374355054
Richness_10_62,78.0,0.0,0.0,0.007099247132140274,0.09128546,0.11329542910600487,0.006892792641272405,0.07842441,0.07444004142792693,0.007091344853431991,0.0,0.0,0.006875267090943882,0.040985223,0.04471960850029433,0.0025056405486978406,0.08244014,0.06594348009453244,0.005262700608632542,0.094241686,0.08935526772144264,0.006215908869432241,0.07530441,0.07906124214924226,0.0040431661381767625,0.09706158,0.08823214171541638,0.005567906484493401,0.0,0.0,0.0047316581828558135,0.12652925,0.10971689546283869,0.007131860288890013,0.0,0.0,0.0032483298291552387,0.07035193,0.0781461751431003,0.004608902508207557,0.0,0.0,0.0024843573852260936,0.0,0.0,0.002372272001387496,0.0556207,0.05838741386389401,0.0037889261010222164,0.0,0.0,0.004080035111102331,0.0,0.0,0.005084990111987431,0.0,0.0,0.0024232551871747054,0.0,0.0,0.0035201346602315164
Richness_10_62,104.0,0.0,0.0,0.006131897587650648,0.06840988,0.08885792501160372,0.005959177601960797,0.058308814,0.05996214017189416,0.005586013608603058,0.0,0.0,0.004891480229719025,0.038194932,0.033556084672666575,0.002176957220771103,0.058099397,0.050523115455565204,0.00555589701151693,0.085416555,0.07390875530660646,0.005566523478459928,0.063062586,0.06723161493755958,0.0038921094774971576,0.07860756,0.07313167729889392,0.005069244070527806,0.0,0.0,0.003891679580690477,0.104414016,0.08609422030907865,0.005729401721002558,0.0,0.0,0.0029031694865238322,0.060747392,0.0635100617973876,0.003995963332284802,0.0,0.0,0.0022502623650558218,0.0,0.0,0.0020958468394467467,0.04928148,0.0465866712846541,0.003176781706443199,0.0,0.0,0.0031759789181119435,0.0,0.0,0.005005388772725494,0.0,0.0,0.0018638376824608865,0.0,0.0,0.0031027903527246353
