Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv,s21 true,s21 pred,s21 stdv,s22 true,s22 pred,s22 stdv,s23 true,s23 pred,s23 stdv,s24 true,s24 pred,s24 stdv,s25 true,s25 pred,s25 stdv
Richness_5_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010205191,0.010205190790103513,0.0,0.009609739,0.0096097392439487,0.0,0.0,0.0,0.0,0.009663415,0.00966341533697257,0.0,0.0,0.0,0.0,0.009344896,0.009344896061889651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010785199,0.010785198970648446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richness_5_0,26.0,0.0,0.026276948901280406,0.10230522643828266,0.0,0.027555110035685892,0.09983055172266475,0.0,0.011159921447841947,0.072577739668227,0.0,0.016545721158558457,0.08514259649560252,0.0,0.013430761885291909,0.05488645924554225,0.0,0.01735115087288086,0.06734361926688193,0.0,0.018690683710337108,0.07714553848772798,0.0,0.01232438683583803,0.058063831774815,0.0,0.011636107235510729,0.06501556968375599,0.09774103,0.01942577969862702,0.07414684175503661,0.12093727,0.0280258502017241,0.0991866503562786,0.0,0.00649135590525296,0.03398480411980742,0.08196682,0.013139048495852679,0.053989563361900306,0.0,0.008074952898289689,0.04187210481578063,0.063806556,0.042468463897033626,0.030747021059749136,0.0,0.003894761259511492,0.025635685957266396,0.0,0.02315037375654183,0.07111868712344505,0.0,0.010351331159371424,0.06566340238631652,0.0,0.014332012837906083,0.054843253443733087,0.0,0.027268537869446163,0.08421376765347333,0.04841061,0.010014970417816293,0.03676266580638998,0.0,0.02607026859000161,0.07619327754532534,0.0,0.01193703000117985,0.05364751982348137,0.0,0.021359190105330494,0.08598719739333305,0.0,0.015769582519115533,0.06138128461664749
Richness_5_0,52.0,0.0,0.05470145121029368,0.24385677765430813,0.0,0.048300542613113784,0.19940582710774102,0.0,0.03097510322663899,0.19277183610883775,0.0,0.034886432669679834,0.20324527777756884,0.0,0.023794501109091426,0.10990796986446494,0.0,0.037573735249677886,0.16287327797780904,0.0,0.03604992634923487,0.15789305873544812,0.0,0.030991403815768814,0.15517026596143424,0.0,0.02729515830683127,0.15901853945156574,0.20368704,0.04632190181425688,0.2008895301470517,0.28656435,0.055271885062244674,0.21093028451909035,0.0,0.010683397492196711,0.060598402920213346,0.17255737,0.030187869080435803,0.14382630429821575,0.0,0.0160198362915005,0.09325356830775888,0.11046804,0.08798587264904789,0.08163189623264344,0.0,0.010400707558557043,0.07531841596478372,0.0,0.05748084920215479,0.20906726516451002,0.0,0.022469698144856554,0.1438343426137223,0.0,0.026113693901791635,0.10984741238064544,0.0,0.04826943012031104,0.16763597710621703,0.08136783,0.017381724763894324,0.0790733346751118,0.0,0.05073055011552419,0.1737148671995925,0.0,0.02308257936857183,0.115032574947449,0.0,0.04997775887932665,0.22034635540108738,0.0,0.034046484263905,0.15924266850041668
Richness_5_0,78.0,0.0,0.04516813303267675,0.2133249944012121,0.0,0.03448726422457682,0.14988302595404157,0.0,0.03609242622237563,0.238006849330759,0.0,0.03375032280352741,0.21170203925290565,0.0,0.021541740578701507,0.10500859446294442,0.0,0.03746657119995156,0.1698058393582933,0.0,0.03770412411204482,0.17368846421556938,0.0,0.03336132285175353,0.17494965671151874,0.0,0.027088504061314023,0.16288151538062046,0.20809844,0.04127282855631975,0.18882806449932232,0.2515879,0.050002569952331655,0.19894016842258644,0.0,0.010677636264277257,0.06376658067350638,0.15700664,0.03141311543766179,0.16038780753113713,0.0,0.01741328170622447,0.10781700316110587,0.097603604,0.0812616794324299,0.09513002295915429,0.0,0.013239615899927837,0.08955728789567896,0.0,0.05092743320206816,0.1967240029269881,0.0,0.023069410741503482,0.15160264720782735,0.0,0.02314689867053854,0.101584249933655,0.0,0.04301223760548467,0.15816202282596237,0.07537888,0.020938804663914734,0.10040780289787943,0.0,0.047756551605054876,0.17276443332772562,0.0,0.020311322418003597,0.10639742369872263,0.0,0.04990141416512195,0.2320978855156639,0.0,0.03443872821634142,0.17238102185987714
Richness_5_0,104.0,0.0,0.03803171155146767,0.18661630810786534,0.0,0.02791387438200288,0.1255219366676279,0.0,0.03164773248998021,0.21128666519445893,0.0,0.02694676450149558,0.17720515442510987,0.0,0.019171746332417916,0.09676540029025205,0.0,0.03419894291308356,0.1592690929662286,0.0,0.03599438477543515,0.17202426046372565,0.0,0.03086298847216895,0.1638388186530504,0.0,0.023323426324022734,0.14330581387957864,0.1526162,0.036034301331899776,0.17017359139863686,0.20339373,0.0442495771214908,0.18093594100859178,0.0,0.008480113004275758,0.05260226017302472,0.13787185,0.029546085047291726,0.15755058756560913,0.0,0.016363784572754447,0.10579770809193434,0.073804304,0.05703039212270422,0.08295915602756798,0.0,0.013232442730516825,0.0831756087172213,0.0,0.037297995999460376,0.14868575285652152,0.0,0.020681626297624045,0.1384616081509229,0.0,0.02286507557938733,0.10288373812554763,0.0,0.0297703523948325,0.11382120306399468,0.0626752,0.023302978702623767,0.1151969240130839,0.0,0.04065177550919108,0.15195513979343556,0.0,0.0177686123082772,0.09610545397808679,0.0,0.03760688824333647,0.18184536852866096,0.0,0.02747395168774791,0.1437304077777739
Richness_5_0,130.0,0.0,0.027548766861421825,0.14010143214227355,0.0,0.021322750357171794,0.09910445657188127,0.0,0.02615101513217799,0.17632584175278865,0.0,0.02328167918777524,0.1595633290918954,0.0,0.01604995341530946,0.08373468133816786,0.0,0.030243454982557205,0.14472151326772575,0.0,0.03001553891528186,0.14849493191124008,0.0,0.02571774898581225,0.13782162927629749,0.0,0.02077039133105263,0.13056791118601474,0.13213886,0.030630922165716612,0.1490878581312991,0.17563723,0.0361917020833169,0.1520434419388872,0.0,0.006261754138868703,0.040287598318962115,0.11381129,0.021603327160767627,0.11980268583038622,0.0,0.015857933169667104,0.10666877598475022,0.059436176,0.03946298373045298,0.07010364830755478,0.0,0.012169957947916754,0.07216403170308361,0.0,0.030569649743589222,0.12549352710859996,0.0,0.017079340705862145,0.11669621429484867,0.0,0.01926560568347757,0.08891704352866814,0.0,0.023268913977643635,0.09228096164584088,0.04806846,0.019099927545744855,0.0973356968433059,0.0,0.029870039339155774,0.1152192560606693,0.0,0.015042207756435388,0.08389437059321914,0.0,0.030397666817335578,0.15246274089224077,0.0,0.020145113560806283,0.10975628541995075
Richness_5_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010031639,0.010031638782352248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009968475,0.009968475751111594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009594516,0.009594516099697303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256297,0.010256296927125819,0.0,0.0,0.0,0.0,0.009543783,0.009543782794350919,0.0
Richness_5_16,26.0,0.0,0.02632458569773899,0.10224238596909885,0.0,0.028669697603489475,0.09976349049792077,0.0,0.01394172434035612,0.07246597506709307,0.15410782,0.015215156679031172,0.08505186359672479,0.0,0.013548980223130891,0.054846769877490154,0.0,0.018773376785075735,0.06728829044330187,0.0,0.018788360108961344,0.07709658391586949,0.0,0.01436453941357052,0.058053894707024156,0.0,0.013092428281488822,0.06493732284471321,0.0,0.020140240825825217,0.07409804718446278,0.0,0.03003994742756655,0.09910875622127513,0.0,0.0067563618906189005,0.033950389342145115,0.0,0.012836014301687793,0.05395119328448095,0.0,0.007642024814224435,0.04184212048906577,0.0,0.0031342534007523792,0.030525816903822722,0.0,0.0038799273513077936,0.02563779297718627,0.08580752,0.024990336286663917,0.07112723267279009,0.0,0.011927485857042897,0.06557316140754965,0.0,0.015862399947516592,0.05477111094772047,0.09878495,0.027297313008709523,0.08415934416152027,0.0,0.01036854660841291,0.03672821931569814,0.0,0.0266105758726094,0.076142237912598,0.07606997,0.012355848810623682,0.05360970893571304,0.0,0.021369011229884216,0.08593302041768247,0.075769186,0.015042486766728147,0.06132985971395133
Richness_5_16,52.0,0.0,0.054375258532752824,0.24374852131015246,0.0,0.04963915273520003,0.19931368242825975,0.0,0.0365086206722296,0.19255966271841274,0.35468844,0.03214386609363373,0.20309366970104747,0.0,0.023932670853870297,0.1098556341552035,0.0,0.03973130081095744,0.16278108036957573,0.0,0.03593870177209246,0.15782217419656508,0.0,0.03722286832889843,0.15493749551936897,0.0,0.02987347359458381,0.15890057696998028,0.0,0.04750119395504715,0.20079997722884713,0.0,0.058032979904005355,0.210818317012329,0.0,0.010960115446354557,0.06055731013127996,0.0,0.029496210709751836,0.14375085227641193,0.0,0.015140096222074906,0.09320546537658103,0.0,0.010245315042225478,0.08133868329815108,0.0,0.010438430061087134,0.07521012081642375,0.13739005,0.059143713802218834,0.20896253242251106,0.0,0.024931746163470603,0.1437140129038541,0.0,0.02827896963244214,0.10975949283073305,0.16740324,0.04807270284155174,0.16756054915213436,0.0,0.017888379950825817,0.07902610266538712,0.0,0.051592934157185244,0.1736393922267654,0.15359657,0.02365551454787118,0.1149783775943769,0.0,0.04966933106374327,0.2202504112794692,0.14077546,0.03226273267237789,0.159148407294893
Richness_5_16,78.0,0.0,0.04508945915636353,0.2132783369505873,0.0,0.03531993507414666,0.14984834203221098,0.0,0.04126209797776603,0.23786385702706525,0.3111441,0.03176954781605179,0.21162383903551074,0.0,0.021699983895803854,0.10498392945459756,0.0,0.0392281298872339,0.16975783666044464,0.0,0.03771364131369914,0.17365011299940747,0.0,0.03896155507434784,0.17478793132691806,0.0,0.029108170268344224,0.1628208750966298,0.0,0.04221806164215658,0.18878673110415978,0.0,0.052049803925591664,0.1988872651104474,0.0,0.010916466557668758,0.06374476719611843,0.0,0.030958785910661923,0.16034594965237403,0.0,0.016714275604227113,0.10778988521983557,0.0,0.014590525441212865,0.09467675518269392,0.0,0.013474796428293856,0.08933243874873753,0.11242165,0.05222112148680935,0.19667176200030845,0.0,0.02504501414732707,0.15153896636395991,0.0,0.02468843295265799,0.1015432142680055,0.16135193,0.04298406300580471,0.15812627346391395,0.0,0.021481884611769253,0.10037779871500785,0.0,0.04853032176558303,0.1727270739389164,0.14023279,0.020759049698275023,0.10637272525905495,0.0,0.049791078542879674,0.232048131063479,0.10642595,0.033117983543788254,0.1723304802129686
