Experiments,Time,s1 true,s1 pred,s1 stdv,s2 true,s2 pred,s2 stdv,s3 true,s3 pred,s3 stdv,s4 true,s4 pred,s4 stdv,s5 true,s5 pred,s5 stdv,s6 true,s6 pred,s6 stdv,s7 true,s7 pred,s7 stdv,s8 true,s8 pred,s8 stdv,s9 true,s9 pred,s9 stdv,s10 true,s10 pred,s10 stdv,s11 true,s11 pred,s11 stdv,s12 true,s12 pred,s12 stdv,s13 true,s13 pred,s13 stdv,s14 true,s14 pred,s14 stdv,s15 true,s15 pred,s15 stdv,s16 true,s16 pred,s16 stdv,s17 true,s17 pred,s17 stdv,s18 true,s18 pred,s18 stdv,s19 true,s19 pred,s19 stdv,s20 true,s20 pred,s20 stdv
Richness_15_104,0.0,0.010307818,0.01030781764227856,0.0,0.009506083,0.009506083343285232,0.0,0.0,0.0,0.0,0.009715431,0.00971543157993543,0.0,0.010120527,0.010120527092142284,0.0,0.0101819625,0.010181962240437215,0.0,0.010010693,0.010010693237610835,0.0,0.009280277,0.009280277515656798,0.0,0.010103237,0.010103237100845597,0.0,0.010205867,0.01020586687482583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010497714,0.010497714378608025,0.0,0.009506717,0.009506717355274974,0.0,0.0105583295,0.010558329643783892,0.0,0.009639675,0.009639674816190824,0.0,0.010525371,0.010525370830701264,0.0,0.0,0.0,0.0,0.010098471,0.0100984714199015,0.0,0.0,0.0,0.0
Richness_15_104,26.0,0.0792843,0.0767027173246646,0.002904627603629528,0.07944791,0.07374003960804743,0.003191046180592072,0.0,0.0,0.0026413554120003208,0.06405458,0.06858478433306558,0.0032149808296080273,0.03882346,0.04143032188543061,0.002143480229856373,0.04573708,0.044259923084656094,0.002192115040029835,0.058436096,0.05720284913776874,0.002399174002497201,0.045181964,0.04496761554809159,0.002013442789151193,0.052029014,0.050027332506956235,0.0024292763861719635,0.050012767,0.050200467503959345,0.002493188615948716,0.0,0.0,0.0023487397370920565,0.0,0.0,0.0016177422205093661,0.045953657,0.044764962673161435,0.0021442179240048487,0.042726707,0.040291144327382344,0.0015364649955359466,0.049870472,0.04356258475838981,0.0022162808133750767,0.04795823,0.046158453931449905,0.002009191879873584,0.052342683,0.05162679801506975,0.0024933693520714367,0.0,0.0,0.0025474731632448844,0.039813414,0.041625412462625855,0.0016850345217234164,0.0,0.0,0.0023665120377457105
Richness_15_104,52.0,0.10552152,0.10199062604473141,0.004325521554187528,0.10196842,0.09430334841897592,0.004473501916639033,0.0,0.0,0.003318698107378726,0.09041595,0.08317527485071352,0.0043296230786942225,0.04214056,0.043859465648821594,0.002372820977236012,0.04907557,0.05004555269175448,0.003013291026901732,0.073100455,0.06865730020436445,0.003159384229940443,0.052363098,0.04773960338496952,0.00261174545819276,0.060204305,0.05938027794609679,0.0031612135559695165,0.057964783,0.057276415652507406,0.003313055100451906,0.0,0.0,0.00339034161586714,0.0,0.0,0.0019612119021880647,0.048232302,0.047510861015705785,0.002469047014561576,0.05155312,0.048010081649930925,0.001999077762729895,0.05673397,0.05694093725901839,0.0030688194536225566,0.045962933,0.05199291900949499,0.002513161698095373,0.059060983,0.060698830257404524,0.003485778979318649,0.0,0.0,0.0030562312096589217,0.04248307,0.04277926236517793,0.001823992898746657,0.0,0.0,0.0029503357193393087
Richness_15_104,78.0,0.08414243,0.0921925649886548,0.003983062189019199,0.07822966,0.08260547790964745,0.0037873250831868543,0.0,0.0,0.0029966600787634246,0.068522304,0.06938599775345722,0.0035485655702327534,0.035490338,0.03549228287024864,0.002031643007489453,0.043321263,0.04114278738205024,0.0025087308618756965,0.06058389,0.059028959529410674,0.002993377175827011,0.03944896,0.03723810069673039,0.0024953169860142677,0.046766978,0.049968803439209175,0.0026651963134040058,0.0502597,0.046668095449772906,0.002961311769919872,0.0,0.0,0.0029797144363450934,0.0,0.0,0.001587688888033123,0.041921757,0.03828848036508514,0.0020706454888905768,0.039974105,0.04071603406527835,0.0019274054987187261,0.049832866,0.05147155541134474,0.002839378803952408,0.040074352,0.0424250330387812,0.002005330015858231,0.053734954,0.052500917971081584,0.003457990809087791,0.0,0.0,0.0027580816105234884,0.03525062,0.034487827294785056,0.0016088080987414766,0.0,0.0,0.0025188474944426442
Richness_15_104,104.0,0.07445962,0.07648956324569633,0.003472812464106606,0.06856881,0.06618669518169407,0.003015667362111424,0.0,0.0,0.002533197883536689,0.058929753,0.05444274457487097,0.003192759608559359,0.03044928,0.028728281831488234,0.0017333829363968128,0.038670927,0.03346816410016995,0.0020220451506967885,0.04596524,0.04693135424724604,0.0028414564446443413,0.030805547,0.028890434824768274,0.0022037848821768874,0.04200202,0.04057111501691413,0.002322678228873498,0.039842125,0.03600696379260304,0.002581577669997226,0.0,0.0,0.00250118457152948,0.0,0.0,0.0012789296758491941,0.032731738,0.029642586489155853,0.0017143115981049228,0.03289013,0.034171378431230526,0.0017863179131232948,0.041872825,0.04232883066623394,0.002446294900767712,0.030997377,0.0335658320824237,0.0017639227804618351,0.039160065,0.04282327542494002,0.002812817222204528,0.0,0.0,0.002163653416538791,0.025566366,0.02624339423884514,0.0011919630489498068,0.0,0.0,0.0021525333684570963
Richness_15_104,130.0,0.061628982,0.06032936331484695,0.002842840730983065,0.054296028,0.053772197945799904,0.0025321442053418547,0.0,0.0,0.0019487895687331364,0.04446344,0.04364978461892033,0.0025364262976468044,0.023551183,0.022173015076249025,0.001338800372342637,0.025607381,0.02693539215302554,0.001635870056172939,0.037896212,0.039025489478779374,0.002491471146033708,0.022822043,0.022557424805538795,0.0018785511854994413,0.029696478,0.032502998833854324,0.0017685379989899191,0.03099069,0.028669787906333344,0.0022208465846609293,0.0,0.0,0.001984598867326978,0.0,0.0,0.0010917769893695195,0.024386678,0.0234351098601846,0.0014564716445248649,0.028379608,0.02796210462656834,0.0015571201353219988,0.036311615,0.03474049943052737,0.002212177985451036,0.026192782,0.027782481401748882,0.0014946918975870943,0.030592758,0.033729167074869615,0.0022556683901390345,0.0,0.0,0.0017658717665305357,0.022487648,0.020497593609570153,0.0009471865021435377,0.0,0.0,0.0016605563207122698
Richness_15_106,0.0,0.009838148,0.009838148252063195,0.0,0.009995741,0.009995740568967015,0.0,0.0,0.0,0.0,0.010729321,0.01072932140136762,0.0,0.010053275,0.010053274970375226,0.0,0.010207608,0.01020760858527503,0.0,0.009658766,0.00965876605029653,0.0,0.0,0.0,0.0,0.010829135,0.010829134660523931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009702329,0.009702328839378271,0.0,0.009247359,0.009247359171942748,0.0,0.01010251,0.010102510780490848,0.0,0.009634988,0.009634988067905859,0.0,0.010159827,0.010159826801688088,0.0,0.010639899,0.010639899478173676,0.0,0.009661401,0.009661400730772929,0.0,0.0,0.0,0.0,0.009020509,0.009020508912840342,0.0
Richness_15_106,26.0,0.07969186,0.07393165732882778,0.002883810373680795,0.06856968,0.07104582177749741,0.003125383277691296,0.0,0.0,0.0026413554120003208,0.07787282,0.07213158515190976,0.0032020564241882488,0.040766966,0.041975861333173325,0.0021391617733412804,0.05259104,0.04812685911930048,0.002185913618007157,0.05944309,0.0562321887454591,0.002366739844484267,0.0,0.0,0.0018850507976231334,0.05632442,0.05066964031417909,0.002424678563478555,0.0,0.0,0.0023992013381912702,0.0,0.0,0.0023487397370920565,0.03583415,0.036693540845464945,0.001715120208778509,0.046517294,0.04533866786893581,0.002124204481559394,0.041374877,0.03877636766511672,0.0015165093242976296,0.04658729,0.04449211657021168,0.002175102920196764,0.042900503,0.044076596401951385,0.0020106808351771366,0.04494627,0.04963924023891897,0.002464386585735584,0.047335718,0.0492031830548183,0.0026125328565516914,0.0,0.0,0.001541497968999203,0.05580981,0.05847121831245783,0.0025297683850674657
Richness_15_106,52.0,0.10186176,0.09383762573965093,0.004319389625324022,0.084049456,0.08479414122088524,0.004390425918518626,0.0,0.0,0.003318698107378726,0.0948697,0.09350173955495311,0.004264593659699556,0.03922151,0.04513564465488473,0.0023671788336478428,0.056261566,0.05702932762748425,0.00300241931056755,0.06609888,0.06472927725937438,0.003116391912314498,0.0,0.0,0.0024319840673010518,0.05838733,0.06216633132322125,0.0031291445969520715,0.0,0.0,0.003149846585205618,0.0,0.0,0.00339034161586714,0.03384805,0.03776277369922787,0.002106210063852046,0.04704422,0.049192834376437844,0.0024400754729466123,0.039547384,0.04377996265861306,0.0019526582754918476,0.05026354,0.056302741644838505,0.0029859215398706784,0.04800932,0.0472151892812982,0.0025100018202740965,0.057348493,0.05619633353365128,0.00347077239625479,0.05028659,0.05665247205913726,0.003150569890301519,0.0,0.0,0.0016648167848819229,0.07005851,0.07244576906771494,0.003203510407402105
Richness_15_106,78.0,0.07907122,0.08067074993408818,0.003898927490511267,0.06950079,0.07176507747960414,0.0037280608206825827,0.0,0.0,0.0029966600787634246,0.0830313,0.08293688513056452,0.003469346262821027,0.031955026,0.03709094692246673,0.002023411134555314,0.049320105,0.045863382463571245,0.002500744149502368,0.051892232,0.05566858370271488,0.0029350633135373227,0.0,0.0,0.0023189338081772704,0.05149191,0.0550679643900045,0.002630998768542614,0.0,0.0,0.002792511159518396,0.0,0.0,0.0029797144363450934,0.02885395,0.030189880729998064,0.0017150580042782498,0.04114732,0.04002757581966865,0.0020216606216737487,0.036037613,0.03532549043385913,0.0018713665903830057,0.04809697,0.04940554046411405,0.0027553524349547276,0.039887626,0.03852530327780457,0.0019962491270008043,0.046735752,0.046258133576116744,0.0034442038885747206,0.043257706,0.04786637132028693,0.0028532799079816623,0.0,0.0,0.0014645502185400006,0.055232152,0.06422860804056896,0.002753760647211445
